WP, 84, 2003110712, 01, CARQ, -24, 103N, 1508E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 84, 2003110712, 01, CARQ, -18, 103N, 1505E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 84, 2003110712, 01, CARQ, -12, 104N, 1502E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 84, 2003110712, 01, CARQ,  -6, 105N, 1497E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 84, 2003110712, 01, CARQ,   0, 106N, 1492E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 84, 2003110712, 02, WRNG, -24, 103N, 1508E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 84, 2003110712, 02, WRNG, -18, 103N, 1505E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 84, 2003110712, 02, WRNG, -12, 104N, 1502E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 84, 2003110712, 02, WRNG,  -6, 105N, 1497E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 84, 2003110712, 02, WRNG,   0, 106N, 1492E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 84, 2003110712, 03, C120,  12, 109N, 1482E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 84, 2003110712, 03, C120,  24, 113N, 1470E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 84, 2003110712, 03, C120,  36, 118N, 1457E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 84, 2003110712, 03, C120,  48, 123N, 1444E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 84, 2003110712, 03, C120,  60, 128N, 1431E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 84, 2003110712, 03, C120,  72, 135N, 1418E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 84, 2003110712, 03, C120,  84, 142N, 1405E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 84, 2003110712, 03, C120,  96, 149N, 1393E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 84, 2003110712, 03, C120, 108, 156N, 1383E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 84, 2003110712, 03, C120, 120, 163N, 1374E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
