WP, 05, 2020080806, 03, JTWC,   0, 183N, 1263E,  20,    0, DB,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,  30,   0,    ,   0, SDE,   0,   0, 
WP, 05, 2020080806, 03, JTWC,   3, 192N, 1262E,  20,    0, DB,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,  30,   0,    ,   0, SDE,   0,   0, 
WP, 05, 2020080806, 03, JTWC,  12, 219N, 1259E,  30,    0, TD,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,  40,   0,    ,   0, SDE,   0,   0, 
WP, 05, 2020080806, 03, JTWC,  24, 259N, 1258E,  40,    0, TS,  34, NEQ,  140,  200,   60,   40,    0,    0,   0,  50,   0,    ,   0, SDE,   0,   0, 
WP, 05, 2020080806, 03, JTWC,  36, 300N, 1262E,  45,    0, TS,  34, NEQ,  100,  130,   80,   30,    0,    0,   0,  55,   0,    ,   0, SDE,   0,   0, 
WP, 05, 2020080806, 03, JTWC,  48, 345N, 1284E,  50,    0, TS,  34, NEQ,   50,  100,   80,    0,    0,    0,   0,  65,   0,    ,   0, SDE,   0,   0, 
WP, 05, 2020080806, 03, JTWC,  72, 434N, 1401E,  45,    0, TS,  34, NEQ,   40,  160,  140,   30,    0,    0,   0,  55,   0,    ,   0, SDE,   0,   0, 
WP, 05, 2020080812, 03, JTWC,   0, 195N, 1262E,  25,    0, TD,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0, SDE,   0,   0, 
WP, 05, 2020080812, 03, JTWC,   3, 204N, 1262E,  25,    0, TD,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0, SDE,   0,   0, 
WP, 05, 2020080812, 03, JTWC,  12, 232N, 1261E,  35,    0, TS,  34, NEQ,  110,  160,   60,   70,    0,    0,   0,  45,   0,    ,   0, SDE,   0,   0, 
WP, 05, 2020080812, 03, JTWC,  24, 271N, 1263E,  45,    0, TS,  34, NEQ,  120,  140,   60,   40,    0,    0,   0,  55,   0,    ,   0, SDE,   0,   0, 
WP, 05, 2020080812, 03, JTWC,  36, 312N, 1270E,  45,    0, TS,  34, NEQ,   90,  120,   70,   30,    0,    0,   0,  55,   0,    ,   0, SDE,   0,   0, 
WP, 05, 2020080812, 03, JTWC,  48, 360N, 1305E,  40,    0, TS,  34, NEQ,   50,   90,   50,    0,    0,    0,   0,  50,   0,    ,   0, SDE,   0,   0, 
WP, 05, 2020080812, 03, JTWC,  72, 432N, 1409E,  35,    0, TS,  34, NEQ,   10,   80,   10,    0,    0,    0,   0,  45,   0,    ,   0, SDE,   0,   0, 
WP, 05, 2020080812, 03, NG01, 000, 205N, 1255E,  41, 1002, XX,  34, NEQ, 0199, 0247, 0000, 0000,    0,    0, 150
WP, 05, 2020080812, 03, NG02, 000, 184N, 1268E,  52,  997, XX,  34, NEQ, 0151, 0090, 0128, 0000,    0,    0, 095
WP, 05, 2020080812, 03, NG02, 000, 184N, 1268E,  52,  997, XX,  50, NEQ, 0101, 0000, 0000, 0000,    0,    0, 095
WP, 05, 2020080812, 03, NG02, 006, 202N, 1261E,  54,  993, XX,  34, NEQ, 0219, 0123, 0000, 0000,    0,    0, 092
WP, 05, 2020080812, 03, NG02, 006, 202N, 1261E,  54,  993, XX,  50, NEQ, 0094, 0000, 0000, 0000,    0,    0, 092
WP, 05, 2020080812, 03, NG02, 012, 216N, 1255E,  53,  993, XX,  34, NEQ, 0180, 0115, 0135, 0099,    0,    0, 088
WP, 05, 2020080812, 03, NG02, 012, 216N, 1255E,  53,  993, XX,  50, NEQ, 0104, 0000, 0000, 0000,    0,    0, 088
WP, 05, 2020080812, 03, NG02, 018, 230N, 1251E,  50,  991, XX,  34, NEQ, 0160, 0220, 0095, 0060,    0,    0, 137
WP, 05, 2020080812, 03, NG02, 018, 230N, 1251E,  50,  991, XX,  50, NEQ, 0000, 0138, 0000, 0000,    0,    0, 137
WP, 05, 2020080812, 03, NG02, 024, 246N, 1254E,  53,  989, XX,  34, NEQ, 0182, 0167, 0070, 0000,    0,    0, 085
WP, 05, 2020080812, 03, NG02, 024, 246N, 1254E,  53,  989, XX,  50, NEQ, 0000, 0108, 0000, 0000,    0,    0, 085
WP, 05, 2020080812, 03, NG02, 030, 268N, 1253E,  56,  987, XX,  34, NEQ, 0242, 0165, 0109, 0089,    0,    0, 093
WP, 05, 2020080812, 03, NG02, 030, 268N, 1253E,  56,  987, XX,  50, NEQ, 0100, 0079, 0000, 0000,    0,    0, 093
WP, 05, 2020080812, 03, NG02, 036, 287N, 1253E,  57,  989, XX,  34, NEQ, 0210, 0226, 0179, 0000,    0,    0, 062
WP, 05, 2020080812, 03, NG02, 036, 287N, 1253E,  57,  989, XX,  50, NEQ, 0108, 0112, 0000, 0000,    0,    0, 062
WP, 05, 2020080812, 03, NG02, 042, 309N, 1254E,  56,  985, XX,  34, NEQ, 0050, 0202, 0148, 0000,    0,    0, 079
WP, 05, 2020080812, 03, NG02, 042, 309N, 1254E,  56,  985, XX,  50, NEQ, 0000, 0096, 0000, 0000,    0,    0, 079
WP, 05, 2020080812, 03, NG02, 048, 328N, 1254E,  60,  985, XX,  34, NEQ, 0189, 0163, 0120, 0000,    0,    0, 059
WP, 05, 2020080812, 03, NG02, 048, 328N, 1254E,  60,  985, XX,  50, NEQ, 0087, 0077, 0000, 0000,    0,    0, 059
WP, 05, 2020080812, 03, NG02, 054, 348N, 1259E,  48,  985, XX,  34, NEQ, 0157, 0161, 0148, 0000,    0,    0, 093
WP, 05, 2020080812, 03, NG02, 060, 369N, 1272E,  39,  991, XX,  34, NEQ, 0150, 0115, 0000, 0000,    0,    0, 134
WP, 05, 2020080812, 03, NG02, 066, 392N, 1294E,  48,  990, XX,  34, NEQ, 0128, 0181, 0000, 0000,    0,    0, 087
WP, 05, 2020080812, 03, NG02, 072, 416N, 1321E,  46,  993, XX,  34, NEQ, 0083, 0185, 0131, 0000,    0,    0, 092
WP, 05, 2020080812, 03, NG02, 078, 443N, 1361E,  45,  990, XX,  34, NEQ, 0000, 0238, 0202, 0000,    0,    0, 100
WP, 05, 2020080812, 03, NG02, 084, 467N, 1401E,  40,  986, XX,  34, NEQ, 0000, 0192, 0137, 0000,    0,    0, 092
WP, 05, 2020080812, 03, NG02, 090, 480N, 1439E,  42,  982, XX,  34, NEQ, 0000, 0149, 0140, 0000,    0,    0, 090
WP, 05, 2020080812, 03, NG02, 096, 491N, 1470E,  37,  977, XX,  34, NEQ, 0000, 0126, 0139, 0000,    0,    0, 087
WP, 05, 2020080812, 03, NG02, 102, 494N, 1496E,  42,  976, XX,  34, NEQ, 0255, 0149, 0068, 0077,    0,    0, 106
WP, 05, 2020080812, 03, NG02, 108, 493N, 1526E,  39,  977, XX,  34, NEQ, 0000, 0145, 0186, 0000,    0,    0, 141
WP, 05, 2020080812, 03, NG02, 114, 495N, 1553E,  32,  977, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 102
WP, 05, 2020080812, 03, NG02, 120, 495N, 1570E,  29,  978, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 097
WP, 05, 2020080812, 03, NG02, 126, 493N, 1586E,  28,  978, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 151
WP, 05, 2020080812, 03, NG02, 132, 495N, 1601E,  29,  980, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 159
WP, 05, 2020080812, 03, NG02, 138, 498N, 1610E,  33,  981, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 153
WP, 05, 2020080812, 03, NG02, 144, 498N, 1617E,  34,  982, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 157
WP, 05, 2020080812, 03, NG02, 150, 501N, 1621E,  34,  982, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 159
WP, 05, 2020080812, 03, NG02, 156, 505N, 1618E,  27,  984, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 160
WP, 05, 2020080812, 03, NG02, 162, 509N, 1616E,  26,  985, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 161
WP, 05, 2020080812, 03, NG02, 168, 511N, 1613E,  28,  987, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 132
WP, 05, 2020080812, 03, NG02, 174, 513N, 1613E,  31,  987, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 122
WP, 05, 2020080812, 03, NG02, 180, 513N, 1611E,  31,  989, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 116
WP, 05, 2020080812, 03, NG03, 000, 204N, 1264E,  28, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 111
WP, 05, 2020080812, 03, NG03, 006, 227N, 1254E,  28, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 162
WP, 05, 2020080812, 03, NG03, 012, 240N, 1252E,  31, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 159
WP, 05, 2020080812, 03, NG03, 018, 255N, 1254E,  27, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 117
WP, 05, 2020080812, 03, NG03, 024, 274N, 1258E,  29, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 122
WP, 05, 2020080812, 03, NG03, 030, 299N, 1269E,  36, 1005, XX,  34, NEQ, 0000, 0109, 0000, 0000,    0,    0, 100
WP, 05, 2020080812, 03, NG03, 036, 323N, 1282E,  30, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 069
WP, 05, 2020080812, 03, NG04, 000, 192N, 1255E,  42,  998, XX,  34, NEQ, 0157, 0144, 0000, 0000,    0,    0, 149
WP, 05, 2020080812, 03, NG04, 006, 208N, 1247E,  42,  994, XX,  34, NEQ, 0203, 0136, 0000, 0000,    0,    0, 159
WP, 05, 2020080812, 03, NG04, 012, 224N, 1244E,  48,  993, XX,  34, NEQ, 0196, 0192, 0000, 0000,    0,    0, 093
WP, 05, 2020080812, 03, NG04, 018, 241N, 1246E,  55,  991, XX,  34, NEQ, 0184, 0238, 0000, 0000,    0,    0, 086
WP, 05, 2020080812, 03, NG04, 018, 241N, 1246E,  55,  991, XX,  50, NEQ, 0000, 0103, 0000, 0000,    0,    0, 086
WP, 05, 2020080812, 03, NG04, 024, 262N, 1249E,  56,  992, XX,  34, NEQ, 0129, 0220, 0083, 0000,    0,    0, 061
WP, 05, 2020080812, 03, NG04, 024, 262N, 1249E,  56,  992, XX,  50, NEQ, 0099, 0092, 0000, 0000,    0,    0, 061
WP, 05, 2020080812, 03, NG04, 030, 289N, 1252E,  55,  991, XX,  34, NEQ, 0109, 0070, 0123, 0000,    0,    0, 084
WP, 05, 2020080812, 03, NG04, 030, 289N, 1252E,  55,  991, XX,  50, NEQ, 0105, 0134, 0000, 0000,    0,    0, 084
WP, 05, 2020080812, 03, NG04, 036, 313N, 1261E,  59,  992, XX,  34, NEQ, 0137, 0212, 0144, 0000,    0,    0, 067
WP, 05, 2020080812, 03, NG04, 036, 313N, 1261E,  59,  992, XX,  50, NEQ, 0000, 0104, 0093, 0000,    0,    0, 067
WP, 05, 2020080812, 03, NG04, 042, 334N, 1273E,  51,  990, XX,  34, NEQ, 0135, 0105, 0123, 0000,    0,    0, 091
WP, 05, 2020080812, 03, NG04, 042, 334N, 1273E,  51,  990, XX,  50, NEQ, 0000, 0107, 0000, 0000,    0,    0, 091
WP, 05, 2020080812, 03, NG04, 048, 356N, 1288E,  47,  992, XX,  34, NEQ, 0149, 0135, 0088, 0000,    0,    0, 100
WP, 05, 2020080812, 03, NG04, 054, 381N, 1309E,  48,  992, XX,  34, NEQ, 0136, 0162, 0103, 0000,    0,    0, 087
WP, 05, 2020080812, 03, NG04, 060, 407N, 1338E,  45,  991, XX,  34, NEQ, 0109, 0160, 0143, 0000,    0,    0, 088
WP, 05, 2020080812, 03, NG04, 066, 432N, 1373E,  44,  987, XX,  34, NEQ, 0059, 0181, 0170, 0000,    0,    0, 145
WP, 05, 2020080812, 03, NG04, 072, 459N, 1408E,  37,  983, XX,  34, NEQ, 0000, 0151, 0157, 0000,    0,    0, 116
WP, 05, 2020080812, 03, NG04, 078, 475N, 1448E,  43,  980, XX,  34, NEQ, 0000, 0192, 0095, 0000,    0,    0, 123
WP, 05, 2020080812, 03, NG04, 084, 488N, 1485E,  46,  976, XX,  34, NEQ, 0258, 0183, 0060, 0000,    0,    0, 106
WP, 05, 2020080812, 03, NG04, 090, 503N, 1520E,  42,  973, XX,  34, NEQ, 0156, 0156, 0191, 0193,    0,    0, 113
WP, 05, 2020080812, 03, NG04, 096, 521N, 1531E,  43,  972, XX,  34, NEQ, 0058, 0202, 0166, 0166,    0,    0, 089
WP, 05, 2020080812, 03, NG04, 102, 529N, 1536E,  35,  974, XX,  34, NEQ, 0071, 0000, 0000, 0000,    0,    0, 068
WP, 05, 2020080812, 03, NG04, 108, 532N, 1545E,  29,  977, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 055
WP, 05, 2020080812, 03, NG04, 114, 541N, 1558E,  25,  982, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 074
WP, 05, 2020080812, 03, NG04, 120, 556N, 1580E,  26,  985, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 153
WP, 05, 2020080812, 03, NG04, 126, 575N, 1599E,  27,  986, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 157
WP, 05, 2020080812, 03, NG04, 132, 594N, 1576E,  25,  988, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 120
WP, 05, 2020080812, 03, NG04, 138, 605N, 1553E,  19,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 149
WP, 05, 2020080812, 03, NG05, 000, 186N, 1261E,  31, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 115
WP, 05, 2020080812, 03, NG05, 006, 210N, 1251E,  27, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 152
WP, 05, 2020080812, 03, NG06, 000, 203N, 1263E,  51,  999, XX,  34, NEQ, 0136, 0158, 0000, 0000,    0,    0, 096
WP, 05, 2020080812, 03, NG06, 000, 203N, 1263E,  51,  999, XX,  50, NEQ, 0000, 0100, 0000, 0000,    0,    0, 096
WP, 05, 2020080812, 03, NG06, 006, 222N, 1267E,  48,  998, XX,  34, NEQ, 0142, 0192, 0258, 0000,    0,    0, 074
WP, 05, 2020080812, 03, NG06, 012, 248N, 1273E,  50, 1001, XX,  34, NEQ, 0143, 0228, 0000, 0000,    0,    0, 093
WP, 05, 2020080812, 03, NG06, 012, 248N, 1273E,  50, 1001, XX,  50, NEQ, 0000, 0094, 0000, 0000,    0,    0, 093
WP, 05, 2020080812, 03, NG06, 018, 276N, 1281E,  51,  998, XX,  34, NEQ, 0162, 0100, 0000, 0000,    0,    0, 084
WP, 05, 2020080812, 03, NG06, 018, 276N, 1281E,  51,  998, XX,  50, NEQ, 0000, 0111, 0000, 0000,    0,    0, 084
WP, 05, 2020080812, 03, NG06, 024, 299N, 1286E,  45,  997, XX,  34, NEQ, 0187, 0253, 0062, 0000,    0,    0, 124
