WP, 18, 2018080618, 03, CTCX, 000, 188N, 1334E,  25,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 073
WP, 18, 2018080618, 03, CTCX, 006, 190N, 1330E,  46,  997, XX,  34, NEQ, 0000, 0056, 0160, 0154,    0,    0, 107
WP, 18, 2018080618, 03, CTCX, 012, 191N, 1325E,  37,  997, XX,  34, NEQ, 0000, 0260, 0077, 0108,    0,    0, 070
WP, 18, 2018080618, 03, CTCX, 018, 188N, 1321E,  45,  996, XX,  34, NEQ, 0000, 0167, 0115, 0086,    0,    0, 022
WP, 18, 2018080618, 03, CTCX, 024, 190N, 1328E,  43,  995, XX,  34, NEQ, 0113, 0274, 0230, 0138,    0,    0, 100
WP, 18, 2018080618, 03, CTCX, 030, 193N, 1335E,  45,  997, XX,  34, NEQ, 0000, 0253, 0214, 0151,    0,    0, 084
WP, 18, 2018080618, 03, CTCX, 036, 195N, 1338E,  48,  994, XX,  34, NEQ, 0000, 0272, 0206, 0115,    0,    0, 093
WP, 18, 2018080618, 03, CTCX, 042, 194N, 1344E,  58,  994, XX,  34, NEQ, 0031, 0231, 0181, 0101,    0,    0, 039
WP, 18, 2018080618, 03, CTCX, 042, 194N, 1344E,  58,  994, XX,  50, NEQ, 0000, 0000, 0051, 0000,    0,    0, 039
WP, 18, 2018080618, 03, CTCX, 048, 199N, 1355E,  47,  993, XX,  34, NEQ, 0273, 0277, 0214, 0131,    0,    0, 058
WP, 18, 2018080618, 03, CTCX, 054, 210N, 1361E,  50,  995, XX,  34, NEQ, 0309, 0256, 0265, 0090,    0,    0, 050
WP, 18, 2018080618, 03, CTCX, 054, 210N, 1361E,  50,  995, XX,  50, NEQ, 0000, 0000, 0052, 0000,    0,    0, 050
WP, 18, 2018080618, 03, CTCX, 060, 222N, 1365E,  44,  994, XX,  34, NEQ, 0288, 0275, 0294, 0109,    0,    0, 017
WP, 18, 2018080618, 03, CTCX, 066, 229N, 1362E,  49,  993, XX,  34, NEQ, 0259, 0104, 0085, 0000,    0,    0, 049
WP, 18, 2018080618, 03, CTCX, 072, 238N, 1358E,  47,  991, XX,  34, NEQ, 0236, 0104, 0099, 0000,    0,    0, 037
WP, 18, 2018080618, 03, CTCX, 078, 249N, 1353E,  38,  993, XX,  34, NEQ, 0155, 0069, 0072, 0000,    0,    0, 061
WP, 18, 2018080618, 03, CTCX, 084, 257N, 1350E,  40,  989, XX,  34, NEQ, 0045, 0048, 0077, 0000,    0,    0, 027
