EP, 20, 2020110212, 01, CARQ, -24, 115N, 1080W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 20, 2020110212, 01, CARQ, -18, 116N, 1088W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 20, 2020110212, 01, CARQ, -12, 117N, 1096W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 277,   8,     INVEST,  , 
EP, 20, 2020110212, 01, CARQ,  -6, 118N, 1105W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 20, 2020110212, 01, CARQ,   0, 120N, 1115W,  20, 1009, DB,  34, NEQ,    0,    0,    0,    0, 1010,  240, 100,   0,   0,   E,   0,   X, 280,   9,     INVEST, S, 
EP, 20, 2020110212, 01, CARQ,   0, 120N, 1115W,  20, 1009, DB,  50, NEQ,    0,    0,    0,    0, 1010,  240, 100,   0,   0,   E,   0,   X, 280,   9,     INVEST, S, 
EP, 20, 2020110212, 01, CARQ,   0, 120N, 1115W,  20, 1009, DB,  64, NEQ,    0,    0,    0,    0, 1010,  240, 100,   0,   0,   E,   0,   X, 280,   9,     INVEST, S, 
EP, 20, 2020110212, 03, AC00,   0, 116N, 1113W,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 20, 2020110212, 03, AC00,   6, 110N, 1111W,  22, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 20, 2020110212, 03, AC00,  12, 115N, 1108W,  31, 1006, XX,  34, NEQ,  202,    0,    0,    0, 
EP, 20, 2020110212, 03, AC00,  18, 126N, 1113W,  46, 1007, XX,  34, NEQ,   79,    0,    0,    0, 
EP, 20, 2020110212, 03, AC00,  24, 133N, 1132W,  41, 1004, XX,  34, NEQ,  109,    0,    0,    0, 
EP, 20, 2020110212, 03, AC00,  30, 127N, 1150W,  36, 1007, XX,  34, NEQ,  138,    0,    0,    0, 
EP, 20, 2020110212, 03, AC00,  36, 139N, 1158W,  41, 1002, XX,  34, NEQ,  129,  107,    0,    0, 
EP, 20, 2020110212, 03, AC00,  42, 147N, 1169W,  40, 1006, XX,  34, NEQ,  114,  113,    0,   78, 
EP, 20, 2020110212, 03, AC00,  48, 152N, 1183W,  39, 1003, XX,  34, NEQ,  141,    0,    0,   51, 
EP, 20, 2020110212, 03, AC00,  54, 154N, 1192W,  38, 1006, XX,  34, NEQ,   99,    0,    0,   82, 
EP, 20, 2020110212, 03, AC00,  60, 158N, 1199W,  38, 1003, XX,  34, NEQ,  140,    0,    0,  135, 
EP, 20, 2020110212, 03, AC00,  66, 160N, 1207W,  37, 1007, XX,  34, NEQ,  128,    0,    0,  127, 
EP, 20, 2020110212, 03, AC00,  72, 161N, 1215W,  33, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 20, 2020110212, 03, AC00,  78, 161N, 1220W,  29, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 20, 2020110212, 03, AC00,  84, 163N, 1225W,  30, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 20, 2020110212, 03, AC00,  90, 163N, 1229W,  27, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 20, 2020110212, 03, AC00,  96, 161N, 1231W,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 20, 2020110212, 03, AC00, 102, 157N, 1231W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 20, 2020110212, 03, AC00, 108, 156N, 1229W,  24, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 20, 2020110212, 03, AC00, 114, 154N, 1229W,  23, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 20, 2020110212, 03, AC00, 120, 155N, 1227W,  21, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 20, 2020110212, 03, AC00, 126, 157N, 1225W,  20, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 20, 2020110212, 03, AC00, 132, 157N, 1220W,  20, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 20, 2020110212, 03, AC00, 138, 157N, 1218W,  19, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 20, 2020110212, 03, AC00, 144, 159N, 1216W,  18, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 20, 2020110212, 03, AC00, 150, 170N, 1216W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 20, 2020110212, 03, AC00, 156, 168N, 1209W,  22, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 20, 2020110212, 03, AC00, 162, 169N, 1211W,  21, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 20, 2020110212, 03, AC00, 168, 175N, 1214W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 20, 2020110212, 03, AC00, 174, 175N, 1212W,  23, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 20, 2020110212, 03, AC00, 180, 186N, 1218W,  23, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 20, 2020110212, 03, AEMN,   0, 116N, 1113W,  22, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 20, 2020110212, 03, AEMN,   6, 114N, 1115W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
