SH, 02, 2004102212, 72, JAVN,   0,  71S,  707E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102212, 72, JAVN,  12,  45S,  688E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102212, 73, JUKM,   0,  59S,  685E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102212, 73, JUKM,  12,  67S,  676E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102212, 73, JUKM,  24,  71S,  663E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102212, 73, JUKM,  36,  74S,  648E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102212, 73, JUKM,  48,  71S,  631E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102212, 73, JUKM,  60,  62S,  616E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102212, 73, JUKM,  72,  52S,  605E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102218, 72, JAVN,   0,  64S,  687E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102218, 72, JAVN,  12,  55S,  671E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102218, 72, JAVN,  24,  75S,  649E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102218, 72, JAVN,  36,  65S,  617E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102218, 72, JAVN,  48,  61S,  605E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102218, 72, JAVN,  60,  48S,  606E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102218, 72, JAVN,  72,  49S,  584E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102218, 72, JAVN,  84,  49S,  572E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102218, 72, JAVN,  96,  54S,  559E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102300, 72, JAVN,   0,  59S,  685E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102300, 72, JAVN,  12,  75S,  656E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102300, 72, JAVN,  24,  75S,  646E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102300, 72, JAVN,  36,  65S,  615E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102300, 72, JAVN,  48,  56S,  607E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102300, 72, JAVN,  60,  48S,  596E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102300, 72, JAVN,  72,  44S,  585E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102300, 72, JAVN,  84,  45S,  564E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102300, 72, JAVN,  96,  15S,  559E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102300, 73, JUKM,   0,  61S,  676E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102300, 73, JUKM,  12,  68S,  665E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 02, 2004102300, 73, JUKM,  24,  72S,  654E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
