CP, 93, 2005082018, 01, CARQ, -24,  98N, 1421W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
CP, 93, 2005082018, 01, CARQ, -18,  99N, 1426W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
CP, 93, 2005082018, 01, CARQ, -12, 100N, 1432W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X, 276,   5, 
CP, 93, 2005082018, 01, CARQ,  -6, 100N, 1436W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
CP, 93, 2005082018, 01, CARQ,   0, 100N, 1443W,  20, 1009, DB,  34, NEQ,    0,    0,    0,    0, 1010,   65,  25,   0,   0,   C,   0,   X, 275,   6,     INVEST, S, 
CP, 93, 2005082018, 01, CARQ,   0, 100N, 1443W,  20, 1009, DB,  50, NEQ,    0,    0,    0,    0, 1010,   65,  25,   0,   0,   C,   0,   X, 275,   6,     INVEST, S, 
CP, 93, 2005082018, 01, CARQ,   0, 100N, 1443W,  20, 1009, DB,  64, NEQ,    0,    0,    0,    0, 1010,   65,  25,   0,   0,   C,   0,   X, 275,   6,     INVEST, S, 
CP, 93, 2005082018, 03, BAMD,  12, 103N, 1465W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMD,  24, 106N, 1487W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMD,  36, 109N, 1509W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMD,  48, 110N, 1534W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMD,  60, 108N, 1563W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMD,  72, 104N, 1596W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMD,  84, 100N, 1631W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMD,  96,  97N, 1667W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMD, 108,  95N, 1703W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMD, 120,  95N, 1739W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMM,  12, 105N, 1461W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMM,  24, 110N, 1477W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMM,  36, 113N, 1494W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMM,  48, 115N, 1512W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMM,  60, 113N, 1534W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMM,  72, 111N, 1559W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMM,  84, 110N, 1587W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMM,  96, 111N, 1618W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMM, 108, 113N, 1648W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMM, 120, 113N, 1679W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMS,  12, 105N, 1458W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMS,  24, 110N, 1471W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMS,  36, 114N, 1485W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMS,  48, 118N, 1502W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMS,  60, 122N, 1522W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMS,  72, 126N, 1542W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMS,  84, 132N, 1562W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMS,  96, 138N, 1581W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMS, 108, 144N, 1598W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, BAMS, 120, 149N, 1614W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, CLIP,  12, 101N, 1455W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 93, 2005082018, 03, CLIP,  24, 103N, 1466W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
