SH, 99, 2021022812, 03, HWRF, 027, 164S, 1474E,  55,  981, XX,  34, NEQ, 0038, 0205, 0143, 0083,  997,   52,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,    -118,    1430,     203, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 027, 164S, 1474E,  55,  981, XX,  50, NEQ, 0021, 0000, 0025, 0035,  997,   52,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,    -118,    1430,     203, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 030, 161S, 1476E,  59,  977, XX,  34, NEQ, 0079, 0269, 0176, 0086,  997,   71,  17,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -77,    1395,     213, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 030, 161S, 1476E,  59,  977, XX,  50, NEQ, 0000, 0000, 0024, 0024,  997,   71,  17,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -77,    1395,     213, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 033, 159S, 1478E,  63,  973, XX,  34, NEQ, 0074, 0228, 0163, 0084, 1001,  163,  16,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -86,    1944,     543, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 033, 159S, 1478E,  63,  973, XX,  50, NEQ, 0000, 0023, 0031, 0036, 1001,  163,  16,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -86,    1944,     543, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 036, 158S, 1479E,  60,  975, XX,  34, NEQ, 0098, 0204, 0175, 0096,  999,   72,  14,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,    -126,    1753,     971, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 036, 158S, 1479E,  60,  975, XX,  50, NEQ, 0030, 0000, 0019, 0033,  999,   72,  14,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,    -126,    1753,     971, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 039, 157S, 1479E,  58,  974, XX,  34, NEQ, 0089, 0197, 0185, 0114,  998,   86,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -86,    1985,     372, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 039, 157S, 1479E,  58,  974, XX,  50, NEQ, 0023, 0000, 0024, 0033,  998,   86,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -86,    1985,     372, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 042, 155S, 1480E,  62,  973, XX,  34, NEQ, 0111, 0171, 0167, 0093,  997,   92,  18,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,    -107,    2443,     472, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 042, 155S, 1480E,  62,  973, XX,  50, NEQ, 0029, 0023, 0000, 0039,  997,   92,  18,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,    -107,    2443,     472, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 045, 154S, 1479E,  60,  975, XX,  34, NEQ, 0104, 0239, 0152, 0113,  999,  110,  18,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -49,    2241,     486, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 045, 154S, 1479E,  60,  975, XX,  50, NEQ, 0032, 0000, 0033, 0031,  999,  110,  18,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -49,    2241,     486, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 048, 152S, 1478E,  61,  975, XX,  34, NEQ, 0102, 0205, 0153, 0110,  999,   85,  18,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -41,    2215,     304, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 048, 152S, 1478E,  61,  975, XX,  50, NEQ, 0029, 0028, 0024, 0035,  999,   85,  18,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -41,    2215,     304, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 051, 150S, 1478E,  60,  975, XX,  34, NEQ, 0125, 0197, 0166, 0181,  999,  103,  20,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -88,    2707,     369, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 051, 150S, 1478E,  60,  975, XX,  50, NEQ, 0036, 0000, 0030, 0036,  999,  103,  20,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -88,    2707,     369, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 054, 150S, 1478E,  57,  974, XX,  34, NEQ, 0283, 0278, 0165, 0129,  998,  121,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -66,    2288,     403, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 054, 150S, 1478E,  57,  974, XX,  50, NEQ, 0036, 0000, 0023, 0041,  998,  121,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -66,    2288,     403, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 057, 149S, 1477E,  63,  976, XX,  34, NEQ, 0280, 0254, 0126, 0121, 1000,  135,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -57,    2603,     115, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 057, 149S, 1477E,  63,  976, XX,  50, NEQ, 0033, 0031, 0031, 0042, 1000,  135,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -57,    2603,     115, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 060, 148S, 1476E,  62,  979, XX,  34, NEQ, 0272, 0263, 0211, 0116, 1003,  205,  32,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       6,    2392,     -83, N, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 060, 148S, 1476E,  62,  979, XX,  50, NEQ, 0031, 0000, 0034, 0049, 1003,  205,  32,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       6,    2392,     -83, N, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 063, 147S, 1477E,  67,  977, XX,  34, NEQ, 0273, 0188, 0185, 0142, 1001,  177,  29,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -86,    2344,     594, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 063, 147S, 1477E,  67,  977, XX,  50, NEQ, 0048, 0038, 0028, 0057, 1001,  177,  29,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -86,    2344,     594, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 063, 147S, 1477E,  67,  977, XX,  64, NEQ, 0029, 0000, 0000, 0034, 1001,  177,  29,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -86,    2344,     594, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 066, 148S, 1477E,  61,  976, XX,  34, NEQ, 0270, 0133, 0175, 0159,  996,   86,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      84,    2102,     601, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 066, 148S, 1477E,  61,  976, XX,  50, NEQ, 0058, 0037, 0037, 0054,  996,   86,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      84,    2102,     601, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 069, 147S, 1476E,  66,  974, XX,  34, NEQ, 0211, 0150, 0148, 0158,  998,  104,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -46,    2064,     180, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 069, 147S, 1476E,  66,  974, XX,  50, NEQ, 0049, 0038, 0050, 0054,  998,  104,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -46,    2064,     180, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 069, 147S, 1476E,  66,  974, XX,  64, NEQ, 0029, 0000, 0000, 0000,  998,  104,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -46,    2064,     180, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 072, 145S, 1475E,  62,  975, XX,  34, NEQ, 0167, 0154, 0130, 0126,  999,   95,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -56,    1817,     575, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 072, 145S, 1475E,  62,  975, XX,  50, NEQ, 0051, 0036, 0049, 0063,  999,   95,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -56,    1817,     575, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 075, 146S, 1477E,  91,  967, XX,  34, NEQ, 0263, 0144, 0156, 0166,  991,   49,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -42,    2382,     755, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 075, 146S, 1477E,  91,  967, XX,  50, NEQ, 0049, 0034, 0040, 0055,  991,   49,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -42,    2382,     755, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 075, 146S, 1477E,  91,  967, XX,  64, NEQ, 0044, 0000, 0000, 0044,  991,   49,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -42,    2382,     755, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 078, 147S, 1478E,  74,  966, XX,  34, NEQ, 0264, 0115, 0150, 0179,  994,   76,  21,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      19,    1759,     445, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 078, 147S, 1478E,  74,  966, XX,  50, NEQ, 0050, 0033, 0035, 0058,  994,   76,  21,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      19,    1759,     445, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 078, 147S, 1478E,  74,  966, XX,  64, NEQ, 0035, 0000, 0000, 0023,  994,   76,  21,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      19,    1759,     445, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 081, 147S, 1478E,  66,  969, XX,  34, NEQ, 0270, 0151, 0150, 0126,  997,   88,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      24,    1683,    1150, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 081, 147S, 1478E,  66,  969, XX,  50, NEQ, 0049, 0020, 0033, 0065,  997,   88,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      24,    1683,    1150, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 081, 147S, 1478E,  66,  969, XX,  64, NEQ, 0027, 0000, 0000, 0000,  997,   88,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      24,    1683,    1150, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 084, 147S, 1479E,  72,  969, XX,  34, NEQ, 0272, 0125, 0135, 0223,  997,   79,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -76,    1873,     864, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 084, 147S, 1479E,  72,  969, XX,  50, NEQ, 0060, 0022, 0038, 0061,  997,   79,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -76,    1873,     864, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 084, 147S, 1479E,  72,  969, XX,  64, NEQ, 0036, 0000, 0000, 0036,  997,   79,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -76,    1873,     864, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 087, 148S, 1481E,  71,  966, XX,  34, NEQ, 0266, 0168, 0149, 0221,  998,  111,  20,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      22,    1668,     592, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 087, 148S, 1481E,  71,  966, XX,  50, NEQ, 0058, 0031, 0042, 0059,  998,  111,  20,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      22,    1668,     592, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 087, 148S, 1481E,  71,  966, XX,  64, NEQ, 0036, 0000, 0000, 0025,  998,  111,  20,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      22,    1668,     592, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 090, 148S, 1482E,  70,  963, XX,  34, NEQ, 0257, 0162, 0165, 0182,  999,  193,  17,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -47,    1829,     581, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 090, 148S, 1482E,  70,  963, XX,  50, NEQ, 0057, 0026, 0040, 0053,  999,  193,  17,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -47,    1829,     581, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 090, 148S, 1482E,  70,  963, XX,  64, NEQ, 0027, 0000, 0000, 0029,  999,  193,  17,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -47,    1829,     581, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 093, 148S, 1484E,  70,  965, XX,  34, NEQ, 0206, 0147, 0153, 0160,  997,   99,  20,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -28,    1654,     941, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 093, 148S, 1484E,  70,  965, XX,  50, NEQ, 0068, 0037, 0037, 0069,  997,   99,  20,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -28,    1654,     941, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 093, 148S, 1484E,  70,  965, XX,  64, NEQ, 0025, 0000, 0000, 0026,  997,   99,  20,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -28,    1654,     941, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 096, 148S, 1486E,  68,  967, XX,  34, NEQ, 0179, 0161, 0141, 0161,  999,  108,  34,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -32,    1653,     583, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 096, 148S, 1486E,  68,  967, XX,  50, NEQ, 0070, 0046, 0039, 0086,  999,  108,  34,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -32,    1653,     583, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 096, 148S, 1486E,  68,  967, XX,  64, NEQ, 0042, 0000, 0000, 0000,  999,  108,  34,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -32,    1653,     583, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 099, 148S, 1488E,  82,  964, XX,  34, NEQ, 0184, 0175, 0155, 0171, 1000,  171,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -56,    1388,     976, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 099, 148S, 1488E,  82,  964, XX,  50, NEQ, 0071, 0043, 0044, 0075, 1000,  171,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -56,    1388,     976, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 099, 148S, 1488E,  82,  964, XX,  64, NEQ, 0047, 0021, 0000, 0035, 1000,  171,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -56,    1388,     976, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 102, 149S, 1493E,  86,  962, XX,  34, NEQ, 0190, 0164, 0149, 0197,  998,  132,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       7,    1502,    1209, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 102, 149S, 1493E,  86,  962, XX,  50, NEQ, 0070, 0044, 0042, 0083,  998,  132,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       7,    1502,    1209, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 102, 149S, 1493E,  86,  962, XX,  64, NEQ, 0051, 0030, 0028, 0050,  998,  132,  25,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       7,    1502,    1209, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 105, 151S, 1497E,  82,  957, XX,  34, NEQ, 0231, 0210, 0152, 0253,  997,  114,  18,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      14,    1693,     503, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 105, 151S, 1497E,  82,  957, XX,  50, NEQ, 0080, 0039, 0043, 0065,  997,  114,  18,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      14,    1693,     503, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 105, 151S, 1497E,  82,  957, XX,  64, NEQ, 0033, 0030, 0000, 0033,  997,  114,  18,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      14,    1693,     503, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 108, 151S, 1501E,  93,  954, XX,  34, NEQ, 0219, 0162, 0158, 0219,  998,  113,  17,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      -3,    1890,    1694, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 108, 151S, 1501E,  93,  954, XX,  50, NEQ, 0065, 0046, 0046, 0067,  998,  113,  17,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      -3,    1890,    1694, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 108, 151S, 1501E,  93,  954, XX,  64, NEQ, 0034, 0020, 0026, 0032,  998,  113,  17,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      -3,    1890,    1694, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 111, 153S, 1507E,  91,  952, XX,  34, NEQ, 0203, 0184, 0159, 0228,  996,  106,  18,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       9,    2899,    1120, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 111, 153S, 1507E,  91,  952, XX,  50, NEQ, 0079, 0045, 0068, 0063,  996,  106,  18,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       9,    2899,    1120, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 111, 153S, 1507E,  91,  952, XX,  64, NEQ, 0046, 0022, 0000, 0048,  996,  106,  18,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       9,    2899,    1120, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 114, 154S, 1515E, 102,  947, XX,  34, NEQ, 0215, 0239, 0188, 0210,  991,   84,  20,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      27,    2370,    1713, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 114, 154S, 1515E, 102,  947, XX,  50, NEQ, 0087, 0044, 0071, 0075,  991,   84,  20,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      27,    2370,    1713, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 114, 154S, 1515E, 102,  947, XX,  64, NEQ, 0047, 0024, 0028, 0053,  991,   84,  20,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      27,    2370,    1713, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 117, 155S, 1523E,  98,  945, XX,  34, NEQ, 0194, 0212, 0178, 0194,  997,  125,  17,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      28,    2197,    2043, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 117, 155S, 1523E,  98,  945, XX,  50, NEQ, 0073, 0049, 0060, 0082,  997,  125,  17,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      28,    2197,    2043, Y, 10, DT, -999
SH, 99, 2021022812, 03, HWRF, 117, 155S, 1523E,  98,  945, XX,  64, NEQ, 0049, 0029, 0000, 0049,  997,  125,  17,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      28,    2197,    2043, Y, 10, DT, -999
