SH, 92, 2017020218, 03, COTC, 000, 137S,  554E,  18, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 098
SH, 92, 2017020218, 03, COTC, 006, 139S,  556E,  22, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 053
SH, 92, 2017020218, 03, COTC, 012, 142S,  553E,  31, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 057
SH, 92, 2017020218, 03, CTCX, 000, 136S,  557E,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 032
SH, 92, 2017020218, 03, CTCX, 006, 136S,  558E,  45, 1004, XX,  34, NEQ, 0039, 0000, 0000, 0000,    0,    0, 033
SH, 92, 2017020218, 03, CTCX, 012, 138S,  557E,  41, 1004, XX,  34, NEQ, 0065, 0039, 0000, 0000,    0,    0, 028
SH, 92, 2017020218, 03, CTCX, 018, 141S,  557E,  45,  999, XX,  34, NEQ, 0073, 0043, 0000, 0000,    0,    0, 029
SH, 92, 2017020218, 03, CTCX, 024, 143S,  557E,  47,  997, XX,  34, NEQ, 0041, 0061, 0034, 0010,    0,    0, 026
SH, 92, 2017020218, 03, CTCX, 030, 147S,  556E,  64,  989, XX,  34, NEQ, 0053, 0070, 0045, 0022,    0,    0, 019
SH, 92, 2017020218, 03, CTCX, 030, 147S,  556E,  64,  989, XX,  50, NEQ, 0033, 0038, 0030, 0013,    0,    0, 019
SH, 92, 2017020218, 03, CTCX, 036, 152S,  554E,  69,  983, XX,  34, NEQ, 0152, 0085, 0050, 0024,    0,    0, 023
SH, 92, 2017020218, 03, CTCX, 036, 152S,  554E,  69,  983, XX,  50, NEQ, 0034, 0044, 0029, 0008,    0,    0, 023
SH, 92, 2017020218, 03, CTCX, 036, 152S,  554E,  69,  983, XX,  64, NEQ, 0022, 0027, 0000, 0000,    0,    0, 023
SH, 92, 2017020218, 03, CTCX, 042, 158S,  551E,  80,  981, XX,  34, NEQ, 0050, 0127, 0058, 0135,    0,    0, 027
SH, 92, 2017020218, 03, CTCX, 042, 158S,  551E,  80,  981, XX,  50, NEQ, 0034, 0042, 0028, 0010,    0,    0, 027
SH, 92, 2017020218, 03, CTCX, 042, 158S,  551E,  80,  981, XX,  64, NEQ, 0025, 0035, 0000, 0000,    0,    0, 027
SH, 92, 2017020218, 03, CTCX, 048, 161S,  550E,  73,  982, XX,  34, NEQ, 0069, 0111, 0044, 0104,    0,    0, 013
SH, 92, 2017020218, 03, CTCX, 048, 161S,  550E,  73,  982, XX,  50, NEQ, 0028, 0024, 0021, 0028,    0,    0, 013
SH, 92, 2017020218, 03, CTCX, 048, 161S,  550E,  73,  982, XX,  64, NEQ, 0018, 0018, 0016, 0000,    0,    0, 013
SH, 92, 2017020218, 03, CTCX, 054, 163S,  547E,  70,  983, XX,  34, NEQ, 0069, 0059, 0064, 0049,    0,    0, 015
SH, 92, 2017020218, 03, CTCX, 054, 163S,  547E,  70,  983, XX,  50, NEQ, 0031, 0027, 0028, 0028,    0,    0, 015
SH, 92, 2017020218, 03, CTCX, 054, 163S,  547E,  70,  983, XX,  64, NEQ, 0000, 0017, 0019, 0000,    0,    0, 015
SH, 92, 2017020218, 03, CTCX, 060, 164S,  544E,  74,  982, XX,  34, NEQ, 0084, 0208, 0063, 0059,    0,    0, 015
SH, 92, 2017020218, 03, CTCX, 060, 164S,  544E,  74,  982, XX,  50, NEQ, 0024, 0041, 0036, 0027,    0,    0, 015
SH, 92, 2017020218, 03, CTCX, 060, 164S,  544E,  74,  982, XX,  64, NEQ, 0000, 0016, 0020, 0000,    0,    0, 015
SH, 92, 2017020218, 03, CTCX, 066, 164S,  543E,  80,  975, XX,  34, NEQ, 0112, 0193, 0215, 0202,    0,    0, 019
SH, 92, 2017020218, 03, CTCX, 066, 164S,  543E,  80,  975, XX,  50, NEQ, 0030, 0044, 0042, 0024,    0,    0, 019
SH, 92, 2017020218, 03, CTCX, 066, 164S,  543E,  80,  975, XX,  64, NEQ, 0026, 0026, 0024, 0010,    0,    0, 019
SH, 92, 2017020218, 03, CTCX, 072, 165S,  543E,  74,  977, XX,  34, NEQ, 0142, 0225, 0228, 0093,    0,    0, 018
SH, 92, 2017020218, 03, CTCX, 072, 165S,  543E,  74,  977, XX,  50, NEQ, 0031, 0044, 0027, 0025,    0,    0, 018
SH, 92, 2017020218, 03, CTCX, 072, 165S,  543E,  74,  977, XX,  64, NEQ, 0024, 0026, 0015, 0000,    0,    0, 018
SH, 92, 2017020218, 03, CTCX, 078, 166S,  544E,  67,  980, XX,  34, NEQ, 0151, 0202, 0228, 0191,    0,    0, 020
SH, 92, 2017020218, 03, CTCX, 078, 166S,  544E,  67,  980, XX,  50, NEQ, 0029, 0035, 0031, 0025,    0,    0, 020
SH, 92, 2017020218, 03, CTCX, 078, 166S,  544E,  67,  980, XX,  64, NEQ, 0000, 0022, 0000, 0000,    0,    0, 020
SH, 92, 2017020218, 03, CTCX, 084, 165S,  543E,  58,  985, XX,  34, NEQ, 0152, 0238, 0089, 0067,    0,    0, 023
SH, 92, 2017020218, 03, CTCX, 084, 165S,  543E,  58,  985, XX,  50, NEQ, 0054, 0045, 0034, 0016,    0,    0, 023
SH, 92, 2017020218, 03, CTCX, 090, 165S,  543E,  55,  986, XX,  34, NEQ, 0158, 0130, 0203, 0058,    0,    0, 017
SH, 92, 2017020218, 03, CTCX, 090, 165S,  543E,  55,  986, XX,  50, NEQ, 0026, 0049, 0029, 0000,    0,    0, 017
SH, 92, 2017020218, 03, CTCX, 096, 165S,  544E,  54,  988, XX,  34, NEQ, 0141, 0141, 0191, 0250,    0,    0, 026
SH, 92, 2017020218, 03, CTCX, 096, 165S,  544E,  54,  988, XX,  50, NEQ, 0020, 0054, 0032, 0000,    0,    0, 026
SH, 92, 2017020218, 03, CTCX, 102, 165S,  543E,  52,  990, XX,  34, NEQ, 0163, 0135, 0204, 0212,    0,    0, 097
SH, 92, 2017020218, 03, CTCX, 102, 165S,  543E,  52,  990, XX,  50, NEQ, 0000, 0099, 0000, 0000,    0,    0, 097
SH, 92, 2017020218, 03, CTCX, 108, 165S,  539E,  46,  993, XX,  34, NEQ, 0168, 0161, 0105, 0068,    0,    0, 098
SH, 92, 2017020218, 03, CTCX, 114, 166S,  538E,  43,  992, XX,  34, NEQ, 0122, 0173, 0229, 0125,    0,    0, 035
SH, 92, 2017020218, 03, CTCX, 120, 166S,  540E,  48,  993, XX,  34, NEQ, 0146, 0154, 0135, 0235,    0,    0, 040
SH, 92, 2017020218, 03, CTCX, 126, 168S,  538E,  56,  991, XX,  34, NEQ, 0203, 0163, 0133, 0136,    0,    0, 095
