SH, 20, 2021021000, 03, AC00, 000, 255S, 1777W,  46,  988, XX,  34, NEQ, 0221, 0180, 0125, 0000
SH, 20, 2021021000, 03, AC00, 150, 409S, 1528W,  18, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AC00, 156, 420S, 1518W,  20, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AC00, 162, 432S, 1506W,  19, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AC00, 168, 439S, 1487W,  19, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AC00, 174, 449S, 1460W,  19, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AC00, 180, 449S, 1431W,  20, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 000, 255S, 1777W,  47,  988, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 006, 271S, 1774W,  48,  987, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 012, 289S, 1769W,  48,  989, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 018, 306S, 1763W,  45,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 024, 323S, 1755W,  42,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 030, 340S, 1744W,  39,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 036, 354S, 1734W,  35, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 042, 366S, 1720W,  32, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 048, 376S, 1704W,  29, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 054, 381S, 1687W,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 060, 385S, 1673W,  26, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 066, 389S, 1657W,  25, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 072, 392S, 1643W,  26, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 078, 398S, 1631W,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 084, 403S, 1624W,  29, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 090, 405S, 1621W,  32, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 096, 405S, 1615W,  33, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 102, 400S, 1609W,  33, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 108, 395S, 1604W,  32, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 114, 387S, 1598W,  30, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 120, 385S, 1594W,  27, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 126, 386S, 1588W,  26,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 132, 386S, 1584W,  25, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 138, 390S, 1574W,  25, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 144, 395S, 1568W,  24, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 150, 399S, 1558W,  23, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 156, 407S, 1549W,  22, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 162, 414S, 1536W,  21, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 168, 422S, 1520W,  19, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AEMN, 174, 428S, 1501W,  19, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP01, 000, 250S, 1775W,  52,  986, XX,  34, NEQ, 0243, 0194, 0133, 0000
SH, 20, 2021021000, 03, AP01, 000, 250S, 1775W,  52,  986, XX,  50, NEQ, 0000, 0083, 0000, 0000
SH, 20, 2021021000, 03, AP01, 006, 268S, 1773W,  49,  987, XX,  34, NEQ, 0221, 0184, 0136, 0073
SH, 20, 2021021000, 03, AP01, 012, 286S, 1769W,  50,  989, XX,  34, NEQ, 0194, 0182, 0093, 0102
SH, 20, 2021021000, 03, AP01, 018, 306S, 1765W,  45,  989, XX,  34, NEQ, 0170, 0165, 0090, 0000
SH, 20, 2021021000, 03, AP01, 024, 323S, 1757W,  45,  993, XX,  34, NEQ, 0172, 0145, 0000, 0000
SH, 20, 2021021000, 03, AP01, 030, 341S, 1743W,  42,  995, XX,  34, NEQ, 0134, 0119, 0000, 0000
SH, 20, 2021021000, 03, AP01, 036, 356S, 1733W,  35,  999, XX,  34, NEQ, 0116, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP01, 042, 370S, 1716W,  36, 1002, XX,  34, NEQ, 0152, 0125, 0000, 0000
SH, 20, 2021021000, 03, AP01, 048, 384S, 1697W,  33, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP01, 054, 396S, 1681W,  31, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP01, 060, 402S, 1664W,  31, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP01, 066, 410S, 1642W,  31, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP01, 072, 411S, 1623W,  29, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP01, 078, 416S, 1601W,  31, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP01, 084, 410S, 1595W,  37, 1002, XX,  34, NEQ, 0000, 0000, 0047, 0097
SH, 20, 2021021000, 03, AP01, 090, 404S, 1593W,  37, 1002, XX,  34, NEQ, 0000, 0000, 0033, 0115
SH, 20, 2021021000, 03, AP01, 096, 398S, 1589W,  42, 1000, XX,  34, NEQ, 0000, 0073, 0074, 0075
SH, 20, 2021021000, 03, AP01, 102, 390S, 1580W,  42,  997, XX,  34, NEQ, 0000, 0000, 0129, 0112
SH, 20, 2021021000, 03, AP01, 108, 385S, 1579W,  38,  997, XX,  34, NEQ, 0000, 0000, 0124, 0127
SH, 20, 2021021000, 03, AP01, 114, 376S, 1573W,  34,  998, XX,  34, NEQ, 0000, 0000, 0133, 0000
SH, 20, 2021021000, 03, AP01, 120, 372S, 1563W,  29,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP01, 126, 372S, 1554W,  26,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP01, 132, 372S, 1549W,  27,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP01, 138, 374S, 1540W,  24, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP01, 144, 379S, 1533W,  24, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP01, 150, 382S, 1525W,  20, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP01, 156, 386S, 1516W,  22, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP01, 162, 391S, 1501W,  18, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP01, 168, 393S, 1487W,  17, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP01, 174, 399S, 1463W,  15, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP02, 000, 254S, 1775W,  46,  986, XX,  34, NEQ, 0209, 0194, 0138, 0041
SH, 20, 2021021000, 03, AP02, 006, 273S, 1771W,  48,  987, XX,  34, NEQ, 0208, 0192, 0115, 0093
SH, 20, 2021021000, 03, AP02, 012, 289S, 1766W,  47,  990, XX,  34, NEQ, 0172, 0184, 0156, 0119
SH, 20, 2021021000, 03, AP02, 018, 310S, 1760W,  44,  991, XX,  34, NEQ, 0168, 0158, 0068, 0000
SH, 20, 2021021000, 03, AP02, 024, 324S, 1753W,  40,  995, XX,  34, NEQ, 0132, 0147, 0000, 0000
SH, 20, 2021021000, 03, AP02, 030, 341S, 1737W,  42,  997, XX,  34, NEQ, 0140, 0136, 0000, 0000
SH, 20, 2021021000, 03, AP02, 036, 356S, 1725W,  37,  999, XX,  34, NEQ, 0123, 0102, 0000, 0000
SH, 20, 2021021000, 03, AP02, 042, 363S, 1713W,  33, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP02, 048, 370S, 1697W,  30, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP02, 054, 376S, 1684W,  29, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP02, 060, 379S, 1672W,  26, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP02, 066, 381S, 1656W,  26, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP02, 072, 384S, 1640W,  28, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP02, 078, 390S, 1625W,  28, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP02, 084, 405S, 1617W,  26, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP02, 090, 417S, 1621W,  26, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP02, 096, 420S, 1615W,  27, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP02, 102, 428S, 1607W,  29, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP02, 108, 427S, 1606W,  31, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP02, 114, 426S, 1597W,  31, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP02, 120, 426S, 1588W,  30, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP02, 126, 431S, 1577W,  26, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP02, 132, 434S, 1573W,  26, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP02, 138, 440S, 1562W,  24, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP02, 144, 454S, 1549W,  24, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP02, 150, 473S, 1544W,  24, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP02, 156, 500S, 1548W,  23, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP02, 162, 517S, 1539W,  22,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP02, 168, 542S, 1531W,  17,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP03, 000, 255S, 1777W,  47,  988, XX,  34, NEQ, 0252, 0204, 0130, 0000
SH, 20, 2021021000, 03, AP03, 006, 272S, 1774W,  48,  988, XX,  34, NEQ, 0215, 0211, 0114, 0070
SH, 20, 2021021000, 03, AP03, 012, 286S, 1767W,  44,  992, XX,  34, NEQ, 0175, 0185, 0094, 0000
SH, 20, 2021021000, 03, AP03, 018, 305S, 1761W,  42,  993, XX,  34, NEQ, 0199, 0168, 0000, 0000
SH, 20, 2021021000, 03, AP03, 024, 322S, 1756W,  38,  997, XX,  34, NEQ, 0133, 0135, 0000, 0000
SH, 20, 2021021000, 03, AP03, 030, 340S, 1748W,  34,  999, XX,  34, NEQ, 0000, 0071, 0000, 0000
SH, 20, 2021021000, 03, AP03, 036, 353S, 1740W,  30, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP03, 042, 369S, 1727W,  26, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP03, 048, 372S, 1709W,  23, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP03, 054, 374S, 1694W,  20, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP03, 060, 374S, 1679W,  20, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP03, 066, 373S, 1667W,  20, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP03, 072, 379S, 1652W,  25, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP03, 078, 385S, 1638W,  23, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP03, 084, 398S, 1619W,  27, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP03, 090, 393S, 1614W,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP03, 096, 380S, 1616W,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP03, 102, 370S, 1609W,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP03, 108, 365S, 1611W,  24, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP03, 114, 358S, 1609W,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP03, 120, 352S, 1608W,  21, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP04, 000, 256S, 1777W,  47,  989, XX,  34, NEQ, 0225, 0209, 0122, 0046
SH, 20, 2021021000, 03, AP04, 006, 271S, 1771W,  47,  987, XX,  34, NEQ, 0227, 0192, 0148, 0101
SH, 20, 2021021000, 03, AP04, 012, 291S, 1766W,  48,  990, XX,  34, NEQ, 0202, 0190, 0124, 0074
SH, 20, 2021021000, 03, AP04, 018, 307S, 1764W,  46,  992, XX,  34, NEQ, 0245, 0203, 0106, 0135
SH, 20, 2021021000, 03, AP04, 024, 325S, 1754W,  45,  996, XX,  34, NEQ, 0153, 0156, 0000, 0153
SH, 20, 2021021000, 03, AP04, 030, 345S, 1743W,  40,  996, XX,  34, NEQ, 0168, 0144, 0000, 0000
SH, 20, 2021021000, 03, AP04, 036, 357S, 1733W,  36,  999, XX,  34, NEQ, 0000, 0122, 0000, 0000
SH, 20, 2021021000, 03, AP04, 042, 369S, 1715W,  32, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP04, 048, 379S, 1701W,  30, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP04, 054, 382S, 1685W,  24, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP04, 060, 382S, 1670W,  25, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP04, 066, 386S, 1653W,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP04, 072, 389S, 1640W,  22, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP04, 078, 398S, 1639W,  28, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP04, 084, 390S, 1633W,  30, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP04, 090, 388S, 1623W,  30, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP04, 096, 379S, 1619W,  33, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP04, 102, 367S, 1610W,  36, 1001, XX,  34, NEQ, 0000, 0000, 0111, 0098
SH, 20, 2021021000, 03, AP04, 108, 361S, 1601W,  38, 1001, XX,  34, NEQ, 0000, 0000, 0144, 0146
SH, 20, 2021021000, 03, AP04, 114, 354S, 1597W,  35, 1001, XX,  34, NEQ, 0000, 0000, 0147, 0117
SH, 20, 2021021000, 03, AP04, 120, 347S, 1592W,  30, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP04, 126, 339S, 1583W,  26, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP04, 132, 339S, 1573W,  24, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP04, 138, 349S, 1568W,  24, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP04, 144, 355S, 1565W,  21, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP04, 150, 359S, 1558W,  20, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP04, 156, 368S, 1546W,  21, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP04, 162, 378S, 1528W,  21, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP04, 168, 388S, 1504W,  19, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP04, 174, 391S, 1487W,  19, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP04, 180, 414S, 1461W,  23,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP05, 000, 256S, 1778W,  44,  989, XX,  34, NEQ, 0207, 0189, 0090, 0000
SH, 20, 2021021000, 03, AP05, 006, 271S, 1775W,  46,  987, XX,  34, NEQ, 0206, 0190, 0127, 0077
SH, 20, 2021021000, 03, AP05, 012, 290S, 1770W,  45,  990, XX,  34, NEQ, 0215, 0213, 0122, 0000
SH, 20, 2021021000, 03, AP05, 018, 308S, 1763W,  44,  992, XX,  34, NEQ, 0180, 0177, 0133, 0111
SH, 20, 2021021000, 03, AP05, 024, 326S, 1756W,  41,  995, XX,  34, NEQ, 0124, 0142, 0000, 0000
SH, 20, 2021021000, 03, AP05, 030, 343S, 1745W,  37,  997, XX,  34, NEQ, 0126, 0109, 0000, 0000
SH, 20, 2021021000, 03, AP05, 036, 356S, 1735W,  34, 1000, XX,  34, NEQ, 0000, 0091, 0000, 0000
SH, 20, 2021021000, 03, AP05, 042, 367S, 1721W,  30, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP05, 048, 374S, 1707W,  26, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP05, 054, 377S, 1692W,  24, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP05, 060, 380S, 1679W,  26, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP05, 066, 379S, 1658W,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP05, 072, 380S, 1644W,  23, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP05, 078, 399S, 1637W,  25, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP05, 084, 428S, 1640W,  28, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP05, 090, 443S, 1658W,  25, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP05, 096, 448S, 1652W,  25, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP05, 102, 447S, 1642W,  26, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP05, 108, 445S, 1622W,  27, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP06, 000, 253S, 1772W,  47,  987, XX,  34, NEQ, 0224, 0181, 0140, 0046
SH, 20, 2021021000, 03, AP06, 006, 272S, 1771W,  49,  987, XX,  34, NEQ, 0205, 0191, 0111, 0083
SH, 20, 2021021000, 03, AP06, 012, 283S, 1763W,  51,  985, XX,  34, NEQ, 0204, 0178, 0149, 0108
SH, 20, 2021021000, 03, AP06, 012, 283S, 1763W,  51,  985, XX,  50, NEQ, 0075, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP06, 018, 304S, 1756W,  52,  987, XX,  34, NEQ, 0181, 0186, 0100, 0146
SH, 20, 2021021000, 03, AP06, 018, 304S, 1756W,  52,  987, XX,  50, NEQ, 0061, 0060, 0000, 0000
SH, 20, 2021021000, 03, AP06, 024, 320S, 1754W,  43,  990, XX,  34, NEQ, 0155, 0149, 0060, 0000
SH, 20, 2021021000, 03, AP06, 030, 334S, 1745W,  39,  994, XX,  34, NEQ, 0177, 0175, 0000, 0000
SH, 20, 2021021000, 03, AP06, 036, 347S, 1733W,  37,  998, XX,  34, NEQ, 0115, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP06, 042, 359S, 1721W,  33, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP06, 048, 369S, 1709W,  32, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP06, 054, 378S, 1696W,  32, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP06, 060, 386S, 1685W,  32, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP06, 066, 392S, 1667W,  30, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP06, 072, 405S, 1655W,  32, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP06, 078, 425S, 1650W,  28, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP06, 084, 434S, 1649W,  31,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP06, 090, 435S, 1649W,  32,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP06, 096, 432S, 1656W,  36,  998, XX,  34, NEQ, 0000, 0000, 0111, 0000
SH, 20, 2021021000, 03, AP06, 102, 430S, 1652W,  34,  998, XX,  34, NEQ, 0000, 0000, 0101, 0000
SH, 20, 2021021000, 03, AP06, 108, 427S, 1651W,  30,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP06, 114, 423S, 1649W,  28,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 20, 2021021000, 03, AP06, 120, 420S, 1653W,  25,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
