CP, 81, 2006070406, 01, CARQ, -24, 188N, 1462W,  20,    0, TS,  34, AAA,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, BAMS,  96, 180N, 1753W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, BAMS, 108, 185N, 1784W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, BAMS, 120, 191N, 1786E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, CLIP,  12, 190N, 1501W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, CLIP,  24, 190N, 1514W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, CLIP,  36, 191N, 1526W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, CLIP,  48, 193N, 1532W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, CLIP,  60, 192N, 1544W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, CLIP,  72, 184N, 1566W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, CLP5,  12, 190N, 1502W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, CLP5,  24, 192N, 1516W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, CLP5,  36, 194N, 1532W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, CLP5,  48, 197N, 1546W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, CLP5,  60, 200N, 1562W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, CLP5,  72, 205N, 1578W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, CLP5,  84, 209N, 1593W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, CLP5,  96, 213N, 1608W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, CLP5, 108, 218N, 1623W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, CLP5, 120, 223N, 1639W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, DSHP,   0, 189N, 1488W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, DSHP,  12, 192N, 1502W,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, DSHP,  24, 194N, 1516W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, DSHP,  36, 195N, 1530W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, DSHP,  48, 195N, 1544W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, DSHP,  60, 195N, 1558W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, DSHP,  72, 195N, 1571W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, DSHP,  84, 196N, 1587W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, DSHP,  96, 198N, 1604W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, DSHP, 108, 201N, 1623W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, DSHP, 120, 204N, 1644W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, DSNS,   0, 189N, 1488W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, DSNS,  12, 192N, 1502W,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, DSNS,  24, 194N, 1516W,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, DSNS,  36, 195N, 1530W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, DSNS,  48, 195N, 1544W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, DSNS,  60, 195N, 1558W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, DSNS,  72, 195N, 1571W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, DSNS,  84, 196N, 1587W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, DSNS,  96, 198N, 1604W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, DSNS, 108, 201N, 1623W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, DSNS, 120, 204N, 1644W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, LBAR,   0, 189N, 1488W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, LBAR,  12, 196N, 1492W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, LBAR,  24, 209N, 1497W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, LBAR,  36, 224N, 1501W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, LBAR,  48, 238N, 1501W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, LBAR,  60, 255N, 1491W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, LBAR,  72, 275N, 1469W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, LBAR,  84, 290N, 1444W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, LBAR,  96, 318N, 1399W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, LBAR, 108, 333N, 1358W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, LBAR, 120, 338N, 1319W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, LGEM,   0, 189N, 1488W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, LGEM,  12, 192N, 1502W,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, LGEM,  24, 194N, 1516W,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, LGEM,  36, 195N, 1530W,  17,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, LGEM,  48, 195N, 1544W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, LGEM,  60, 195N, 1558W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, LGEM,  72, 195N, 1571W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, LGEM,  84, 196N, 1587W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, LGEM,  96, 198N, 1604W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, LGEM, 108, 201N, 1623W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, LGEM, 120, 204N, 1644W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, P91E,   0, 189N, 1488W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, P91E,  12, 191N, 1499W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, P91E,  24, 194N, 1508W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, P91E,  36, 198N, 1515W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, P91E,  48, 198N, 1517W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, P91E,  60, 197N, 1522W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, P91E,  72, 193N, 1538W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, P91E,  84, 189N, 1555W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, P91E,  96, 186N, 1571W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, P91E, 108, 182N, 1588W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, P91E, 120, 178N, 1603W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHF5,   0,   0N,    0W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHF5,  12,   0N,    0W,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHF5,  24,   0N,    0W,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHF5,  36,   0N,    0W,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHF5,  48,   0N,    0W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHF5,  60,   0N,    0W,  16,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHF5,  72,   0N,    0W,  12,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHF5,  84,   0N,    0W,  14,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHF5,  96,   0N,    0W,  11,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHF5, 108,   0N,    0W,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHF5, 120,   0N,    0W,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHFR,  12,   0N,    0W,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHFR,  24,   0N,    0W,  39,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHFR,  36,   0N,    0W,  40,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHFR,  48,   0N,    0W,  42,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHFR,  60,   0N,    0W,  42,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHFR,  72,   0N,    0W,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHIP,   0, 189N, 1488W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHIP,  12, 192N, 1502W,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHIP,  24, 194N, 1516W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHIP,  36, 195N, 1530W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHIP,  48, 195N, 1544W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHIP,  60, 195N, 1558W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHIP,  72, 195N, 1571W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHIP,  84, 196N, 1587W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHIP,  96, 198N, 1604W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHIP, 108, 201N, 1623W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHIP, 120, 204N, 1644W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHNS,   0, 189N, 1488W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHNS,  12, 192N, 1502W,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHNS,  24, 194N, 1516W,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHNS,  36, 195N, 1530W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHNS,  48, 195N, 1544W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHNS,  60, 195N, 1558W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHNS,  72, 195N, 1571W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHNS,  84, 196N, 1587W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHNS,  96, 198N, 1604W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHNS, 108, 201N, 1623W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, SHNS, 120, 204N, 1644W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, XTRP,  12, 190N, 1502W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, XTRP,  24, 191N, 1516W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, XTRP,  36, 192N, 1530W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, XTRP,  48, 193N, 1544W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, XTRP,  60, 194N, 1558W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, XTRP,  72, 195N, 1572W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, XTRP,  84, 195N, 1586W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, XTRP,  96, 196N, 1600W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, XTRP, 108, 197N, 1614W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 81, 2006070406, 03, XTRP, 120, 198N, 1628W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
