WP, 24, 2017101212, 03, COTC, 000, 175N, 1229E,  35,  991, XX,  34, NEQ, 0059, 0000, 0000, 0305,    0,    0, 056
WP, 24, 2017101212, 03, COTC, 006, 178N, 1218E,  35,  996, XX,  34, NEQ, 0248, 0000, 0000, 0278,    0,    0, 060
WP, 24, 2017101212, 03, COTC, 012, 184N, 1208E,  35,  999, XX,  34, NEQ, 0273, 0000, 0000, 0204,    0,    0, 097
WP, 24, 2017101212, 03, COTC, 018, 182N, 1194E,  35,  997, XX,  34, NEQ, 0333, 0000, 0000, 0314,    0,    0, 104
WP, 24, 2017101212, 03, COTC, 024, 180N, 1184E,  38,  994, XX,  34, NEQ, 0304, 0106, 0114, 0307,    0,    0, 096
WP, 24, 2017101212, 03, COTC, 030, 172N, 1176E,  51,  993, XX,  34, NEQ, 0268, 0181, 0037, 0279,    0,    0, 018
WP, 24, 2017101212, 03, COTC, 030, 172N, 1176E,  51,  993, XX,  50, NEQ, 0000, 0000, 0020, 0000,    0,    0, 018
WP, 24, 2017101212, 03, COTC, 036, 170N, 1176E,  48,  991, XX,  34, NEQ, 0000, 0247, 0084, 0233,    0,    0, 052
WP, 24, 2017101212, 03, COTC, 042, 174N, 1175E,  47,  988, XX,  34, NEQ, 0156, 0291, 0151, 0166,    0,    0, 065
WP, 24, 2017101212, 03, COTC, 048, 176N, 1170E,  52,  984, XX,  34, NEQ, 0140, 0225, 0130, 0223,    0,    0, 032
WP, 24, 2017101212, 03, COTC, 048, 176N, 1170E,  52,  984, XX,  50, NEQ, 0000, 0000, 0035, 0000,    0,    0, 032
WP, 24, 2017101212, 03, COTC, 054, 181N, 1169E,  54,  983, XX,  34, NEQ, 0275, 0222, 0158, 0135,    0,    0, 049
WP, 24, 2017101212, 03, COTC, 054, 181N, 1169E,  54,  983, XX,  50, NEQ, 0051, 0053, 0000, 0000,    0,    0, 049
WP, 24, 2017101212, 03, COTC, 060, 189N, 1156E,  51,  980, XX,  34, NEQ, 0214, 0252, 0210, 0161,    0,    0, 041
WP, 24, 2017101212, 03, COTC, 060, 189N, 1156E,  51,  980, XX,  50, NEQ, 0000, 0038, 0000, 0045,    0,    0, 041
WP, 24, 2017101212, 03, COTC, 066, 194N, 1148E,  62,  977, XX,  34, NEQ, 0228, 0246, 0119, 0170,    0,    0, 053
WP, 24, 2017101212, 03, COTC, 066, 194N, 1148E,  62,  977, XX,  50, NEQ, 0000, 0033, 0077, 0099,    0,    0, 053
WP, 24, 2017101212, 03, COTC, 072, 197N, 1138E,  69,  974, XX,  34, NEQ, 0248, 0107, 0132, 0153,    0,    0, 026
WP, 24, 2017101212, 03, COTC, 072, 197N, 1138E,  69,  974, XX,  50, NEQ, 0063, 0051, 0082, 0105,    0,    0, 026
WP, 24, 2017101212, 03, COTC, 072, 197N, 1138E,  69,  974, XX,  64, NEQ, 0000, 0034, 0000, 0000,    0,    0, 026
