SH, 91, 2004051912, 71, JNGP,   0,  79S,  849E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004051912, 71, JNGP,  12,  88S,  801E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004051912, 71, JNGP,  24,  70S,  793E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004051912, 71, JNGP,  36,  57S,  792E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004051912, 71, JNGP,  48,  42S,  809E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004051912, 71, JNGP,  60,  50S,  819E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004051912, 72, JAVN,   0,  69S,  825E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004051912, 72, JAVN,  12,  75S,  835E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004051912, 72, JAVN,  24,  85S,  814E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004051912, 72, JAVN,  36,  95S,  791E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004051912, 72, JAVN,  48, 101S,  765E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004051912, 72, JAVN,  60,  93S,  736E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004051912, 72, JAVN,  72,  90S,  725E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004051912, 72, JAVN,  84,  86S,  704E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004051912, 72, JAVN,  96,  84S,  693E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004051912, 72, JAVN, 108,  75S,  673E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004051912, 72, JAVN, 120,  73S,  664E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004051918, 72, JAVN,   0,  75S,  833E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004051918, 72, JAVN,  12,  75S,  820E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004051918, 72, JAVN,  24,  95S,  795E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004051918, 72, JAVN,  36,  99S,  775E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004051918, 72, JAVN,  48,  98S,  755E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004051918, 72, JAVN,  60, 105S,  745E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004051918, 72, JAVN,  72,  95S,  726E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004051918, 72, JAVN,  84,  95S,  713E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004051918, 72, JAVN,  96,  85S,  698E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004051918, 72, JAVN, 108,  92S,  685E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004051918, 72, JAVN, 120,  93S,  674E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052000, 71, JNGP,   0,  65S,  814E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052000, 71, JNGP,  12,  55S,  822E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052000, 71, JNGP,  24,  55S,  825E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052000, 71, JNGP,  36,  60S,  825E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052000, 71, JNGP,  48,  64S,  824E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052000, 71, JNGP,  60,  75S,  811E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052000, 72, JAVN,   0,  75S,  833E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052000, 72, JAVN,  12,  85S,  817E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052000, 72, JAVN,  24,  90S,  795E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052000, 72, JAVN,  36,  95S,  783E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052000, 72, JAVN,  48,  96S,  754E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052000, 72, JAVN,  60, 105S,  743E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052000, 72, JAVN,  72, 104S,  724E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052000, 72, JAVN,  84,  97S,  705E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052000, 72, JAVN,  96,  95S,  685E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052000, 72, JAVN, 108,  96S,  675E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052000, 72, JAVN, 120,  89S,  655E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052000, 73, JUKM,   0,  75S,  834E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052000, 73, JUKM,  12,  75S,  824E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052000, 73, JUKM,  24,  65S,  800E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052000, 73, JUKM,  36,  77S,  784E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052000, 73, JUKM,  48,  75S,  756E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052000, 73, JUKM,  60,  74S,  746E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052000, 73, JUKM,  72,  67S,  725E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052012, 71, JNGP,   0,  75S,  800E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052012, 71, JNGP,  12,  65S,  806E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052012, 71, JNGP,  24,  73S,  800E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052012, 71, JNGP,  36, 100S,  763E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052012, 71, JNGP,  48,  89S,  810E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052012, 72, JAVN,   0,  77S,  814E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052012, 72, JAVN,  12,  86S,  784E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052012, 72, JAVN,  24, 105S,  781E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052012, 72, JAVN,  36,  91S,  745E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052012, 72, JAVN,  48, 105S,  740E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052012, 72, JAVN,  60,  94S,  715E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052012, 72, JAVN,  72,  85S,  701E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052012, 72, JAVN,  84,  84S,  676E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052012, 72, JAVN,  96,  71S,  675E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052012, 73, JUKM,   0,  75S,  810E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052012, 73, JUKM,  12,  73S,  794E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052012, 73, JUKM,  24,  75S,  773E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052012, 73, JUKM,  36,  75S,  751E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052012, 73, JUKM,  48,  73S,  735E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052012, 73, JUKM,  60,  74S,  707E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052012, 73, JUKM,  72,  64S,  696E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052018, 72, JAVN,   0,  85S,  798E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 91, 2004052018, 72, JAVN,  12,  95S,  780E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
