SH, 04, 2012010100, 01, CARQ,   0, 165S, 0752E,  80,  963, XX,  34, NEQ,   90,   95,  100,   95, 1007,  210,  20,   0,   0,   S,   0,   X, 215,   7,    BENILDE, D,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH042012, JTWC, NCEP_TCVITALS, 
SH, 04, 2012010100, 01, CARQ,   0, 165S, 0752E,  80,  963, XX,  50, NEQ,    0,    0,    0,    0, 1007,  210,  20,   0,   0,   S,   0,   X, 215,   7,    BENILDE, D,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH042012, JTWC, NCEP_TCVITALS, 
SH, 04, 2012010100, 01, CARQ,   0, 165S, 0752E,  80,  963, XX,  64, NEQ,    0,    0,    0,    0, 1007,  210,  20,   0,   0,   S,   0,   X, 215,   7,    BENILDE, D,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH042012, JTWC, NCEP_TCVITALS, 
SH, 04, 2012010100, 03, AVNO, 000, 166S,  752E,  67,  987, XX,  34, NEQ, 0126, 0150, 0147, 0128
SH, 04, 2012010100, 03, AVNO, 000, 166S,  752E,  67,  987, XX,  50, NEQ, 0077, 0077, 0075, 0075
SH, 04, 2012010100, 03, AVNO, 000, 166S,  752E,  67,  987, XX,  64, NEQ, 0000, 0056, 0053, 0000
SH, 04, 2012010100, 03, AVNO, 006, 173S,  748E,  73,  988, XX,  34, NEQ, 0139, 0149, 0138, 0113
SH, 04, 2012010100, 03, AVNO, 006, 173S,  748E,  73,  988, XX,  50, NEQ, 0076, 0097, 0072, 0062
SH, 04, 2012010100, 03, AVNO, 006, 173S,  748E,  73,  988, XX,  64, NEQ, 0000, 0065, 0056, 0050
SH, 04, 2012010100, 03, AVNO, 012, 179S,  745E,  74,  987, XX,  34, NEQ, 0119, 0139, 0149, 0124
SH, 04, 2012010100, 03, AVNO, 012, 179S,  745E,  74,  987, XX,  50, NEQ, 0082, 0085, 0077, 0069
SH, 04, 2012010100, 03, AVNO, 012, 179S,  745E,  74,  987, XX,  64, NEQ, 0000, 0065, 0049, 0000
SH, 04, 2012010100, 03, AVNO, 018, 182S,  741E,  65,  989, XX,  34, NEQ, 0118, 0140, 0141, 0107
SH, 04, 2012010100, 03, AVNO, 018, 182S,  741E,  65,  989, XX,  50, NEQ, 0076, 0079, 0081, 0072
SH, 04, 2012010100, 03, AVNO, 018, 182S,  741E,  65,  989, XX,  64, NEQ, 0000, 0054, 0050, 0000
SH, 04, 2012010100, 03, AVNO, 024, 186S,  739E,  66,  988, XX,  34, NEQ, 0124, 0145, 0145, 0111
SH, 04, 2012010100, 03, AVNO, 024, 186S,  739E,  66,  988, XX,  50, NEQ, 0075, 0085, 0072, 0066
SH, 04, 2012010100, 03, AVNO, 024, 186S,  739E,  66,  988, XX,  64, NEQ, 0000, 0057, 0000, 0000
SH, 04, 2012010100, 03, AVNO, 030, 192S,  737E,  70,  989, XX,  34, NEQ, 0126, 0132, 0132, 0106
SH, 04, 2012010100, 03, AVNO, 030, 192S,  737E,  70,  989, XX,  50, NEQ, 0079, 0079, 0067, 0000
SH, 04, 2012010100, 03, AVNO, 030, 192S,  737E,  70,  989, XX,  64, NEQ, 0000, 0058, 0059, 0000
SH, 04, 2012010100, 03, AVNO, 036, 197S,  735E,  69,  987, XX,  34, NEQ, 0141, 0149, 0139, 0115
SH, 04, 2012010100, 03, AVNO, 036, 197S,  735E,  69,  987, XX,  50, NEQ, 0069, 0082, 0080, 0061
SH, 04, 2012010100, 03, AVNO, 036, 197S,  735E,  69,  987, XX,  64, NEQ, 0000, 0000, 0055, 0000
SH, 04, 2012010100, 03, AVNO, 042, 201S,  731E,  63,  990, XX,  34, NEQ, 0139, 0171, 0142, 0105
SH, 04, 2012010100, 03, AVNO, 042, 201S,  731E,  63,  990, XX,  50, NEQ, 0056, 0095, 0088, 0040
SH, 04, 2012010100, 03, AVNO, 048, 203S,  727E,  55,  990, XX,  34, NEQ, 0110, 0153, 0143, 0104
SH, 04, 2012010100, 03, AVNO, 048, 203S,  727E,  55,  990, XX,  50, NEQ, 0000, 0088, 0080, 0000
SH, 04, 2012010100, 03, AVNO, 054, 203S,  725E,  46,  993, XX,  34, NEQ, 0088, 0153, 0138, 0115
SH, 04, 2012010100, 03, AVNO, 060, 204S,  724E,  47,  992, XX,  34, NEQ, 0084, 0128, 0134, 0085
SH, 04, 2012010100, 03, AVNO, 066, 201S,  720E,  50,  995, XX,  34, NEQ, 0000, 0339, 0149, 0086
SH, 04, 2012010100, 03, AVNO, 072, 199S,  720E,  42,  994, XX,  34, NEQ, 0000, 0345, 0159, 0000
