CP, 84, 2008082012, 01, CARQ, -24, 156N, 1393W,  20,    0, TD,  34, AAA,    0,    0,    0,    0, 
CP, 84, 2008082012, 01, CARQ, -18, 155N, 1419W,  20,    0, TD,  34, AAA,    0,    0,    0,    0, 
CP, 84, 2008082012, 01, CARQ, -12, 156N, 1429W,  20,    0, TD,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X, 268,  11, 
CP, 84, 2008082012, 01, CARQ,  -6, 154N, 1442W,  20,    0, TD,  34, AAA,    0,    0,    0,    0, 
CP, 84, 2008082012, 01, CARQ,   0, 155N, 1455W,  20, 1009, TD,  34, NEQ,    0,    0,    0,    0, 1010,  150,   0,   0,   0,   C,   0,   X, 270,  12,       TEST, D, 
CP, 84, 2008082012, 01, CARQ,   0, 155N, 1455W,  20, 1009, TD,  50, NEQ,    0,    0,    0,    0, 1010,  150,   0,   0,   0,   C,   0,   X, 270,  12,       TEST, D, 
CP, 84, 2008082012, 01, CARQ,   0, 155N, 1455W,  20, 1009, TD,  64, NEQ,    0,    0,    0,    0, 1010,  150,   0,   0,   0,   C,   0,   X, 270,  12,       TEST, D, 
CP, 84, 2008082012, 03, BAMD,  12, 157N, 1469W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMD,  24, 160N, 1482W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMD,  36, 166N, 1494W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMD,  48, 171N, 1505W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMD,  60, 175N, 1518W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMD,  72, 181N, 1533W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMD,  84, 189N, 1552W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMD,  96, 200N, 1576W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMD, 108, 213N, 1606W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMD, 120, 227N, 1637W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMM,  12, 157N, 1469W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMM,  24, 159N, 1480W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMM,  36, 161N, 1492W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMM,  48, 163N, 1504W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMM,  60, 164N, 1517W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMM,  72, 164N, 1531W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMM,  84, 167N, 1548W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMM,  96, 171N, 1568W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMM, 108, 178N, 1591W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMM, 120, 184N, 1615W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMS,  12, 154N, 1470W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMS,  24, 150N, 1485W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMS,  36, 148N, 1503W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMS,  48, 146N, 1521W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMS,  60, 146N, 1538W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMS,  72, 146N, 1555W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMS,  84, 148N, 1573W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMS,  96, 151N, 1591W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMS, 108, 155N, 1611W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, BAMS, 120, 159N, 1630W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, CLIP,  12, 155N, 1478W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, CLIP,  24, 155N, 1501W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, CLIP,  36, 156N, 1520W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, CLIP,  48, 160N, 1533W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, CLIP,  60, 162N, 1550W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, CLIP,  72, 162N, 1568W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, CLP5,  12, 156N, 1479W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, CLP5,  24, 158N, 1502W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, CLP5,  36, 160N, 1524W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, CLP5,  48, 162N, 1546W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, CLP5,  60, 166N, 1565W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, CLP5,  72, 171N, 1585W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, CLP5,  84, 175N, 1605W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, CLP5,  96, 180N, 1625W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, CLP5, 108, 186N, 1642W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, CLP5, 120, 192N, 1661W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, DSHP,   0, 155N, 1455W,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, DSHP,  12, 157N, 1469W,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, DSHP,  24, 159N, 1480W,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, DSHP,  36, 161N, 1492W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, DSHP,  48, 163N, 1504W,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, DSHP,  60, 164N, 1517W,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, DSHP,  72, 164N, 1531W,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, DSHP,  84, 167N, 1548W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, DSHP,  96, 171N, 1568W,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, DSHP, 108, 178N, 1591W,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, DSHP, 120, 184N, 1615W,  38,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, DSNS,   0, 155N, 1455W,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, DSNS,  12, 157N, 1469W,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, DSNS,  24, 159N, 1480W,  22,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, DSNS,  36, 161N, 1492W,  22,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, DSNS,  48, 163N, 1504W,  22,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, DSNS,  60, 164N, 1517W,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, DSNS,  72, 164N, 1531W,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, DSNS,  84, 167N, 1548W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, DSNS,  96, 171N, 1568W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, DSNS, 108, 178N, 1591W,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, DSNS, 120, 184N, 1615W,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, IVCN,   0,   0N,    0W,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, IVCN,  12,   0N,    0W,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, IVCN,  24,   0N,    0W,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, IVCN,  36,   0N,    0W,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, IVCN,  48,   0N,    0W,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, IVCN,  60,   0N,    0W,  22,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, IVCN,  72,   0N,    0W,  22,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, IVCN,  84,   0N,    0W,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, IVCN,  96,   0N,    0W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, IVCN, 108,   0N,    0W,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, IVCN, 120,   0N,    0W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, LBAR,   0, 155N, 1455W,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, LBAR,  12, 156N, 1475W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, LBAR,  24, 161N, 1497W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, LBAR,  36, 167N, 1517W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, LBAR,  48, 172N, 1537W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, LBAR,  60, 173N, 1556W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, LBAR,  72, 175N, 1574W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, LBAR,  84, 180N, 1595W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, LBAR,  96, 189N, 1623W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, LBAR, 108, 191N, 1675W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, LGEM,   0, 155N, 1455W,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, LGEM,  12, 157N, 1469W,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, LGEM,  24, 159N, 1480W,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, LGEM,  36, 161N, 1492W,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, LGEM,  48, 163N, 1504W,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, LGEM,  60, 164N, 1517W,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 84, 2008082012, 03, LGEM,  72, 164N, 1531W,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
