EP, 99, 2017072006, 03, CTCX, 000, 108N, 1033W,  18, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 094
EP, 99, 2017072006, 03, CTCX, 006, 102N, 1051W,  24, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 043
EP, 99, 2017072006, 03, CTCX, 012, 102N, 1064W,  28, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0201,    0,    0, 091
EP, 99, 2017072006, 03, CTCX, 018, 121N, 1076W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0099,    0,    0, ***
EP, 99, 2017072012, 03, COTC, 000, 113N, 1033W,  20, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
EP, 99, 2017072012, 03, COTC, 006, 125N, 1045W,  45, 1005, XX,  34, NEQ, 0244, 0075, 0000, 0107,    0,    0, 101
EP, 99, 2017072012, 03, COTC, 012, 137N, 1050W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
EP, 99, 2017072012, 03, COTC, 018, 147N, 1050W,  22, 1009, XX,  34, NEQ, 0000, 0349, 0000, 0000,    0,    0, 082
EP, 99, 2017072012, 03, COTC, 024, 151N, 1054W,  31, 1005, XX,  34, NEQ, 0263, 0000, 0000, 0000,    0,    0, 039
EP, 99, 2017072012, 03, COTC, 030, 142N, 1057W,  28, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 064
EP, 99, 2017072012, 03, COTC, 036, 148N, 1062W,  25, 1005, XX,  34, NEQ, 0000, 0147, 0000, 0000,    0,    0, 076
EP, 99, 2017072012, 03, CTCX, 000, 112N, 1042W,  17, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
EP, 99, 2017072012, 03, CTCX, 006, 112N, 1060W,  22, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
EP, 99, 2017072012, 03, CTCX, 012, 124N, 1074W,  28, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 082
EP, 99, 2017072012, 03, CTCX, 018, 132N, 1088W,  31, 1010, XX,  34, NEQ, 0000, 0118, 0148, 0000,    0,    0, 074
EP, 99, 2017072012, 03, CTCX, 024, 132N, 1098W,  41, 1007, XX,  34, NEQ, 0000, 0095, 0088, 0000,    0,    0, 083
EP, 99, 2017072012, 03, CTCX, 030, 134N, 1106W,  46, 1007, XX,  34, NEQ, 0194, 0074, 0042, 0000,    0,    0, 013
EP, 99, 2017072012, 03, CTCX, 036, 140N, 1113W,  33, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 046
EP, 99, 2017072012, 03, CTCX, 042, 147N, 1120W,  32, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 022
EP, 99, 2017072012, 03, CTCX, 048, 150N, 1130W,  32, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 079
EP, 99, 2017072012, 03, CTCX, 054, 151N, 1142W,  37, 1006, XX,  34, NEQ, 0000, 0007, 0013, 0014,    0,    0, 008
EP, 99, 2017072012, 03, CTCX, 060, 153N, 1151W,  38, 1005, XX,  34, NEQ, 0000, 0025, 0000, 0045,    0,    0, 042
EP, 99, 2017072012, 03, CTCX, 066, 155N, 1156W,  45, 1008, XX,  34, NEQ, 0000, 0000, 0031, 0035,    0,    0, 028
EP, 99, 2017072012, 03, CTCX, 072, 153N, 1162W,  36, 1005, XX,  34, NEQ, 0000, 0018, 0030, 0019,    0,    0, 018
EP, 99, 2017072012, 03, CTCX, 078, 152N, 1171W,  36, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0022,    0,    0, 017
EP, 99, 2017072012, 03, CTCX, 084, 152N, 1177W,  34, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 038
