WP, 95, 2014113012, 03, COTC, 000,  37N, 1552E,  21, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 096
WP, 95, 2014113012, 03, COTC, 006,  42N, 1532E,  29, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 036
WP, 95, 2014113012, 03, COTC, 012,  52N, 1513E,  30, 1002, XX,  34, NEQ, 0000, 0182, 0000, 0000,    0,    0, 071
WP, 95, 2014113012, 03, COTC, 018,  56N, 1506E,  33, 1002, XX,  34, NEQ, 0153, 0000, 0000, 0000,    0,    0, 086
WP, 95, 2014113012, 03, COTC, 024,  54N, 1492E,  39, 1001, XX,  34, NEQ, 0000, 0153, 0082, 0000,    0,    0, 068
WP, 95, 2014113012, 03, COTC, 030,  53N, 1487E,  50,  995, XX,  34, NEQ, 0282, 0117, 0085, 0218,    0,    0, 021
WP, 95, 2014113012, 03, COTC, 036,  64N, 1482E,  54,  991, XX,  34, NEQ, 0182, 0177, 0151, 0129,    0,    0, 096
WP, 95, 2014113012, 03, COTC, 036,  64N, 1482E,  54,  991, XX,  50, NEQ, 0100, 0060, 0000, 0000,    0,    0, 096
WP, 95, 2014113012, 03, COTC, 042,  74N, 1470E,  56,  989, XX,  34, NEQ, 0207, 0274, 0105, 0150,    0,    0, 027
WP, 95, 2014113012, 03, COTC, 042,  74N, 1470E,  56,  989, XX,  50, NEQ, 0000, 0032, 0000, 0000,    0,    0, 027
WP, 95, 2014113012, 03, COTC, 048,  80N, 1456E,  64,  985, XX,  34, NEQ, 0278, 0094, 0094, 0141,    0,    0, 019
WP, 95, 2014113012, 03, COTC, 048,  80N, 1456E,  64,  985, XX,  50, NEQ, 0040, 0037, 0043, 0030,    0,    0, 019
WP, 95, 2014113012, 03, COTC, 048,  80N, 1456E,  64,  985, XX,  64, NEQ, 0019, 0000, 0000, 0000,    0,    0, 019
WP, 95, 2014113012, 03, COTC, 054,  85N, 1440E,  70,  978, XX,  34, NEQ, 0267, 0109, 0093, 0145,    0,    0, 026
WP, 95, 2014113012, 03, COTC, 054,  85N, 1440E,  70,  978, XX,  50, NEQ, 0053, 0026, 0050, 0053,    0,    0, 026
WP, 95, 2014113012, 03, COTC, 054,  85N, 1440E,  70,  978, XX,  64, NEQ, 0031, 0017, 0000, 0036,    0,    0, 026
WP, 95, 2014113012, 03, COTC, 060,  89N, 1426E,  63,  980, XX,  34, NEQ, 0180, 0088, 0107, 0204,    0,    0, 026
WP, 95, 2014113012, 03, COTC, 060,  89N, 1426E,  63,  980, XX,  50, NEQ, 0058, 0045, 0039, 0091,    0,    0, 026
WP, 95, 2014113012, 03, COTC, 066,  93N, 1412E,  70,  977, XX,  34, NEQ, 0192, 0146, 0128, 0221,    0,    0, 025
WP, 95, 2014113012, 03, COTC, 066,  93N, 1412E,  70,  977, XX,  50, NEQ, 0055, 0050, 0052, 0182,    0,    0, 025
WP, 95, 2014113012, 03, COTC, 066,  93N, 1412E,  70,  977, XX,  64, NEQ, 0028, 0032, 0028, 0025,    0,    0, 025
WP, 95, 2014113012, 03, COTC, 072,  96N, 1399E,  74,  977, XX,  34, NEQ, 0160, 0159, 0118, 0187,    0,    0, 015
WP, 95, 2014113012, 03, COTC, 072,  96N, 1399E,  74,  977, XX,  50, NEQ, 0114, 0043, 0047, 0120,    0,    0, 015
WP, 95, 2014113012, 03, COTC, 072,  96N, 1399E,  74,  977, XX,  64, NEQ, 0030, 0000, 0000, 0040,    0,    0, 015
WP, 95, 2014113012, 03, COTC, 078,  98N, 1388E,  72,  977, XX,  34, NEQ, 0181, 0158, 0168, 0153,    0,    0, 024
WP, 95, 2014113012, 03, COTC, 078,  98N, 1388E,  72,  977, XX,  50, NEQ, 0128, 0069, 0046, 0104,    0,    0, 024
WP, 95, 2014113012, 03, COTC, 078,  98N, 1388E,  72,  977, XX,  64, NEQ, 0041, 0000, 0030, 0042,    0,    0, 024
WP, 95, 2014113012, 03, COTC, 084, 100N, 1375E,  69,  980, XX,  34, NEQ, 0226, 0176, 0126, 0205,    0,    0, 028
WP, 95, 2014113012, 03, COTC, 084, 100N, 1375E,  69,  980, XX,  50, NEQ, 0105, 0037, 0065, 0088,    0,    0, 028
WP, 95, 2014113012, 03, COTC, 084, 100N, 1375E,  69,  980, XX,  64, NEQ, 0035, 0000, 0041, 0050,    0,    0, 028
WP, 95, 2014113012, 03, COTC, 090, 100N, 1365E,  67,  977, XX,  34, NEQ, 0215, 0147, 0147, 0196,    0,    0, 031
WP, 95, 2014113012, 03, COTC, 090, 100N, 1365E,  67,  977, XX,  50, NEQ, 0109, 0101, 0071, 0129,    0,    0, 031
WP, 95, 2014113012, 03, COTC, 090, 100N, 1365E,  67,  977, XX,  64, NEQ, 0072, 0000, 0046, 0029,    0,    0, 031
WP, 95, 2014113012, 03, COTC, 096, 104N, 1354E,  72,  975, XX,  34, NEQ, 0205, 0181, 0186, 0161,    0,    0, 026
WP, 95, 2014113012, 03, COTC, 096, 104N, 1354E,  72,  975, XX,  50, NEQ, 0116, 0077, 0062, 0098,    0,    0, 026
WP, 95, 2014113012, 03, COTC, 096, 104N, 1354E,  72,  975, XX,  64, NEQ, 0094, 0036, 0049, 0077,    0,    0, 026
WP, 95, 2014113012, 03, COTC, 102, 107N, 1343E,  74,  975, XX,  34, NEQ, 0196, 0188, 0148, 0172,    0,    0, 035
WP, 95, 2014113012, 03, COTC, 102, 107N, 1343E,  74,  975, XX,  50, NEQ, 0138, 0066, 0085, 0108,    0,    0, 035
WP, 95, 2014113012, 03, COTC, 102, 107N, 1343E,  74,  975, XX,  64, NEQ, 0090, 0051, 0051, 0097,    0,    0, 035
WP, 95, 2014113012, 03, COTC, 108, 109N, 1332E,  72,  976, XX,  34, NEQ, 0204, 0179, 0160, 0194,    0,    0, 031
WP, 95, 2014113012, 03, COTC, 108, 109N, 1332E,  72,  976, XX,  50, NEQ, 0120, 0063, 0071, 0114,    0,    0, 031
WP, 95, 2014113012, 03, COTC, 108, 109N, 1332E,  72,  976, XX,  64, NEQ, 0036, 0035, 0045, 0069,    0,    0, 031
WP, 95, 2014113012, 03, COTC, 114, 111N, 1324E,  64,  977, XX,  34, NEQ, 0205, 0148, 0159, 0176,    0,    0, 041
WP, 95, 2014113012, 03, COTC, 114, 111N, 1324E,  64,  977, XX,  50, NEQ, 0079, 0062, 0124, 0131,    0,    0, 041
WP, 95, 2014113012, 03, COTC, 120, 110N, 1319E,  71,  977, XX,  34, NEQ, 0205, 0157, 0174, 0203,    0,    0, 045
WP, 95, 2014113012, 03, COTC, 120, 110N, 1319E,  71,  977, XX,  50, NEQ, 0139, 0070, 0079, 0105,    0,    0, 045
WP, 95, 2014113012, 03, COTC, 120, 110N, 1319E,  71,  977, XX,  64, NEQ, 0035, 0045, 0051, 0000,    0,    0, 045
WP, 95, 2014113012, 03, GFDN,   0,  27N, 1557E,  17, 1004
WP, 95, 2014113012, 03, GFDN,   6,  44N, 1555E,  24, 1003
WP, 95, 2014113012, 03, GFDN,  12,  48N, 1544E,  38, 1000
WP, 95, 2014113012, 03, GFDN,  18,  56N, 1532E,  39,  997
WP, 95, 2014113012, 03, GFDN,  24,  63N, 1518E,  43,  995
WP, 95, 2014113012, 03, GFDN,  30,  66N, 1504E,  44,  993
