SH, 07, 2012123118, 03, JTWC,   0, 119S,  564E,  35,    0, TS,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,  45,   0,    ,   0, ADL,   0,   0, 
SH, 07, 2012123118, 03, JTWC,   3, 122S,  561E,  35,    0, TS,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,  45,   0,    ,   0, ADL,   0,   0, 
SH, 07, 2012123118, 03, JTWC,  12, 130S,  551E,  50,    0, TS,  34, NEQ,   50,   70,   60,   55,    0,    0,   0,  65,   0,    ,   0, ADL,   0,   0, 
SH, 07, 2012123118, 03, JTWC,  24, 142S,  542E,  60,    0, TS,  34, NEQ,   60,   80,   70,   65,    0,    0,   0,  75,   0,    ,   0, ADL,   0,   0, 
SH, 07, 2012123118, 03, JTWC,  24, 142S,  542E,  60,    0, TS,  50, NEQ,   25,   25,   25,   25,    0,    0,   0,  75,   0,    ,   0, ADL,   0,   0, 
SH, 07, 2012123118, 03, JTWC,  36, 160S,  537E,  80,    0, TY,  34, NEQ,   70,   90,   80,   75,    0,    0,   0, 100,   0,    ,   0, ADL,   0,   0, 
SH, 07, 2012123118, 03, JTWC,  36, 160S,  537E,  80,    0, TY,  50, NEQ,   45,   45,   45,   45,    0,    0,   0, 100,   0,    ,   0, ADL,   0,   0, 
SH, 07, 2012123118, 03, JTWC,  36, 160S,  537E,  80,    0, TY,  64, NEQ,   20,   20,   20,   20,    0,    0,   0, 100,   0,    ,   0, ADL,   0,   0, 
SH, 07, 2012123118, 03, JTWC,  48, 182S,  532E,  95,    0, TY,  34, NEQ,   80,  100,   90,   85,    0,    0,   0, 115,   0,    ,   0, ADL,   0,   0, 
SH, 07, 2012123118, 03, JTWC,  48, 182S,  532E,  95,    0, TY,  50, NEQ,   60,   60,   60,   60,    0,    0,   0, 115,   0,    ,   0, ADL,   0,   0, 
SH, 07, 2012123118, 03, JTWC,  48, 182S,  532E,  95,    0, TY,  64, NEQ,   25,   25,   25,   25,    0,    0,   0, 115,   0,    ,   0, ADL,   0,   0, 
SH, 07, 2012123118, 03, JTWC,  72, 224S,  532E, 110,    0, TY,  34, NEQ,  120,  130,  120,  110,    0,    0,   0, 135,   0,    ,   0, ADL,   0,   0, 
SH, 07, 2012123118, 03, JTWC,  72, 224S,  532E, 110,    0, TY,  50, NEQ,   70,   75,   75,   80,    0,    0,   0, 135,   0,    ,   0, ADL,   0,   0, 
SH, 07, 2012123118, 03, JTWC,  72, 224S,  532E, 110,    0, TY,  64, NEQ,   45,   45,   45,   45,    0,    0,   0, 135,   0,    ,   0, ADL,   0,   0, 
SH, 07, 2012123118, 03, JTWC,  96, 270S,  551E,  90,    0, TY,  34, NEQ,    0,    0,    0,    0,    0,    0,   0, 110,   0,    ,   0, ADL,   0,   0, 
SH, 07, 2012123118, 03, JTWC, 120, 326S,  596E,  60,    0, TS,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,  75,   0,    ,   0, ADL,   0,   0, 
SH, 07, 2013010100, 03, GFDN,   0, 120S,  553E,  46,  990
SH, 07, 2013010100, 03, GFDN,   6, 124S,  545E,  68,  982
SH, 07, 2013010100, 03, GFDN,  12, 127S,  539E,  69,  978
SH, 07, 2013010100, 03, GFDN,  18, 127S,  536E,  71,  972
SH, 07, 2013010100, 03, GFDN,  24, 131S,  536E,  84,  964
SH, 07, 2013010100, 03, GFDN,  30, 135S,  535E,  82,  962
SH, 07, 2013010100, 03, GFDN,  36, 144S,  536E,  95,  954
SH, 07, 2013010100, 03, GFDN,  42, 152S,  536E, 100,  948
SH, 07, 2013010100, 03, GFDN,  48, 161S,  536E,  99,  950
SH, 07, 2013010100, 03, GFDN,  54, 171S,  535E,  98,  949
SH, 07, 2013010100, 03, GFDN,  60, 180S,  534E,  95,  949
SH, 07, 2013010100, 03, GFDN,  66, 189S,  533E,  86,  952
SH, 07, 2013010100, 03, GFDN,  72, 197S,  533E,  92,  950
SH, 07, 2013010100, 03, GFDN,  78, 206S,  535E,  93,  949
SH, 07, 2013010100, 03, GFDN,  84, 217S,  538E,  95,  947
SH, 07, 2013010100, 03, GFDN,  90, 227S,  541E,  92,  948
SH, 07, 2013010100, 03, GFDN,  96, 236S,  547E,  95,  946
SH, 07, 2013010100, 03, GFDN, 102, 246S,  555E,  95,  945
SH, 07, 2013010100, 03, GFDN, 108, 255S,  566E,  91,  945
SH, 07, 2013010100, 03, GFDN, 114, 263S,  580E,  88,  948
SH, 07, 2013010100, 03, GFDN, 120, 273S,  596E,  83,  950
SH, 07, 2013010100, 03, GFDN, 126, 282S,  612E,  78,  954
SH, 07, 2013010100, 03, NG01, 000, 119S,  555E,  38,  996, XX,  34, NEQ, 0238, 0188, 0000, 0000
SH, 07, 2013010100, 03, NG01, 006, 126S,  549E,  41,  996, XX,  34, NEQ, 0246, 0225, 0160, 0302
SH, 07, 2013010100, 03, NG01, 012, 132S,  543E,  34,  996, XX,  34, NEQ, 0273, 0183, 0133, 0150
SH, 07, 2013010100, 03, NG01, 018, 139S,  541E,  38,  997, XX,  34, NEQ, 0221, 0202, 0194, 0325
SH, 07, 2013010100, 03, NG01, 024, 148S,  541E,  39,  997, XX,  34, NEQ, 0445, 0198, 0000, 0221
SH, 07, 2013010100, 03, NG01, 030, 160S,  540E,  32,  998, XX,  34, NEQ, 0267, 0173, 0000, 0000
SH, 07, 2013010100, 03, NG01, 036, 170S,  540E,  37,  997, XX,  34, NEQ, 0216, 0000, 0000, 0000
SH, 07, 2013010100, 03, NG01, 042, 180S,  539E,  35,  999, XX,  34, NEQ, 0140, 0000, 0000, 0000
SH, 07, 2013010100, 03, NG01, 048, 191S,  532E,  33,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 07, 2013010100, 03, NG01, 054, 203S,  530E,  32, 1000, XX,  34, NEQ, 0000, 0171, 0000, 0000
SH, 07, 2013010100, 03, NG01, 060, 218S,  530E,  35,  999, XX,  34, NEQ, 0163, 0171, 0000, 0000
SH, 07, 2013010100, 03, NG01, 066, 229S,  528E,  37,  999, XX,  34, NEQ, 0212, 0167, 0194, 0000
SH, 07, 2013010100, 03, NG01, 072, 240S,  525E,  37,  998, XX,  34, NEQ, 0167, 0206, 0000, 0000
SH, 07, 2013010100, 03, NG01, 078, 257S,  530E,  39,  999, XX,  34, NEQ, 0202, 0188, 0000, 0000
SH, 07, 2013010100, 03, NG01, 084, 270S,  540E,  40,  996, XX,  34, NEQ, 0184, 0232, 0000, 0000
SH, 07, 2013010100, 03, NG01, 090, 282S,  554E,   0,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 07, 2013010100, 03, NG01, 096, 296S,  570E,   0,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 07, 2013010100, 03, NG01, 102, 311S,  591E,   0,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 07, 2013010100, 03, NG01, 108, 328S,  619E,   0,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 07, 2013010100, 03, NG01, 114, 347S,  646E,   0,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 07, 2013010100, 03, NG01, 120, 373S,  675E,   0,  989, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 07, 2013010100, 03, NG01, 126, 399S,  703E,   0,  986, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 07, 2013010100, 03, NG01, 132, 418S,  728E,   0,  984, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 07, 2013010100, 03, NG01, 138, 424S,  746E,   0,  986, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 07, 2013010100, 03, NG01, 144, 422S,  766E,   0,  989, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 07, 2013010100, 03, NG02, 000, 125S,  563E,  35,  996, XX,  34, NEQ, 0000, 0160, 0225, 0000
SH, 07, 2013010100, 03, NG02, 006, 130S,  554E,  43,  997, XX,  34, NEQ, 0167, 0172, 0185, 0220
SH, 07, 2013010100, 03, NG02, 012, 133S,  548E,  33,  997, XX,  34, NEQ, 0000, 0385, 0169, 0000
SH, 07, 2013010100, 03, NG02, 018, 138S,  544E,  35,  998, XX,  34, NEQ, 0246, 0195, 0355, 0000
SH, 07, 2013010100, 03, NG02, 024, 145S,  540E,  35,  998, XX,  34, NEQ, 0227, 0160, 0000, 0000
SH, 07, 2013010100, 03, NG02, 030, 155S,  539E,  36,  999, XX,  34, NEQ, 0149, 0152, 0000, 0000
SH, 07, 2013010100, 03, NG02, 036, 164S,  535E,  34,  998, XX,  34, NEQ, 0219, 0000, 0000, 0000
SH, 07, 2013010100, 03, NG02, 042, 169S,  532E,  31,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 07, 2013010100, 03, NG02, 048, 179S,  529E,  33,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 07, 2013010100, 03, NG02, 054, 189S,  522E,  31, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 07, 2013010100, 03, NG02, 060, 199S,  521E,  28, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 07, 2013010100, 03, NG02, 066, 209S,  520E,  34, 1001, XX,  34, NEQ, 0000, 0261, 0198, 0000
SH, 07, 2013010100, 03, NG02, 072, 219S,  513E,  35,  999, XX,  34, NEQ, 0000, 0186, 0000, 0000
