EP, 97, 2019072100, 03, COTC, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
EP, 97, 2019072100, 03, NG01, 000, 112N, 1161W,  41, 1004, XX,  34, NEQ, 0000, 0048, 0000, 0030,    0,    0, 029
EP, 97, 2019072100, 03, NG01, 006, 111N, 1168W,  41, 1005, XX,  34, NEQ, 0084, 0081, 0000, 0000,    0,    0, 045
EP, 97, 2019072100, 03, NG01, 012, 117N, 1170W,  49, 1000, XX,  34, NEQ, 0114, 0085, 0091, 0022,    0,    0, 051
EP, 97, 2019072100, 03, NG01, 018, 124N, 1174W,  48, 1001, XX,  34, NEQ, 0055, 0107, 0055, 0028,    0,    0, 059
EP, 97, 2019072100, 03, NG01, 024, 133N, 1176W,  44,  999, XX,  34, NEQ, 0127, 0112, 0094, 0053,    0,    0, 049
EP, 97, 2019072100, 03, NG01, 030, 141N, 1179W,  44, 1000, XX,  34, NEQ, 0108, 0094, 0094, 0076,    0,    0, 044
EP, 97, 2019072100, 03, NG01, 036, 151N, 1186W,  45,  996, XX,  34, NEQ, 0125, 0101, 0050, 0052,    0,    0, 093
EP, 97, 2019072100, 03, NG01, 042, 159N, 1196W,  49,  996, XX,  34, NEQ, 0125, 0123, 0085, 0138,    0,    0, 069
EP, 97, 2019072100, 03, NG01, 048, 165N, 1208W,  53,  992, XX,  34, NEQ, 0137, 0126, 0119, 0025,    0,    0, 049
EP, 97, 2019072100, 03, NG01, 048, 165N, 1208W,  53,  992, XX,  50, NEQ, 0000, 0000, 0000, 0044,    0,    0, 049
EP, 97, 2019072100, 03, NG01, 054, 166N, 1220W,  53,  995, XX,  34, NEQ, 0086, 0083, 0090, 0129,    0,    0, 058
EP, 97, 2019072100, 03, NG01, 054, 166N, 1220W,  53,  995, XX,  50, NEQ, 0000, 0000, 0049, 0000,    0,    0, 058
EP, 97, 2019072100, 03, NG01, 060, 168N, 1227W,  51,  994, XX,  34, NEQ, 0129, 0082, 0087, 0062,    0,    0, 051
EP, 97, 2019072100, 03, NG01, 060, 168N, 1227W,  51,  994, XX,  50, NEQ, 0000, 0052, 0000, 0000,    0,    0, 051
EP, 97, 2019072100, 03, NG01, 066, 173N, 1233W,  50,  997, XX,  34, NEQ, 0101, 0101, 0119, 0029,    0,    0, 051
EP, 97, 2019072100, 03, NG01, 072, 180N, 1239W,  38,  997, XX,  34, NEQ, 0060, 0069, 0000, 0000,    0,    0, 039
EP, 97, 2019072100, 03, NG01, 078, 186N, 1248W,  33, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 054
EP, 97, 2019072100, 03, NG01, 084, 191N, 1260W,  36, 1000, XX,  34, NEQ, 0000, 0054, 0000, 0000,    0,    0, 047
EP, 97, 2019072100, 03, NG01, 090, 194N, 1270W,  33, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 064
EP, 97, 2019072100, 03, NG01, 096, 199N, 1279W,  37, 1000, XX,  34, NEQ, 0000, 0080, 0000, 0000,    0,    0, 056
EP, 97, 2019072100, 03, NG01, 102, 202N, 1288W,  33, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 072
EP, 97, 2019072100, 03, NG01, 108, 209N, 1293W,  32, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 060
EP, 97, 2019072100, 03, NG01, 114, 218N, 1295W,  35, 1003, XX,  34, NEQ, 0074, 0000, 0000, 0000,    0,    0, 051
EP, 97, 2019072100, 03, NG01, 120, 229N, 1299W,  38, 1001, XX,  34, NEQ, 0089, 0000, 0000, 0000,    0,    0, 060
EP, 97, 2019072100, 03, NG01, 126, 240N, 1307W,  34, 1002, XX,  34, NEQ, 0092, 0000, 0000, 0064,    0,    0, 071
EP, 97, 2019072100, 03, NG01, 132, 249N, 1316W,  33, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 063
EP, 97, 2019072100, 03, NG01, 138, 255N, 1320W,  30, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 079
EP, 97, 2019072100, 03, NG01, 144, 261N, 1324W,  29, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 154
EP, 97, 2019072100, 03, NG01, 150, 265N, 1330W,  26, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 121
EP, 97, 2019072100, 03, NG01, 156, 268N, 1339W,  24, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 162
EP, 97, 2019072100, 03, NG01, 162, 270N, 1349W,  22, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 151
EP, 97, 2019072100, 03, NG01, 168, 272N, 1357W,  22, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 136
EP, 97, 2019072100, 03, NG01, 174, 274N, 1370W,  20, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 160
EP, 97, 2019072100, 03, NG01, 180, 275N, 1386W,  20, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 152
EP, 97, 2019072100, 03, NG02, 000, 117N, 1161W,  34, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 126
EP, 97, 2019072100, 03, NG02, 006, 128N, 1155W,  42, 1005, XX,  34, NEQ, 0000, 0085, 0000, 0000,    0,    0, 083
EP, 97, 2019072100, 03, NG02, 012, 138N, 1161W,  36, 1001, XX,  34, NEQ, 0000, 0051, 0000, 0000,    0,    0, 039
EP, 97, 2019072100, 03, NG02, 018, 142N, 1169W,  30, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 058
EP, 97, 2019072100, 03, NG02, 024, 147N, 1174W,  35, 1000, XX,  34, NEQ, 0000, 0051, 0000, 0000,    0,    0, 048
EP, 97, 2019072100, 03, NG02, 030, 152N, 1183W,  33, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 082
EP, 97, 2019072100, 03, NG02, 036, 156N, 1195W,  38,  999, XX,  34, NEQ, 0067, 0000, 0000, 0114,    0,    0, 084
EP, 97, 2019072100, 03, NG02, 042, 158N, 1207W,  41, 1000, XX,  34, NEQ, 0119, 0067, 0000, 0075,    0,    0, 045
EP, 97, 2019072100, 03, NG02, 048, 161N, 1217W,  39,  998, XX,  34, NEQ, 0083, 0070, 0000, 0000,    0,    0, 053
EP, 97, 2019072100, 03, NG02, 054, 166N, 1228W,  40, 1001, XX,  34, NEQ, 0107, 0105, 0000, 0078,    0,    0, 078
EP, 97, 2019072100, 03, NG02, 060, 168N, 1239W,  41,  997, XX,  34, NEQ, 0088, 0070, 0000, 0057,    0,    0, 066
EP, 97, 2019072100, 03, NG02, 066, 170N, 1249W,  43,  999, XX,  34, NEQ, 0105, 0065, 0041, 0038,    0,    0, 054
EP, 97, 2019072100, 03, NG02, 072, 172N, 1259W,  50,  997, XX,  34, NEQ, 0086, 0000, 0036, 0034,    0,    0, 051
EP, 97, 2019072100, 03, NG02, 072, 172N, 1259W,  50,  997, XX,  50, NEQ, 0051, 0000, 0000, 0000,    0,    0, 051
EP, 97, 2019072100, 03, NG02, 078, 175N, 1269W,  50,  999, XX,  34, NEQ, 0098, 0082, 0029, 0098,    0,    0, 059
EP, 97, 2019072100, 03, NG02, 084, 179N, 1279W,  52,  996, XX,  34, NEQ, 0073, 0085, 0085, 0028,    0,    0, 045
EP, 97, 2019072100, 03, NG02, 084, 179N, 1279W,  52,  996, XX,  50, NEQ, 0051, 0000, 0000, 0000,    0,    0, 045
EP, 97, 2019072100, 03, NG02, 090, 181N, 1289W,  56,  998, XX,  34, NEQ, 0082, 0070, 0063, 0070,    0,    0, 041
EP, 97, 2019072100, 03, NG02, 090, 181N, 1289W,  56,  998, XX,  50, NEQ, 0000, 0000, 0000, 0033,    0,    0, 041
EP, 97, 2019072100, 03, NG02, 096, 183N, 1299W,  48,  995, XX,  34, NEQ, 0082, 0061, 0063, 0019,    0,    0, 033
EP, 97, 2019072100, 03, NG02, 102, 184N, 1309W,  56,  997, XX,  34, NEQ, 0065, 0077, 0108, 0016,    0,    0, 051
EP, 97, 2019072100, 03, NG02, 102, 184N, 1309W,  56,  997, XX,  50, NEQ, 0060, 0000, 0000, 0000,    0,    0, 051
EP, 97, 2019072100, 03, NG02, 108, 185N, 1321W,  49,  995, XX,  34, NEQ, 0068, 0058, 0060, 0133,    0,    0, 037
EP, 97, 2019072100, 03, NG02, 114, 184N, 1330W,  44,  998, XX,  34, NEQ, 0072, 0066, 0076, 0073,    0,    0, 046
EP, 97, 2019072100, 03, NG02, 120, 185N, 1337W,  41,  997, XX,  34, NEQ, 0072, 0072, 0038, 0091,    0,    0, 040
EP, 97, 2019072100, 03, NG02, 126, 184N, 1346W,  39,  999, XX,  34, NEQ, 0071, 0063, 0000, 0046,    0,    0, 044
EP, 97, 2019072100, 03, NG02, 132, 185N, 1356W,  41,  997, XX,  34, NEQ, 0062, 0000, 0000, 0065,    0,    0, 060
EP, 97, 2019072100, 03, NG02, 138, 185N, 1368W,  47, 1001, XX,  34, NEQ, 0058, 0000, 0000, 0030,    0,    0, 050
EP, 97, 2019072100, 03, NG02, 144, 183N, 1378W,  45, 1000, XX,  34, NEQ, 0064, 0000, 0000, 0041,    0,    0, 043
EP, 97, 2019072100, 03, NG02, 150, 183N, 1383W,  41, 1000, XX,  34, NEQ, 0071, 0000, 0000, 0039,    0,    0, 047
EP, 97, 2019072100, 03, NG02, 156, 184N, 1391W,  39,  998, XX,  34, NEQ, 0075, 0000, 0052, 0091,    0,    0, 069
EP, 97, 2019072100, 03, NG02, 162, 187N, 1401W,  44,  999, XX,  34, NEQ, 0045, 0083, 0055, 0049,    0,    0, 062
EP, 97, 2019072100, 03, NG02, 168, 192N, 1413W,  43,  999, XX,  34, NEQ, 0083, 0077, 0000, 0122,    0,    0, 065
EP, 97, 2019072100, 03, NG02, 174, 195N, 1425W,  44, 1001, XX,  34, NEQ, 0115, 0000, 0000, 0083,    0,    0, 062
EP, 97, 2019072100, 03, NG02, 180, 196N, 1438W,  42,  999, XX,  34, NEQ, 0103, 0108, 0063, 0040,    0,    0, 059
EP, 97, 2019072100, 03, NG03, 000, 126N, 1136W,  32, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 114
EP, 97, 2019072100, 03, NG03, 006, 128N, 1134W,  38, 1007, XX,  34, NEQ, 0000, 0060, 0000, 0000,    0,    0, 054
EP, 97, 2019072100, 03, NG03, 012, 138N, 1131W,  43, 1004, XX,  34, NEQ, 0056, 0121, 0000, 0000,    0,    0, 063
EP, 97, 2019072100, 03, NG03, 018, 150N, 1131W,  48, 1006, XX,  34, NEQ, 0079, 0097, 0000, 0000,    0,    0, 046
EP, 97, 2019072100, 03, NG03, 024, 164N, 1128W,  46, 1004, XX,  34, NEQ, 0084, 0080, 0056, 0000,    0,    0, 049
EP, 97, 2019072100, 03, NG03, 030, 176N, 1127W,  43, 1007, XX,  34, NEQ, 0063, 0070, 0000, 0031,    0,    0, 038
EP, 97, 2019072100, 03, NG03, 036, 188N, 1125W,  42, 1005, XX,  34, NEQ, 0073, 0062, 0000, 0000,    0,    0, 035
EP, 97, 2019072100, 03, NG03, 042, 197N, 1124W,  52, 1006, XX,  34, NEQ, 0069, 0071, 0077, 0025,    0,    0, 030
EP, 97, 2019072100, 03, NG03, 042, 197N, 1124W,  52, 1006, XX,  50, NEQ, 0035, 0000, 0000, 0000,    0,    0, 030
EP, 97, 2019072100, 03, NG03, 048, 207N, 1124W,  38, 1005, XX,  34, NEQ, 0060, 0058, 0067, 0000,    0,    0, 029
EP, 97, 2019072100, 03, NG03, 054, 215N, 1125W,  40, 1008, XX,  34, NEQ, 0050, 0066, 0000, 0000,    0,    0, 042
EP, 97, 2019072100, 03, NG03, 060, 223N, 1128W,  34, 1007, XX,  34, NEQ, 0000, 0052, 0000, 0000,    0,    0, 050
EP, 97, 2019072100, 03, NG03, 066, 231N, 1133W,  29, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 038
EP, 97, 2019072100, 03, NG03, 072, 237N, 1136W,  22, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 053
EP, 97, 2019072100, 03, NG03, 078, 241N, 1140W,  18, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 088
EP, 97, 2019072100, 03, NG03, 084, 248N, 1139W,  15, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 080
EP, 97, 2019072100, 03, NG03, 090, 251N, 1144W,  12, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 091
EP, 97, 2019072100, 03, NG03, 096, 256N, 1150W,  11, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 121
EP, 97, 2019072100, 03, NG03, 102, 257N, 1157W,  10, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 077
EP, 97, 2019072100, 03, NG03, 108, 261N, 1162W,   8, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 069
EP, 97, 2019072100, 03, NG03, 114, 263N, 1167W,   7, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 159
EP, 97, 2019072100, 03, NG04, 000, 115N, 1163W,  40, 1003, XX,  34, NEQ, 0122, 0136, 0000, 0071,    0,    0, 108
EP, 97, 2019072100, 03, NG04, 006, 118N, 1168W,  37, 1003, XX,  34, NEQ, 0146, 0135, 0000, 0000,    0,    0, 137
EP, 97, 2019072100, 03, NG04, 012, 127N, 1167W,  40, 1001, XX,  34, NEQ, 0077, 0113, 0000, 0000,    0,    0, 072
EP, 97, 2019072100, 03, NG04, 018, 142N, 1173W,  37, 1003, XX,  34, NEQ, 0137, 0114, 0000, 0000,    0,    0, 087
EP, 97, 2019072100, 03, NG04, 024, 150N, 1184W,  39, 1002, XX,  34, NEQ, 0000, 0120, 0000, 0000,    0,    0, 078
EP, 97, 2019072100, 03, NG04, 030, 160N, 1194W,  36, 1003, XX,  34, NEQ, 0110, 0136, 0000, 0106,    0,    0, 091
EP, 97, 2019072100, 03, NG04, 036, 169N, 1207W,  37,  999, XX,  34, NEQ, 0129, 0139, 0000, 0000,    0,    0, 100
EP, 97, 2019072100, 03, NG04, 042, 177N, 1223W,  40, 1000, XX,  34, NEQ, 0058, 0073, 0082, 0033,    0,    0, 047
EP, 97, 2019072100, 03, NG04, 048, 184N, 1236W,  37,  999, XX,  34, NEQ, 0089, 0059, 0000, 0040,    0,    0, 049
EP, 97, 2019072100, 03, NG04, 054, 189N, 1249W,  42, 1002, XX,  34, NEQ, 0080, 0075, 0036, 0065,    0,    0, 053
EP, 97, 2019072100, 03, NG04, 060, 194N, 1259W,  51, 1000, XX,  34, NEQ, 0077, 0062, 0000, 0029,    0,    0, 046
EP, 97, 2019072100, 03, NG04, 060, 194N, 1259W,  51, 1000, XX,  50, NEQ, 0047, 0000, 0000, 0000,    0,    0, 046
EP, 97, 2019072100, 03, NG04, 066, 199N, 1270W,  45, 1002, XX,  34, NEQ, 0083, 0000, 0000, 0087,    0,    0, 044
EP, 97, 2019072100, 03, NG04, 072, 205N, 1280W,  41, 1001, XX,  34, NEQ, 0070, 0043, 0000, 0029,    0,    0, 041
EP, 97, 2019072100, 03, NG04, 078, 210N, 1288W,  35, 1005, XX,  34, NEQ, 0067, 0000, 0000, 0066,    0,    0, 055
EP, 97, 2019072100, 03, NG04, 084, 216N, 1296W,  36, 1004, XX,  34, NEQ, 0063, 0000, 0000, 0071,    0,    0, 052
EP, 97, 2019072100, 03, NG04, 090, 223N, 1300W,  40, 1005, XX,  34, NEQ, 0083, 0076, 0000, 0000,    0,    0, 056
EP, 97, 2019072100, 03, NG04, 096, 227N, 1305W,  38, 1004, XX,  34, NEQ, 0080, 0000, 0000, 0053,    0,    0, 047
EP, 97, 2019072100, 03, NG04, 102, 227N, 1314W,  36, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0052,    0,    0, 062
EP, 97, 2019072100, 03, NG04, 108, 226N, 1324W,  36, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0055,    0,    0, 064
EP, 97, 2019072100, 03, NG04, 114, 222N, 1333W,  33, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 060
EP, 97, 2019072100, 03, NG04, 120, 218N, 1340W,  30, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 111
EP, 97, 2019072100, 03, NG04, 126, 215N, 1346W,  29, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 062
EP, 97, 2019072100, 03, NG04, 132, 215N, 1354W,  27, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 067
EP, 97, 2019072100, 03, NG04, 138, 218N, 1362W,  27, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 072
EP, 97, 2019072100, 03, NG04, 144, 222N, 1373W,  28, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 052
