WP, 22, 2009101400, 03,  UKM,   0,  68N, 1529E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101400, 03,  UKM,   0,  68N, 1529E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101412, 03,  UKM,   0,  98N, 1498E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101412, 03,  UKM,  12, 118N, 1457E,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101412, 03,  UKM,  24, 132N, 1420E,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101412, 03,  UKM,  36, 134N, 1383E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101412, 03,  UKM,  48, 150N, 1361E,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101412, 03,  UKM,  60, 148N, 1328E,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101412, 03,  UKM,  72, 153N, 1316E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101412, 03,  UKM,  84, 144N, 1312E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101412, 03,  UKM,  96, 146N, 1301E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101412, 03,  UKM, 108, 151N, 1291E,  22,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101412, 03,  UKM, 120, 157N, 1284E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101412, 03,  UKM, 132, 156N, 1254E,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101412, 03,  UKM, 144, 163N, 1244E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101412, 03,  UKM,   0,  98N, 1498E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101412, 03,  UKM,  12, 118N, 1457E,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101412, 03,  UKM,  24, 132N, 1420E,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101412, 03,  UKM,  36, 134N, 1383E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101412, 03,  UKM,  48, 150N, 1361E,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101412, 03,  UKM,  60, 148N, 1328E,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101412, 03,  UKM,  72, 153N, 1316E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101412, 03,  UKM,  84, 144N, 1312E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101412, 03,  UKM,  96, 146N, 1301E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101412, 03,  UKM, 108, 151N, 1291E,  22,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101412, 03,  UKM, 120, 157N, 1284E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101412, 03,  UKM, 132, 156N, 1254E,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101412, 03,  UKM, 144, 163N, 1244E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101500, 03,  UKM,   0,  96N, 1429E,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101500, 03,  UKM,  12, 123N, 1410E,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101500, 03,  UKM,  24, 131N, 1376E,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2009101500, 03,  UKM,  36, 118N, 1328E,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
