SH, 96, 2017030300, 03, COTC, 000,  79S, 1330E,  24, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 076
SH, 96, 2017030300, 03, COTC, 006,  81S, 1326E,  36,  992, XX,  34, NEQ, 0104, 0000, 0000, 0000,    0,    0, 103
SH, 96, 2017030300, 03, COTC, 012,  92S, 1324E,  29,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 076
SH, 96, 2017030300, 03, COTC, 018, 105S, 1325E,  39,  997, XX,  34, NEQ, 0125, 0000, 0056, 0119,    0,    0, 082
SH, 96, 2017030300, 03, COTC, 024, 118S, 1337E,  32,  998, XX,  34, NEQ, 0147, 0000, 0000, 0000,    0,    0, 029
SH, 96, 2017030300, 03, COTC, 030, 129S, 1340E,  32,  997, XX,  34, NEQ, 0000, 0250, 0000, 0000,    0,    0, 094
SH, 96, 2017030300, 03, COTC, 036, 146S, 1354E,  19,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 060
SH, 96, 2017030300, 03, COTC, 042, 157S, 1359E,  32,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 069
SH, 96, 2017030300, 03, CTCX, 000,  78S, 1329E,  21, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 071
SH, 96, 2017030300, 03, CTCX, 006,  77S, 1322E,  36, 1002, XX,  34, NEQ, 0000, 0000, 0032, 0000,    0,    0, 029
SH, 96, 2017030300, 03, CTCX, 012,  84S, 1320E,  36, 1002, XX,  34, NEQ, 0000, 0000, 0264, 0178,    0,    0, 042
SH, 96, 2017030300, 03, CTCX, 018,  85S, 1321E,  33, 1003, XX,  34, NEQ, 0148, 0328, 0000, 0000,    0,    0, 088
SH, 96, 2017030300, 03, CTCX, 024,  86S, 1310E,  33, 1004, XX,  34, NEQ, 0130, 0000, 0000, 0000,    0,    0, 061
SH, 96, 2017030300, 03, CTCX, 030,  88S, 1310E,  33, 1000, XX,  34, NEQ, 0000, 0130, 0146, 0000,    0,    0, 040
SH, 96, 2017030300, 03, CTCX, 036,  91S, 1314E,  31, 1004, XX,  34, NEQ, 0000, 0000, 0187, 0000,    0,    0, 043
SH, 96, 2017030300, 03, CTCX, 042, 101S, 1314E,  41, 1002, XX,  34, NEQ, 0000, 0126, 0241, 0000,    0,    0, 085
SH, 96, 2017030300, 03, CTCX, 048, 109S, 1309E,  40,  998, XX,  34, NEQ, 0180, 0014, 0013, 0170,    0,    0, 010
SH, 96, 2017030300, 03, CTCX, 054, 114S, 1304E,  38,  997, XX,  34, NEQ, 0044, 0045, 0043, 0045,    0,    0, 036
SH, 96, 2017030300, 03, CTCX, 060, 116S, 1302E,  46,  993, XX,  34, NEQ, 0205, 0032, 0026, 0000,    0,    0, 017
SH, 96, 2017030300, 03, CTCX, 066, 118S, 1298E,  51,  988, XX,  34, NEQ, 0150, 0075, 0208, 0193,    0,    0, 009
SH, 96, 2017030300, 03, CTCX, 066, 118S, 1298E,  51,  988, XX,  50, NEQ, 0000, 0012, 0000, 0000,    0,    0, 009
SH, 96, 2017030300, 03, CTCX, 072, 120S, 1297E,  51,  987, XX,  34, NEQ, 0037, 0074, 0070, 0261,    0,    0, 011
SH, 96, 2017030300, 03, CTCX, 072, 120S, 1297E,  51,  987, XX,  50, NEQ, 0000, 0012, 0012, 0000,    0,    0, 011
SH, 96, 2017030300, 03, CTCX, 078, 127S, 1290E,  66,  980, XX,  34, NEQ, 0070, 0073, 0061, 0015,    0,    0, 018
SH, 96, 2017030300, 03, CTCX, 078, 127S, 1290E,  66,  980, XX,  50, NEQ, 0000, 0038, 0033, 0000,    0,    0, 018
SH, 96, 2017030300, 03, CTCX, 078, 127S, 1290E,  66,  980, XX,  64, NEQ, 0000, 0021, 0024, 0000,    0,    0, 018
SH, 96, 2017030300, 03, CTCX, 084, 134S, 1290E,  69,  979, XX,  34, NEQ, 0081, 0065, 0064, 0050,    0,    0, 015
SH, 96, 2017030300, 03, CTCX, 084, 134S, 1290E,  69,  979, XX,  50, NEQ, 0000, 0024, 0026, 0011,    0,    0, 015
SH, 96, 2017030300, 03, CTCX, 084, 134S, 1290E,  69,  979, XX,  64, NEQ, 0000, 0015, 0020, 0000,    0,    0, 015
SH, 96, 2017030300, 03, CTCX, 090, 138S, 1284E,  85,  973, XX,  34, NEQ, 0254, 0072, 0064, 0251,    0,    0, 008
SH, 96, 2017030300, 03, CTCX, 090, 138S, 1284E,  85,  973, XX,  50, NEQ, 0024, 0054, 0045, 0016,    0,    0, 008
SH, 96, 2017030300, 03, CTCX, 090, 138S, 1284E,  85,  973, XX,  64, NEQ, 0015, 0000, 0019, 0010,    0,    0, 008
SH, 96, 2017030300, 03, CTCX, 096, 141S, 1280E,  76,  975, XX,  34, NEQ, 0113, 0094, 0041, 0021,    0,    0, 010
SH, 96, 2017030300, 03, CTCX, 096, 141S, 1280E,  76,  975, XX,  50, NEQ, 0023, 0033, 0028, 0011,    0,    0, 010
