IO, 03, 2013110900, 03, NG16, 066,  60N,  440E,   6, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG16, 072,  55N,  435E,   5, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG16, 078,  51N,  432E,   6, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG16, 084,  48N,  433E,   7, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG17, 000,  74N,  536E,  27, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG17, 006,  79N,  525E,  37, 1006, XX,  34, NEQ, 0000, 0000, 0117, 0134
IO, 03, 2013110900, 03, NG17, 012,  77N,  515E,  29, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG17, 018,  73N,  499E,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG17, 024,  70N,  488E,  13, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG17, 030,  69N,  479E,  13, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG17, 036,  68N,  472E,  14, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG17, 042,  64N,  464E,  10, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG17, 048,  63N,  460E,   9, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG17, 054,  61N,  459E,   8, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG18, 000,  78N,  534E,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG18, 006,  78N,  526E,  38, 1008, XX,  34, NEQ, 0000, 0000, 0200, 0101
IO, 03, 2013110900, 03, NG18, 012,  77N,  518E,  24, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG18, 018,  71N,  504E,  17, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG18, 024,  66N,  494E,  14, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG18, 030,  59N,  489E,  13, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG18, 036,  59N,  487E,  15, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG18, 042,  59N,  479E,  12, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG19, 000,  77N,  529E,  23, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG19, 006,  72N,  523E,  33, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG19, 012,  70N,  520E,  22, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG19, 018,  66N,  513E,  21, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG19, 024,  63N,  509E,  20, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG19, 030,  62N,  503E,  19, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG19, 036,  61N,  501E,  18, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG19, 042,  62N,  497E,  19, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG19, 048,  65N,  493E,  17, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG19, 054,  69N,  490E,  15, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG19, 060,  69N,  488E,  16, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG19, 066,  68N,  483E,  15, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG19, 072,  67N,  478E,  12, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG19, 078,  65N,  475E,  12, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG19, 084,  64N,  470E,  12, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG19, 090,  66N,  461E,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG20, 000,  76N,  543E,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG20, 006,  73N,  549E,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG20, 012,  82N,  557E,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG20, 018,  87N,  548E,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG20, 024,  89N,  540E,  20, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG20, 030,  90N,  530E,  21, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG20, 036,  90N,  521E,  19, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG20, 042,  91N,  511E,  18, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG20, 048,  98N,  497E,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG20, 054,  98N,  486E,  21, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG20, 060,  99N,  480E,  21, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG20, 066, 100N,  473E,  19, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG20, 072, 100N,  469E,  17, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG20, 078,  99N,  461E,  16, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG20, 084,  96N,  455E,  15, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG20, 090,  88N,  448E,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG20, 096,  87N,  437E,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NG20, 102,  81N,  429E,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NVGM, 000,  77N,  529E,  29, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NVGM, 006,  76N,  523E,  36, 1006, XX,  34, NEQ, 0113, 0000, 0000, 0000
IO, 03, 2013110900, 03, NVGM, 012,  76N,  516E,  34, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NVGM, 018,  73N,  509E,  33, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NVGM, 024,  70N,  501E,  29, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NVGM, 030,  68N,  495E,  29, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NVGM, 036,  66N,  493E,  34, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NVGM, 042,  65N,  493E,  28, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NVGM, 048,  64N,  492E,  23, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NVGM, 054,  64N,  490E,  22, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NVGM, 060,  63N,  490E,  20, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NVGM, 066,  62N,  487E,  21, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NVGM, 072,  60N,  489E,  19, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NVGM, 078,  58N,  487E,  16, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NVGM, 084,  55N,  484E,  18, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NVGM, 090,  53N,  487E,  19, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NVGM, 096,  52N,  486E,  18, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NVGM, 102,  50N,  486E,  16, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NVGM, 108,  46N,  485E,  17, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NVGM, 114,  43N,  486E,  15, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NVGM, 120,  39N,  487E,  16, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NVGM, 126,  38N,  486E,  18, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NVGM, 132,  33N,  487E,  21, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NVGM, 138,  22N,  476E,  13, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110900, 03, NVGM, 144,  13N,  474E,  12, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110906, 03, COTC, 000,  80N,  522E,  43, 1002, XX,  34, NEQ, 0197, 0056, 0128, 0275,    0,    0, 041
IO, 03, 2013110906, 03, COTC, 006,  80N,  516E,  46,  998, XX,  34, NEQ, 0171, 0000, 0062, 0145,    0,    0, 055
IO, 03, 2013110906, 03, COTC, 012,  79N,  507E,  41,  999, XX,  34, NEQ, 0206, 0067, 0066, 0065,    0,    0, 041
IO, 03, 2013110906, 03, COTC, 018,  80N,  502E,  43,  996, XX,  34, NEQ, 0139, 0151, 0029, 0018,    0,    0, 023
IO, 03, 2013110906, 03, COTC, 024,  82N,  491E,  40,  999, XX,  34, NEQ, 0000, 0094, 0000, 0000,    0,    0, 055
IO, 03, 2013110906, 03, COTC, 030,  83N,  483E,  27, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 101
IO, 03, 2013110906, 03, COTC, 036,  88N,  476E,  30, 1002, XX,  34, NEQ, 0210, 0000, 0000, 0145,    0,    0, 041
IO, 03, 2013110906, 03, COTC, 042,  92N,  464E,  31, 1004, XX,  34, NEQ, 0200, 0000, 0000, 0000,    0,    0, 107
IO, 03, 2013110906, 03, COTC, 048,  94N,  456E,  33, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0162,    0,    0, 047
IO, 03, 2013110906, 03, COTC, 054,  96N,  448E,  33, 1003, XX,  34, NEQ, 0141, 0000, 0000, 0137,    0,    0, 064
IO, 03, 2013110906, 03, COTC, 060,  96N,  442E,  46, 1003, XX,  34, NEQ, 0109, 0000, 0000, 0079,    0,    0, 092
IO, 03, 2013110906, 03, COTC, 066,  96N,  437E,  37, 1004, XX,  34, NEQ, 0128, 0000, 0000, 0124,    0,    0, 106
IO, 03, 2013110906, 03, COTC, 072, 101N,  435E,  42, 1005, XX,  34, NEQ, 0112, 0000, 0000, 0102,    0,    0, 103
IO, 03, 2013110906, 03, COTC, 078, 105N,  425E,  30, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 073
IO, 03, 2013110906, 03, COTC, 084, 104N,  415E,  27, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 103
IO, 03, 2013110906, 03, COTC, 090,  99N,  407E,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 059
IO, 03, 2013110906, 03, COTC, 096, 100N,  402E,  25, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 046
IO, 03, 2013110906, 03, COTC, 102, 103N,  391E,  21, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 030
IO, 03, 2013110906, 03, GFDN,   0,  80N,  523E,  39, 1002
IO, 03, 2013110906, 03, GFDN,   6,  78N,  518E,  42,  998
IO, 03, 2013110906, 03, GFDN,  12,  74N,  509E,  52,  994
IO, 03, 2013110906, 03, GFDN,  18,  72N,  505E,  55,  992
IO, 03, 2013110906, 03, GFDN,  24,  74N,  499E,  46,  995
IO, 03, 2013110906, 03, GFDN,  30,  72N,  491E,  35,  996
IO, 03, 2013110906, 03, GFDN,  36,  70N,  485E,  23, 1002
IO, 03, 2013110906, 03, GFDN,  42,  69N,  481E,  19, 1004
IO, 03, 2013110906, 03, GFDN,  48,  67N,  475E,  20, 1005
IO, 03, 2013110906, 03, GFDN,  54,  64N,  472E,  17, 1004
IO, 03, 2013110906, 03, GFDN,  60,  61N,  466E,  15, 1005
IO, 03, 2013110906, 03, GFDN,  66,  64N,  460E,  13, 1005
IO, 03, 2013110906, 03, GFDN,  72,  53N,  452E,  13, 1006
IO, 03, 2013110906, 03, NVGM, 000,  78N,  523E,  36, 1006, XX,  34, NEQ, 0122, 0000, 0095, 0000
IO, 03, 2013110906, 03, NVGM, 006,  77N,  519E,  36, 1003, XX,  34, NEQ, 0000, 0069, 0080, 0000
IO, 03, 2013110906, 03, NVGM, 012,  77N,  513E,  36, 1005, XX,  34, NEQ, 0079, 0000, 0000, 0051
IO, 03, 2013110906, 03, NVGM, 018,  76N,  505E,  33, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110906, 03, NVGM, 024,  74N,  500E,  32, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110906, 03, NVGM, 030,  73N,  497E,  32, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110906, 03, NVGM, 036,  71N,  495E,  26, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110906, 03, NVGM, 042,  71N,  495E,  24, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110906, 03, NVGM, 048,  70N,  495E,  21, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110906, 03, NVGM, 054,  69N,  492E,  20, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110906, 03, NVGM, 060,  67N,  490E,  17, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110906, 03, NVGM, 066,  65N,  489E,  17, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, COTC, 000,  80N,  516E,  48,  999, XX,  34, NEQ, 0313, 0197, 0255, 0303,    0,    0, 056
IO, 03, 2013110912, 03, COTC, 000,  80N,  516E,  48,  999, XX,  50, NEQ, 0000, 0000, 0000, 0236,    0,    0, 056
IO, 03, 2013110912, 03, COTC, 006,  81N,  512E,  40,  996, XX,  34, NEQ, 0211, 0044, 0043, 0148,    0,    0, 036
IO, 03, 2013110912, 03, COTC, 012,  82N,  503E,  39,  995, XX,  34, NEQ, 0073, 0178, 0000, 0000,    0,    0, 032
IO, 03, 2013110912, 03, COTC, 018,  84N,  493E,  34,  999, XX,  34, NEQ, 0000, 0058, 0000, 0201,    0,    0, 054
IO, 03, 2013110912, 03, COTC, 024,  86N,  489E,  31, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
IO, 03, 2013110912, 03, COTC, 030,  94N,  482E,  32, 1002, XX,  34, NEQ, 0158, 0000, 0000, 0158,    0,    0, 108
IO, 03, 2013110912, 03, COTC, 036,  99N,  472E,  38, 1002, XX,  34, NEQ, 0264, 0000, 0000, 0159,    0,    0, 103
IO, 03, 2013110912, 03, COTC, 042, 101N,  465E,  38, 1002, XX,  34, NEQ, 0131, 0000, 0000, 0153,    0,    0, 093
IO, 03, 2013110912, 03, COTC, 048, 102N,  460E,  39, 1001, XX,  34, NEQ, 0116, 0000, 0000, 0141,    0,    0, 042
IO, 03, 2013110912, 03, COTC, 054, 101N,  452E,  45,  997, XX,  34, NEQ, 0100, 0000, 0000, 0082,    0,    0, 066
IO, 03, 2013110912, 03, COTC, 060, 100N,  449E,  49,  997, XX,  34, NEQ, 0107, 0000, 0000, 0085,    0,    0, 034
IO, 03, 2013110912, 03, COTC, 066,  99N,  445E,  54,  998, XX,  34, NEQ, 0087, 0000, 0000, 0091,    0,    0, 030
IO, 03, 2013110912, 03, COTC, 066,  99N,  445E,  54,  998, XX,  50, NEQ, 0033, 0000, 0000, 0033,    0,    0, 030
IO, 03, 2013110912, 03, COTC, 072, 100N,  439E,  44, 1002, XX,  34, NEQ, 0070, 0000, 0000, 0054,    0,    0, 036
IO, 03, 2013110912, 03, COTC, 078,  98N,  431E,  33, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 043
IO, 03, 2013110912, 03, COTC, 084,  96N,  425E,  34, 1001, XX,  34, NEQ, 0030, 0000, 0000, 0000,    0,    0, 030
IO, 03, 2013110912, 03, COTC, 090,  98N,  420E,  30, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 037
IO, 03, 2013110912, 03, COTC, 096,  99N,  414E,  28, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 063
IO, 03, 2013110912, 03, COTC, 102,  99N,  406E,  29, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 030
IO, 03, 2013110912, 03, GFDN,   0,  79N,  517E,  40, 1001
IO, 03, 2013110912, 03, GFDN,   6,  74N,  510E,  43, 1000
IO, 03, 2013110912, 03, GFDN,  12,  70N,  504E,  42,  999
IO, 03, 2013110912, 03, GFDN,  18,  69N,  502E,  40, 1001
IO, 03, 2013110912, 03, GFDN,  24,  69N,  499E,  41,  999
IO, 03, 2013110912, 03, GFDN,  30,  68N,  496E,  36, 1002
IO, 03, 2013110912, 03, GFDN,  36,  67N,  493E,  34, 1002
IO, 03, 2013110912, 03, GFDN,  42,  67N,  490E,  25, 1004
IO, 03, 2013110912, 03, GFDN,  48,  64N,  487E,  16, 1004
IO, 03, 2013110912, 03, GFDN,  54,  61N,  482E,  16, 1006
IO, 03, 2013110912, 03, GFDN,  60,  57N,  474E,  19, 1006
IO, 03, 2013110912, 03, GFDN,  66,  59N,  454E,  14, 1005
IO, 03, 2013110912, 03, GFDN,  72,  60N,  444E,  20, 1002
IO, 03, 2013110912, 03, GFDN,  78,  61N,  436E,  13, 1000
IO, 03, 2013110912, 03, GFDN,  84,  61N,  432E,  11, 1003
IO, 03, 2013110912, 03, GFDN,  90,  66N,  424E,  14, 1005
IO, 03, 2013110912, 03, GFDN,  96,  67N,  423E,  16, 1000
IO, 03, 2013110912, 03, NG01, 000,  76N,  515E,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG01, 006,  71N,  509E,  34, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG01, 012,  70N,  501E,  18, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG01, 018,  67N,  495E,  14, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG01, 024,  66N,  491E,  15, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG01, 030,  66N,  486E,  12, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG01, 036,  65N,  482E,  11, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG02, 000,  71N,  518E,  28, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG02, 006,  70N,  510E,  37, 1007, XX,  34, NEQ, 0146, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG02, 012,  63N,  497E,  18, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG02, 018,  62N,  486E,  15, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG02, 024,  60N,  480E,  15, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG02, 030,  57N,  474E,  11, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG03, 000,  80N,  520E,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG03, 006,  81N,  513E,  37, 1006, XX,  34, NEQ, 0151, 0103, 0000, 0000
IO, 03, 2013110912, 03, NG03, 012,  78N,  502E,  17, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG03, 018,  75N,  492E,  18, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG03, 024,  72N,  481E,  14, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG04, 000,  84N,  514E,  27, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG04, 006,  82N,  505E,  30, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG04, 012,  83N,  497E,  19, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG04, 018,  83N,  485E,  14, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG04, 024,  79N,  477E,  16, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG04, 030,  80N,  469E,  13, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG04, 036,  84N,  462E,  17, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG04, 042,  84N,  455E,  16, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG04, 048,  78N,  444E,  12, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG04, 054,  78N,  434E,   8, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG04, 060,  76N,  428E,   5, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG05, 000,  70N,  515E,  21, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG05, 006,  64N,  510E,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG05, 012,  59N,  502E,  16, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG05, 018,  54N,  497E,  16, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG05, 024,  51N,  494E,  15, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG05, 030,  49N,  490E,  13, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG05, 036,  47N,  488E,  13, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG05, 042,  43N,  488E,  14, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG05, 048,  43N,  487E,  14, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG05, 054,  41N,  486E,  13, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG05, 060,  35N,  488E,  13, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG05, 066,  37N,  487E,  13, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG05, 072,  38N,  484E,  14, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG06, 000,  80N,  513E,  26, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG06, 006,  81N,  503E,  32, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG06, 012,  79N,  495E,  17, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG06, 018,  74N,  483E,  14, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG06, 024,  79N,  479E,  17, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG06, 030,  79N,  472E,  15, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG06, 036,  81N,  466E,  11, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG06, 042,  84N,  459E,  14, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG06, 048,  82N,  450E,  11, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG06, 054,  79N,  440E,  10, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG07, 000,  83N,  523E,  24, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG07, 006,  81N,  519E,  32, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG07, 012,  80N,  513E,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG07, 018,  80N,  508E,  17, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG07, 024,  85N,  502E,  19, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG07, 030,  85N,  497E,  15, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG07, 036,  87N,  489E,  14, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG07, 042,  93N,  478E,  15, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG07, 048,  91N,  468E,  13, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG07, 054,  93N,  462E,  16, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG07, 060,  92N,  453E,  14, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 03, 2013110912, 03, NG07, 066,  92N,  445E,  13, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
