EP, 13, 2008090700, 03,  UKM,   0, 159N, 1059W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090700, 03,  UKM,  12, 155N, 1067W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090700, 03,  UKM,  24, 178N, 1090W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090700, 03,  UKM,  36, 179N, 1122W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090700, 03,  UKM,  48, 192N, 1139W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090700, 03,  UKM,  60, 201N, 1151W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090700, 03,  UKM,  72, 215N, 1151W,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090700, 03,  UKM,  84, 220N, 1150W,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090700, 03,  UKM,  96, 228N, 1139W,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090700, 03,  UKM, 108, 228N, 1121W,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090700, 03,  UKM, 120, 234N, 1112W,  22,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090700, 03,  UKM, 132, 240N, 1110W,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090700, 03,  UKM, 144, 261N, 1110W,  22,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090700, 03,  UKM,   0, 159N, 1059W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090700, 03,  UKM,  12, 155N, 1067W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090700, 03,  UKM,  24, 178N, 1090W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090700, 03,  UKM,  36, 179N, 1122W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090700, 03,  UKM,  48, 192N, 1139W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090700, 03,  UKM,  60, 201N, 1151W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090700, 03,  UKM,  72, 215N, 1151W,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090700, 03,  UKM,  84, 220N, 1150W,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090700, 03,  UKM,  96, 228N, 1139W,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090700, 03,  UKM, 108, 228N, 1121W,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090700, 03,  UKM, 120, 234N, 1112W,  22,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090700, 03,  UKM, 132, 240N, 1110W,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090700, 03,  UKM, 144, 261N, 1110W,  22,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090712, 03,  UKM,   0, 163N, 1081W,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090712, 03,  UKM,  12, 178N, 1100W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090712, 03,  UKM,  24, 192N, 1122W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090712, 03,  UKM,  36, 205N, 1139W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090712, 03,  UKM,  48, 214N, 1151W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090712, 03,  UKM,  60, 220N, 1158W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090712, 03,  UKM,  72, 227N, 1158W,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090712, 03,  UKM,  84, 233N, 1150W,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090712, 03,  UKM,  96, 231N, 1139W,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090712, 03,  UKM, 108, 228N, 1127W,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090712, 03,  UKM, 120, 223N, 1119W,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090712, 03,  UKM, 132, 220N, 1113W,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090712, 03,  UKM, 144, 219N, 1107W,  17,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090712, 03,  UKM,   0, 163N, 1081W,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090712, 03,  UKM,  12, 178N, 1100W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090712, 03,  UKM,  24, 192N, 1122W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090712, 03,  UKM,  36, 205N, 1139W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090712, 03,  UKM,  48, 214N, 1151W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090712, 03,  UKM,  60, 220N, 1158W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090712, 03,  UKM,  72, 227N, 1158W,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090712, 03,  UKM,  84, 233N, 1150W,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090712, 03,  UKM,  96, 231N, 1139W,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090712, 03,  UKM, 108, 228N, 1127W,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 13, 2008090712, 03,  UKM, 120, 223N, 1119W,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
