AL, 80, 2007081212, 01, CARQ, -24, 115N,  181W,  25,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 80, 2007081212, 01, CARQ, -18, 118N,  195W,  25,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 80, 2007081212, 01, CARQ, -12, 120N,  208W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 279,  14, 
AL, 80, 2007081212, 01, CARQ,  -6, 122N,  223W,  25,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 80, 2007081212, 01, CARQ,   0, 123N,  244W,  25, 1008, DB,  34, NEQ,    0,    0,    0,    0, 1011,  150,  35,   0,   0,   L,   0,   X, 275,  15,       TEST, M, 
AL, 80, 2007081212, 01, CARQ,   0, 123N,  244W,  25, 1008, DB,  50, NEQ,    0,    0,    0,    0, 1011,  150,  35,   0,   0,   L,   0,   X, 275,  15,       TEST, M, 
AL, 80, 2007081212, 01, CARQ,   0, 123N,  244W,  25, 1008, DB,  64, NEQ,    0,    0,    0,    0, 1011,  150,  35,   0,   0,   L,   0,   X, 275,  15,       TEST, M, 
AL, 80, 2007081212, 03, BAMD,  12, 126N,  285W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2007081212, 03, BAMD,  24, 127N,  325W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2007081212, 03, BAMD,  36, 130N,  364W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2007081212, 03, BAMD,  48, 134N,  404W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2007081212, 03, BAMD,  60, 137N,  444W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2007081212, 03, BAMD,  72, 139N,  486W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2007081212, 03, BAMD,  84, 142N,  526W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2007081212, 03, BAMD,  96, 143N,  565W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2007081212, 03, BAMD, 108, 142N,  597W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2007081212, 03, BAMD, 120, 140N,  628W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2007081212, 03, BAMM,  12, 129N,  283W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2007081212, 03, BAMM,  24, 134N,  325W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2007081212, 03, BAMM,  36, 138N,  368W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 80, 2007081212, 03, BAMM,  48, 141N,  412W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
