IO, 02, 2017052718, 03, CTCX, 000, 141N,  887E,  30,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 043
IO, 02, 2017052718, 03, CTCX, 006, 146N,  891E,  50,  993, XX,  34, NEQ, 0000, 0047, 0098, 0051,    0,    0, 031
IO, 02, 2017052718, 03, CTCX, 006, 146N,  891E,  50,  993, XX,  50, NEQ, 0000, 0000, 0031, 0000,    0,    0, 031
IO, 02, 2017052718, 03, CTCX, 012, 151N,  896E,  61,  990, XX,  34, NEQ, 0054, 0033, 0213, 0064,    0,    0, 029
IO, 02, 2017052718, 03, CTCX, 012, 151N,  896E,  61,  990, XX,  50, NEQ, 0000, 0000, 0035, 0031,    0,    0, 029
IO, 02, 2017052718, 03, CTCX, 018, 154N,  901E,  48,  987, XX,  34, NEQ, 0024, 0137, 0158, 0072,    0,    0, 022
IO, 02, 2017052718, 03, CTCX, 024, 160N,  908E,  44,  988, XX,  34, NEQ, 0073, 0175, 0108, 0084,    0,    0, 033
IO, 02, 2017052718, 03, CTCX, 030, 165N,  910E,  74,  981, XX,  34, NEQ, 0145, 0216, 0117, 0111,    0,    0, 025
IO, 02, 2017052718, 03, CTCX, 030, 165N,  910E,  74,  981, XX,  50, NEQ, 0000, 0037, 0045, 0030,    0,    0, 025
IO, 02, 2017052718, 03, CTCX, 030, 165N,  910E,  74,  981, XX,  64, NEQ, 0000, 0028, 0022, 0000,    0,    0, 025
IO, 02, 2017052718, 03, CTCX, 036, 171N,  915E,  63,  983, XX,  34, NEQ, 0129, 0161, 0157, 0131,    0,    0, 037
IO, 02, 2017052718, 03, CTCX, 036, 171N,  915E,  63,  983, XX,  50, NEQ, 0000, 0000, 0064, 0073,    0,    0, 037
IO, 02, 2017052718, 03, CTCX, 042, 179N,  920E,  46,  982, XX,  34, NEQ, 0120, 0103, 0145, 0092,    0,    0, 076
IO, 02, 2017052718, 03, CTCX, 048, 192N,  922E,  60,  981, XX,  34, NEQ, 0083, 0114, 0130, 0068,    0,    0, 019
IO, 02, 2017052718, 03, CTCX, 048, 192N,  922E,  60,  981, XX,  50, NEQ, 0000, 0043, 0043, 0039,    0,    0, 019
IO, 02, 2017052718, 03, CTCX, 054, 203N,  927E,  54,  980, XX,  34, NEQ, 0031, 0140, 0126, 0079,    0,    0, 024
IO, 02, 2017052718, 03, CTCX, 054, 203N,  927E,  54,  980, XX,  50, NEQ, 0000, 0042, 0030, 0031,    0,    0, 024
IO, 02, 2017052718, 03, CTCX, 060, 219N,  929E,  36,  986, XX,  34, NEQ, 0000, 0193, 0172, 0000,    0,    0, 106
IO, 02, 2017052718, 03, CTCX, 066, 236N,  937E,  24,  987, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 063
IO, 02, 2017052718, 03, CTCX, 072, 250N,  943E,  24,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 037
IO, 02, 2017052718, 03, CTCX, 078, 266N,  954E,  23,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 059
IO, 02, 2017052718, 03, CTCX, 084, 282N,  960E,  29,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
IO, 02, 2017052718, 03, JTWC,   0, 140N,  887E,  30,    0, TD,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,  40,   0,    ,   0, DMP,   0,   0, 
