WP, 11, 2018071512, 03, CTCX, 000, 189N, 1282E,  25, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 058
WP, 11, 2018071512, 03, CTCX, 006, 191N, 1265E,  29, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 051
WP, 11, 2018071512, 03, CTCX, 012, 193N, 1252E,  32, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 037
WP, 11, 2018071512, 03, CTCX, 018, 198N, 1234E,  33, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 075
WP, 11, 2018071512, 03, CTCX, 024, 195N, 1214E,  34, 1000, XX,  34, NEQ, 0212, 0000, 0000, 0212,    0,    0, 059
WP, 11, 2018071512, 03, CTCX, 030, 201N, 1192E,  33, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 085
WP, 11, 2018071512, 03, CTCX, 036, 200N, 1163E,  32, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 071
WP, 11, 2018071512, 03, CTCX, 042, 199N, 1137E,  37, 1001, XX,  34, NEQ, 0110, 0000, 0000, 0096,    0,    0, 094
WP, 11, 2018071512, 03, CTCX, 048, 190N, 1106E,  21,  999, XX,  34, NEQ, 0144, 0000, 0000, 0000,    0,    0, 106
WP, 11, 2018071518, 03, CTCX, 000, 184N, 1271E,  25, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 061
WP, 11, 2018071518, 03, CTCX, 000, 185N, 1268E,   0,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
WP, 11, 2018071518, 03, CTCX, 006, 183N, 1254E,  25, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 037
WP, 11, 2018071518, 03, CTCX, 012, 185N, 1243E,  24, 1000, XX,  34, NEQ, 0000, 0331, 0000, 0000,    0,    0, 085
WP, 11, 2018071518, 03, CTCX, 018, 184N, 1234E,  28,  998, XX,  34, NEQ, 0000, 0317, 0000, 0272,    0,    0, 032
WP, 11, 2018071518, 03, CTCX, 024, 188N, 1221E,  28, 1000, XX,  34, NEQ, 0000, 0329, 0000, 0000,    0,    0, 108
WP, 11, 2018071518, 03, CTCX, 030, 191N, 1205E,  25, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 078
WP, 11, 2018071518, 03, CTCX, 036, 188N, 1181E,  27, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 068
WP, 11, 2018071600, 03, CTCX, 000, 188N, 1254E,  30, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 057
WP, 11, 2018071600, 03, CTCX, 006, 189N, 1238E,  25,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 057
