WP, 33, 2017122018, 03, COTC, 000,  81N, 1310E,  25, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 043
WP, 33, 2017122018, 03, COTC, 006,  88N, 1295E,  47, 1004, XX,  34, NEQ, 0186, 0049, 0054, 0165,    0,    0, 085
WP, 33, 2017122018, 03, COTC, 012,  88N, 1284E,  42, 1000, XX,  34, NEQ, 0218, 0241, 0019, 0131,    0,    0, 075
WP, 33, 2017122018, 03, COTC, 018,  88N, 1275E,  47,  998, XX,  34, NEQ, 0229, 0179, 0075, 0150,    0,    0, 084
WP, 33, 2017122018, 03, COTC, 018,  88N, 1275E,  47,  998, XX,  50, NEQ, 0133, 0000, 0000, 0000,    0,    0, 084
WP, 33, 2017122018, 03, COTC, 024,  93N, 1267E,  54,  996, XX,  34, NEQ, 0224, 0106, 0000, 0160,    0,    0, 078
WP, 33, 2017122018, 03, COTC, 024,  93N, 1267E,  54,  996, XX,  50, NEQ, 0155, 0000, 0000, 0079,    0,    0, 078
WP, 33, 2017122018, 03, COTC, 030,  94N, 1255E,  47,  994, XX,  34, NEQ, 0261, 0093, 0087, 0200,    0,    0, 033
WP, 33, 2017122018, 03, COTC, 036,  95N, 1243E,  45,  991, XX,  34, NEQ, 0223, 0271, 0052, 0213,    0,    0, 028
WP, 33, 2017122018, 03, COTC, 042,  94N, 1230E,  55,  984, XX,  34, NEQ, 0240, 0049, 0067, 0194,    0,    0, 020
WP, 33, 2017122018, 03, COTC, 042,  94N, 1230E,  55,  984, XX,  50, NEQ, 0024, 0021, 0029, 0028,    0,    0, 020
WP, 33, 2017122018, 03, COTC, 048,  92N, 1218E,  70,  979, XX,  34, NEQ, 0238, 0065, 0077, 0191,    0,    0, 020
WP, 33, 2017122018, 03, COTC, 048,  92N, 1218E,  70,  979, XX,  50, NEQ, 0053, 0032, 0035, 0050,    0,    0, 020
WP, 33, 2017122018, 03, COTC, 048,  92N, 1218E,  70,  979, XX,  64, NEQ, 0030, 0024, 0024, 0030,    0,    0, 020
WP, 33, 2017122018, 03, COTC, 054,  94N, 1207E,  74,  976, XX,  34, NEQ, 0265, 0132, 0105, 0150,    0,    0, 026
WP, 33, 2017122018, 03, COTC, 054,  94N, 1207E,  74,  976, XX,  50, NEQ, 0070, 0036, 0048, 0070,    0,    0, 026
WP, 33, 2017122018, 03, COTC, 054,  94N, 1207E,  74,  976, XX,  64, NEQ, 0033, 0028, 0000, 0043,    0,    0, 026
WP, 33, 2017122018, 03, COTC, 060,  96N, 1195E,  82,  963, XX,  34, NEQ, 0160, 0146, 0122, 0204,    0,    0, 023
WP, 33, 2017122018, 03, COTC, 060,  96N, 1195E,  82,  963, XX,  50, NEQ, 0065, 0043, 0043, 0082,    0,    0, 023
WP, 33, 2017122018, 03, COTC, 060,  96N, 1195E,  82,  963, XX,  64, NEQ, 0044, 0028, 0033, 0041,    0,    0, 023
WP, 33, 2017122018, 03, COTC, 066,  99N, 1184E,  95,  958, XX,  34, NEQ, 0183, 0168, 0129, 0175,    0,    0, 026
WP, 33, 2017122018, 03, COTC, 066,  99N, 1184E,  95,  958, XX,  50, NEQ, 0146, 0050, 0069, 0089,    0,    0, 026
WP, 33, 2017122018, 03, COTC, 066,  99N, 1184E,  95,  958, XX,  64, NEQ, 0047, 0000, 0024, 0047,    0,    0, 026
WP, 33, 2017122018, 03, COTC, 072, 103N, 1171E,  99,  953, XX,  34, NEQ, 0200, 0171, 0124, 0167,    0,    0, 015
WP, 33, 2017122018, 03, COTC, 072, 103N, 1171E,  99,  953, XX,  50, NEQ, 0083, 0052, 0048, 0109,    0,    0, 015
WP, 33, 2017122018, 03, COTC, 072, 103N, 1171E,  99,  953, XX,  64, NEQ, 0047, 0035, 0033, 0066,    0,    0, 015
WP, 33, 2017122018, 03, COTC, 078, 105N, 1158E, 104,  951, XX,  34, NEQ, 0220, 0153, 0108, 0186,    0,    0, 019
WP, 33, 2017122018, 03, COTC, 078, 105N, 1158E, 104,  951, XX,  50, NEQ, 0089, 0055, 0063, 0109,    0,    0, 019
WP, 33, 2017122018, 03, COTC, 078, 105N, 1158E, 104,  951, XX,  64, NEQ, 0035, 0036, 0030, 0045,    0,    0, 019
WP, 33, 2017122018, 03, COTC, 084, 107N, 1146E,  95,  950, XX,  34, NEQ, 0238, 0197, 0138, 0209,    0,    0, 018
WP, 33, 2017122018, 03, COTC, 084, 107N, 1146E,  95,  950, XX,  50, NEQ, 0092, 0047, 0064, 0104,    0,    0, 018
WP, 33, 2017122018, 03, COTC, 084, 107N, 1146E,  95,  950, XX,  64, NEQ, 0034, 0031, 0039, 0049,    0,    0, 018
WP, 33, 2017122018, 03, COTC, 090, 104N, 1133E,  96,  958, XX,  34, NEQ, 0274, 0091, 0268, 0296,    0,    0, 015
WP, 33, 2017122018, 03, COTC, 090, 104N, 1133E,  96,  958, XX,  50, NEQ, 0126, 0049, 0066, 0126,    0,    0, 015
WP, 33, 2017122018, 03, COTC, 090, 104N, 1133E,  96,  958, XX,  64, NEQ, 0040, 0031, 0042, 0075,    0,    0, 015
WP, 33, 2017122018, 03, COTC, 096, 101N, 1120E,  76,  968, XX,  34, NEQ, 0315, 0088, 0179, 0315,    0,    0, 033
