WP, 29, 2018092612, 03, CTCX, 000, 300N, 1509E,  30, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 051
WP, 29, 2018092612, 03, CTCX, 006, 316N, 1507E,  35, 1003, XX,  34, NEQ, 0160, 0028, 0000, 0000,    0,    0, 026
WP, 29, 2018092612, 03, CTCX, 012, 333N, 1511E,  34, 1007, XX,  34, NEQ, 0181, 0029, 0000, 0000,    0,    0, 029
WP, 29, 2018092612, 03, CTCX, 018, 348N, 1520E,  34, 1006, XX,  34, NEQ, 0000, 0225, 0000, 0000,    0,    0, 016
WP, 29, 2018092612, 03, CTCX, 024, 362N, 1523E,  30, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 053
WP, 29, 2018092612, 03, CTCX, 030, 378N, 1536E,  33, 1005, XX,  34, NEQ, 0000, 0190, 0000, 0295,    0,    0, 085
WP, 29, 2018092612, 03, CTCX, 036, 405N, 1559E,  41, 1002, XX,  34, NEQ, 0175, 0220, 0000, 0213,    0,    0, 096
WP, 29, 2018092612, 03, CTCX, 042, 418N, 1596E,   0, 1000, XX,  34, NEQ, 0177, 0214, 0000, 0133,    0,    0, ***
WP, 29, 2018092612, 03, CTCX, 042, 418N, 1596E,   0, 1000, XX,  50, NEQ, 0000, 0170, 0000, 0000,    0,    0, ***
WP, 29, 2018092612, 03, CTCX, 048, 425N, 1646E,   0,  999, XX,  34, NEQ, 0002, 0238, 0056, 0056,    0,    0, ***
WP, 29, 2018092612, 03, CTCX, 054, 429N, 1689E,   0,  997, XX,  34, NEQ, 0000, 0263, 0000, 0000,    0,    0, ***
WP, 29, 2018092618, 03, CTCX, 000, 320N, 1510E,  30, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 066
WP, 29, 2018092618, 03, CTCX, 006, 334N, 1515E,  46, 1002, XX,  34, NEQ, 0119, 0046, 0000, 0009,    0,    0, 010
WP, 29, 2018092618, 03, CTCX, 012, 348N, 1521E,  33, 1005, XX,  34, NEQ, 0160, 0160, 0000, 0000,    0,    0, 076
WP, 29, 2018092618, 03, CTCX, 018, 366N, 1535E,  44, 1006, XX,  34, NEQ, 0152, 0194, 0000, 0000,    0,    0, 099
WP, 29, 2018092618, 03, CTCX, 024, 385N, 1549E,  37, 1003, XX,  34, NEQ, 0180, 0187, 0000, 0260,    0,    0, 080
WP, 29, 2018092618, 03, CTCX, 030, 407N, 1569E,  40, 1000, XX,  34, NEQ, 0169, 0257, 0000, 0244,    0,    0, 107
WP, 29, 2018092618, 03, CTCX, 036, 420N, 1596E,  38,  998, XX,  34, NEQ, 0190, 0271, 0000, 0143,    0,    0, 048
WP, 29, 2018092618, 03, CTCX, 042, 428N, 1628E,  36,  997, XX,  34, NEQ, 0087, 0300, 0000, 0129,    0,    0, 072
WP, 29, 2018092618, 03, CTCX, 048, 435N, 1662E,  37,  993, XX,  34, NEQ, 0000, 0000, 0244, 0080,    0,    0, 058
WP, 29, 2018092618, 03, CTCX, 054, 431N, 1699E,  39,  990, XX,  34, NEQ, 0155, 0155, 0330, 0226,    0,    0, 096
WP, 29, 2018092618, 03, CTCX, 060, 430N, 1740E,  41,  987, XX,  34, NEQ, 0122, 0202, 0350, 0262,    0,    0, 098
WP, 29, 2018092618, 03, CTCX, 066, 437N, 1767E,  41,  985, XX,  34, NEQ, 0131, 0303, 0350, 0216,    0,    0, 107
WP, 29, 2018092618, 03, CTCX, 072, 445N, 1790W,   0,  984, XX,  34, NEQ, 0040, 0000, 0351, 0180,    0,    0, ***
