AL, 82, 2006053118, 01, CARQ, -24, 196N,  434W,  35,    0, TS,  34, AAA,    0,    0,    0,    0, 
AL, 82, 2006053118, 01, CARQ, -18, 197N,  450W,  35,    0, TS,  34, AAA,    0,    0,    0,    0, 
AL, 82, 2006053118, 01, CARQ, -12, 198N,  467W,  35,    0, TS,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 274,  15, 
AL, 82, 2006053118, 01, CARQ,  -6, 199N,  482W,  45,    0, TS,  34, AAA,    0,    0,    0,    0, 
AL, 82, 2006053118, 01, CARQ,   0, 200N,  500W,  50,  995, TS,  34, NEQ,  100,   70,   50,   35, 1008,  150,  15,   0,   0,   L,   0,   X, 275,  16,       TEST, D, 
AL, 82, 2006053118, 01, CARQ,   0, 200N,  500W,  50,  995, TS,  50, NEQ,   20,   20,   20,   20, 1008,  150,  15,   0,   0,   L,   0,   X, 275,  16,       TEST, D, 
AL, 82, 2006053118, 01, CARQ,   0, 200N,  500W,  50,  995, TS,  64, NEQ,    0,    0,    0,    0, 1008,  150,  15,   0,   0,   L,   0,   X, 275,  16,       TEST, D, 
AL, 82, 2006053118, 03, A90E,   0, 200N,  500W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 82, 2006053118, 03, A90E,  12, 202N,  530W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 82, 2006053118, 03, A90E,  24, 201N,  554W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 82, 2006053118, 03, A90E,  36, 201N,  571W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 82, 2006053118, 03, A90E,  48, 200N,  579W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 82, 2006053118, 03, A90E,  60, 204N,  581W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 82, 2006053118, 03, A90E,  72, 209N,  578W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 82, 2006053118, 03, A90E,  84, 213N,  575W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 82, 2006053118, 03, A90E,  96, 214N,  572W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
