IO, 95, 2019080618, 03, COTC, 000, 208N,  884E,  35,  987, XX,  34, NEQ, 0078, 0323, 0351, 0000,    0,    0, 074
IO, 95, 2019080618, 03, COTC, 006, 215N,  874E,  31,  985, XX,  34, NEQ, 0000, 0239, 0210, 0000,    0,    0, 105
IO, 95, 2019080618, 03, COTC, 012, 212N,  859E,  29,  984, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 095
IO, 95, 2019080618, 03, COTC, 018, 215N,  854E,  27,  983, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 103
IO, 95, 2019080618, 03, COTC, 024, 221N,  854E,  21,  986, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 099
IO, 95, 2019080618, 03, COTC, 030, 224N,  850E,  19,  986, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 104
IO, 95, 2019080618, 03, COTC, 036, 226N,  831E,  19,  985, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 096
IO, 95, 2019080618, 03, COTC, 042, 229N,  815E,  16,  983, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 099
IO, 95, 2019080618, 03, COTC, 048, 233N,  798E,  22,  986, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 014
IO, 95, 2019080618, 03, COTC, 054, 229N,  784E,  12,  986, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 097
IO, 95, 2019080618, 03, COTC, 060, 227N,  767E,  17,  987, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 028
IO, 95, 2019080618, 03, COTC, 066, 232N,  751E,  19,  982, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 105
IO, 95, 2019080618, 03, COTC, 072, 235N,  739E,  27,  987, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 102
IO, 95, 2019080618, 03, COTC, 078, 238N,  725E,  25,  985, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
IO, 95, 2019080618, 03, COTC, 084, 240N,  706E,  32,  988, XX,  34, NEQ, 0000, 0000, 0248, 0000,    0,    0, 087
IO, 95, 2019080618, 03, COTC, 090, 242N,  678E,  37,  986, XX,  34, NEQ, 0000, 0000, 0000, 0086,    0,    0, 040
IO, 95, 2019080618, 03, COTC, 096, 245N,  657E,  37,  989, XX,  34, NEQ, 0000, 0000, 0065, 0000,    0,    0, 008
IO, 95, 2019080618, 03, COTC, 102, 248N,  639E,  42,  988, XX,  34, NEQ, 0223, 0050, 0103, 0100,    0,    0, 036
IO, 95, 2019080618, 03, COTC, 108, 251N,  621E,  37,  988, XX,  34, NEQ, 0333, 0054, 0000, 0000,    0,    0, 051
IO, 95, 2019080618, 03, COTC, 114, 252N,  601E,  36,  990, XX,  34, NEQ, 0000, 0000, 0051, 0046,    0,    0, 039
IO, 95, 2019080618, 03, COTC, 120, 255N,  585E,  33,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 094
IO, 95, 2019080618, 03, NVGM, 000, 208N,  882E,  35,  988, XX,  34, NEQ, 0000, 0254, 0239, 0000,    0,    0, 076
IO, 95, 2019080618, 03, NVGM, 006, 210N,  876E,  32,  986, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 158
IO, 95, 2019080618, 03, NVGM, 012, 210N,  870E,  36,  987, XX,  34, NEQ, 0000, 0238, 0245, 0000,    0,    0, 155
IO, 95, 2019080618, 03, NVGM, 018, 215N,  868E,  43,  984, XX,  34, NEQ, 0000, 0233, 0242, 0000,    0,    0, 072
IO, 95, 2019080618, 03, NVGM, 024, 221N,  864E,  34,  986, XX,  34, NEQ, 0000, 0260, 0252, 0000,    0,    0, 091
IO, 95, 2019080618, 03, NVGM, 030, 229N,  850E,  20,  986, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 154
IO, 95, 2019080618, 03, NVGM, 036, 234N,  829E,  18,  988, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 138
IO, 95, 2019080618, 03, NVGM, 042, 238N,  809E,  17,  986, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 135
IO, 95, 2019080618, 03, NVGM, 048, 239N,  794E,  17,  987, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 132
IO, 95, 2019080618, 03, NVGM, 054, 237N,  778E,  17,  986, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 050
IO, 95, 2019080618, 03, NVGM, 060, 236N,  768E,  20,  988, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 068
IO, 95, 2019080618, 03, NVGM, 066, 241N,  762E,  21,  985, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 068
IO, 95, 2019080618, 03, NVGM, 072, 245N,  749E,  21,  988, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 086
IO, 95, 2019080618, 03, NVGM, 078, 248N,  733E,  18,  987, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 118
IO, 95, 2019080618, 03, NVGM, 084, 248N,  717E,  18,  989, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 147
IO, 95, 2019080618, 03, NVGM, 090, 248N,  705E,  21,  986, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 158
IO, 95, 2019080618, 03, NVGM, 096, 250N,  697E,  25,  988, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 161
IO, 95, 2019080618, 03, NVGM, 102, 252N,  689E,  26,  988, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 051
IO, 95, 2019080618, 03, NVGM, 108, 256N,  683E,  26,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 039
IO, 95, 2019080618, 03, NVGM, 114, 260N,  673E,  24,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 091
IO, 95, 2019080618, 03, NVGM, 120, 261N,  663E,  18,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 160
IO, 95, 2019080618, 03, NVGM, 126, 259N,  652E,  17,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 147
IO, 95, 2019080618, 03, NVGM, 132, 261N,  646E,  15,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 161
IO, 95, 2019080700, 03, COTC, 000, 211N,  876E,  29,  985, XX,  34, NEQ, 0000, 0272, 0326, 0000,    0,    0, 073
IO, 95, 2019080700, 03, COTC, 006, 213N,  867E,  26,  984, XX,  34, NEQ, 0248, 0295, 0000, 0000,    0,    0, 086
IO, 95, 2019080700, 03, COTC, 012, 216N,  858E,  31,  983, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 099
IO, 95, 2019080700, 03, COTC, 018, 218N,  854E,  31,  987, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 084
IO, 95, 2019080700, 03, COTC, 024, 224N,  852E,  23,  985, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 074
IO, 95, 2019080700, 03, COTC, 030, 224N,  839E,  19,  985, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 103
IO, 95, 2019080700, 03, COTC, 036, 224N,  821E,  17,  982, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 064
IO, 95, 2019080700, 03, COTC, 042, 227N,  803E,  23,  985, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 089
IO, 95, 2019080700, 03, COTC, 048, 221N,  789E,  23,  983, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 079
IO, 95, 2019080700, 03, COTC, 054, 220N,  778E,  23,  982, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 027
IO, 95, 2019080700, 03, COTC, 060, 218N,  765E,  32,  977, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 038
IO, 95, 2019080700, 03, COTC, 066, 226N,  755E,  27,  983, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 035
IO, 95, 2019080700, 03, COTC, 072, 231N,  740E,  31,  980, XX,  34, NEQ, 0000, 0000, 0269, 0000,    0,    0, 022
IO, 95, 2019080700, 03, COTC, 078, 234N,  724E,  28,  981, XX,  34, NEQ, 0000, 0000, 0295, 0000,    0,    0, 107
IO, 95, 2019080700, 03, COTC, 084, 234N,  705E,  42,  981, XX,  34, NEQ, 0000, 0250, 0287, 0130,    0,    0, 100
