EP, 10, 2020081118, 01, CARQ, -24, 111N, 1263W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 10, 2020081118, 01, CARQ, -18, 114N, 1263W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 10, 2020081118, 01, CARQ, -12, 117N, 1263W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 360,   3,     INVEST,  , 
EP, 10, 2020081118, 01, CARQ,  -6, 120N, 1263W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 10, 2020081118, 01, CARQ,   0, 123N, 1263W,  20, 1009, DB,  34, NEQ,    0,    0,    0,    0, 1011,  100,  60,   0,   0,   E,   0,   X,   0,   3,     INVEST, S, 
EP, 10, 2020081118, 01, CARQ,   0, 123N, 1263W,  20, 1009, DB,  50, NEQ,    0,    0,    0,    0, 1011,  100,  60,   0,   0,   E,   0,   X,   0,   3,     INVEST, S, 
EP, 10, 2020081118, 01, CARQ,   0, 123N, 1263W,  20, 1009, DB,  64, NEQ,    0,    0,    0,    0, 1011,  100,  60,   0,   0,   E,   0,   X,   0,   3,     INVEST, S, 
EP, 10, 2020081118, 03, AC00,   0, 124N, 1246W,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00,   6, 123N, 1233W,  24, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00,  12, 128N, 1228W,  28, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00,  18, 136N, 1232W,  35, 1004, XX,  34, NEQ,    0,   48,    0,    0, 
EP, 10, 2020081118, 03, AC00,  24, 144N, 1238W,  30, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00,  30, 151N, 1246W,  27, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00,  36, 156N, 1252W,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00,  42, 160N, 1257W,  23, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00,  48, 162N, 1260W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00,  54, 163N, 1261W,  23, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00,  60, 160N, 1263W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00,  66, 154N, 1266W,  19, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00,  72, 149N, 1266W,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00,  78, 143N, 1266W,  19, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00,  84, 136N, 1267W,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00,  90, 129N, 1270W,  18, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00,  96, 124N, 1273W,  18, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00, 102, 121N, 1274W,  17, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00, 108, 117N, 1274W,  16, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00, 114, 115N, 1274W,  16, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00, 120, 112N, 1275W,  16, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00, 126, 113N, 1275W,  18, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00, 132, 114N, 1274W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00, 138, 116N, 1271W,  18, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00, 144, 124N, 1268W,  17, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00, 150, 127N, 1262W,  19, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00, 156, 129N, 1259W,  19, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00, 162, 128N, 1251W,  22, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00, 168, 133N, 1247W,  25, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00, 174, 144N, 1237W,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00, 180, 151N, 1225W,  20, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00, 186, 151N, 1220W,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00, 192, 152N, 1213W,  25, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00, 198, 153N, 1205W,  23, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00, 204, 151N, 1198W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00, 210, 149N, 1191W,  21, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00, 216, 146N, 1185W,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00, 222, 145N, 1177W,  25, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00, 228, 144N, 1165W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00, 234, 145N, 1149W,  28, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AC00, 240, 149N, 1133W,  30, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AEMN,   0, 121N, 1253W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2020081118, 03, AEMN,   6, 124N, 1245W,  25, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
