AL, 87, 2008102712, 01, CARQ, -24,  84N,  333W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 87, 2008102712, 01, CARQ, -18,  86N,  341W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 87, 2008102712, 01, CARQ, -12,  87N,  349W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 278,   7, 
AL, 87, 2008102712, 01, CARQ,  -6,  88N,  355W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 87, 2008102712, 01, CARQ,   0,  90N,  365W,  20, 1012, DB,  34, NEQ,    0,    0,    0,    0, 1014,  150,   0,   0,   0,   L,   0,   X, 280,   8,     NONAME, S, 
AL, 87, 2008102712, 01, CARQ,   0,  90N,  365W,  20, 1012, DB,  50, NEQ,    0,    0,    0,    0, 1014,  150,   0,   0,   0,   L,   0,   X, 280,   8,     NONAME, S, 
AL, 87, 2008102712, 01, CARQ,   0,  90N,  365W,  20, 1012, DB,  64, NEQ,    0,    0,    0,    0, 1014,  150,   0,   0,   0,   L,   0,   X, 280,   8,     NONAME, S, 
AL, 87, 2008102712, 03, BAMD,  12,  97N,  382W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 87, 2008102712, 03, BAMD,  24, 103N,  399W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 87, 2008102712, 03, BAMD,  36, 112N,  413W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 87, 2008102712, 03, BAMD,  48, 122N,  427W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 87, 2008102712, 03, BAMD,  60, 136N,  442W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 87, 2008102712, 03, BAMD,  72, 152N,  459W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 87, 2008102712, 03, BAMD,  84, 167N,  475W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 87, 2008102712, 03, BAMD,  96, 179N,  486W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
