SH, 93, 2017020618, 03, COTC, 000, 173S, 1211E,  20,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 105
SH, 93, 2017020618, 03, COTC, 006, 175S, 1193E,  41,  987, XX,  34, NEQ, 0000, 0000, 0279, 0265,    0,    0, 092
SH, 93, 2017020618, 03, COTC, 012, 184S, 1185E,  38,  986, XX,  34, NEQ, 0000, 0000, 0174, 0117,    0,    0, 078
SH, 93, 2017020618, 03, COTC, 018, 188S, 1191E,  38,  985, XX,  34, NEQ, 0235, 0000, 0118, 0140,    0,    0, 071
SH, 93, 2017020618, 03, COTC, 024, 192S, 1188E,  41,  984, XX,  34, NEQ, 0180, 0000, 0217, 0210,    0,    0, 066
SH, 93, 2017020618, 03, COTC, 030, 201S, 1193E,  38,  985, XX,  34, NEQ, 0134, 0000, 0000, 0242,    0,    0, 072
SH, 93, 2017020618, 03, COTC, 036, 210S, 1192E,  25,  984, XX,  34, NEQ, 0196, 0000, 0000, 0000,    0,    0, 103
SH, 93, 2017020618, 03, COTC, 042, 218S, 1181E,  28,  986, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 106
SH, 93, 2017020618, 03, COTC, 048, 227S, 1174E,  21,  985, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 077
SH, 93, 2017020618, 03, COTC, 054, 238S, 1167E,  18,  988, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 044
SH, 93, 2017020618, 03, COTC, 060, 251S, 1160E,  21,  989, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
SH, 93, 2017020618, 03, COTC, 066, 260S, 1154E,  25,  990, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
SH, 93, 2017020618, 03, COTC, 072, 266S, 1146E,  30,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 082
SH, 93, 2017020618, 03, COTC, 078, 277S, 1139E,  32,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
SH, 93, 2017020618, 03, COTC, 084, 291S, 1138E,  30,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 081
SH, 93, 2017020618, 03, COTC, 090, 298S, 1130E,  31, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 047
SH, 93, 2017020618, 03, COTC, 096, 308S, 1137E,  31, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 045
SH, 93, 2017020618, 03, CTCX, 000, 173S, 1218E,  25,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 106
SH, 93, 2017020618, 03, CTCX, 006, 164S, 1198E,   0,  992, XX,  34, NEQ, 0000, 0000, 0150, 0102,    0,    0, ***
SH, 93, 2017020618, 03, CTCX, 012, 166S, 1202E,  52,  990, XX,  34, NEQ, 0209, 0180, 0221, 0276,    0,    0, 107
SH, 93, 2017020618, 03, CTCX, 012, 166S, 1202E,  52,  990, XX,  50, NEQ, 0000, 0000, 0000, 0110,    0,    0, 107
SH, 93, 2017020618, 03, CTCX, 018, 176S, 1203E,  45,  989, XX,  34, NEQ, 0313, 0102, 0218, 0311,    0,    0, 092
SH, 93, 2017020618, 03, CTCX, 018, 176S, 1203E,  45,  989, XX,  50, NEQ, 0000, 0000, 0000, 0140,    0,    0, 092
SH, 93, 2017020618, 03, CTCX, 024, 185S, 1199E,  55,  987, XX,  34, NEQ, 0324, 0000, 0117, 0214,    0,    0, 085
SH, 93, 2017020618, 03, CTCX, 024, 185S, 1199E,  55,  987, XX,  50, NEQ, 0000, 0000, 0000, 0094,    0,    0, 085
SH, 93, 2017020618, 03, CTCX, 030, 190S, 1203E,  57,  984, XX,  34, NEQ, 0172, 0000, 0105, 0162,    0,    0, 043
SH, 93, 2017020618, 03, CTCX, 030, 190S, 1203E,  57,  984, XX,  50, NEQ, 0056, 0000, 0000, 0096,    0,    0, 043
SH, 93, 2017020618, 03, CTCX, 036, 204S, 1201E,  45,  982, XX,  34, NEQ, 0212, 0000, 0000, 0217,    0,    0, 107
SH, 93, 2017020618, 03, CTCX, 042, 211S, 1194E,  41,  983, XX,  34, NEQ, 0221, 0000, 0000, 0169,    0,    0, 089
SH, 93, 2017020618, 03, CTCX, 048, 221S, 1185E,  32,  981, XX,  34, NEQ, 0138, 0000, 0000, 0127,    0,    0, 102
SH, 93, 2017020618, 03, CTCX, 054, 231S, 1178E,  25,  983, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 034
SH, 93, 2017020618, 03, CTCX, 060, 245S, 1173E,  30,  985, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 032
SH, 93, 2017020618, 03, CTCX, 066, 258S, 1168E,  27,  986, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 043
SH, 93, 2017020618, 03, CTCX, 072, 274S, 1163E,  25,  989, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 045
SH, 93, 2017020618, 03, CTCX, 078, 288S, 1161E,  34,  992, XX,  34, NEQ, 0000, 0000, 0235, 0000,    0,    0, 089
SH, 93, 2017020618, 03, CTCX, 084, 303S, 1164E,  32,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 104
SH, 93, 2017020618, 03, CTCX, 090, 312S, 1174E,  29, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 106
SH, 93, 2017020618, 03, CTCX, 096, 320S, 1189E,  20, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 098
