IO, 97, 2019102218, 03, COTC, 000, 157N,  658E,  20, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 052
IO, 97, 2019102218, 03, COTC, 006, 151N,  662E,  24,  994, XX,  34, NEQ, 0000, 0222, 0000, 0000,    0,    0, 095
IO, 97, 2019102218, 03, COTC, 012, 152N,  654E,  28,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
IO, 97, 2019102218, 03, COTC, 018, 163N,  667E,  29,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 099
IO, 97, 2019102218, 03, COTC, 024, 170N,  681E,  33, 1002, XX,  34, NEQ, 0000, 0241, 0120, 0000,    0,    0, 061
IO, 97, 2019102218, 03, COTC, 030, 171N,  708E,  41,  999, XX,  34, NEQ, 0140, 0136, 0206, 0000,    0,    0, 066
IO, 97, 2019102218, 03, COTC, 036, 172N,  716E,  48, 1000, XX,  34, NEQ, 0000, 0129, 0248, 0000,    0,    0, 101
IO, 97, 2019102218, 03, COTC, 042, 178N,  726E,  48,  995, XX,  34, NEQ, 0000, 0195, 0252, 0000,    0,    0, 046
IO, 97, 2019102218, 03, COTC, 048, 183N,  730E,  34,  998, XX,  34, NEQ, 0000, 0154, 0206, 0000,    0,    0, 081
IO, 97, 2019102218, 03, COTC, 054, 183N,  732E,  30,  995, XX,  34, NEQ, 0000, 0237, 0311, 0000,    0,    0, 092
IO, 97, 2019102218, 03, COTC, 060, 184N,  731E,  31,  997, XX,  34, NEQ, 0000, 0232, 0242, 0000,    0,    0, 096
IO, 97, 2019102218, 03, COTC, 066, 187N,  731E,  34,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 105
IO, 97, 2019102218, 03, COTC, 072, 184N,  731E,  37,  996, XX,  34, NEQ, 0000, 0124, 0122, 0000,    0,    0, 105
IO, 97, 2019102218, 03, COTC, 078, 182N,  732E,  43,  994, XX,  34, NEQ, 0000, 0000, 0097, 0000,    0,    0, 039
IO, 97, 2019102218, 03, COTC, 084, 181N,  735E,  46,  996, XX,  34, NEQ, 0000, 0000, 0310, 0000,    0,    0, 045
IO, 97, 2019102218, 03, COTC, 090, 182N,  737E,  38,  994, XX,  34, NEQ, 0000, 0206, 0268, 0000,    0,    0, 060
IO, 97, 2019102218, 03, COTC, 096, 181N,  739E,  50,  997, XX,  34, NEQ, 0000, 0000, 0085, 0000,    0,    0, 058
IO, 97, 2019102218, 03, COTC, 102, 186N,  745E,  32,  997, XX,  34, NEQ, 0000, 0000, 0131, 0000,    0,    0, 108
IO, 97, 2019102218, 03, COTC, 108, 188N,  753E,  19,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
IO, 97, 2019102218, 03, COTC, 114, 189N,  758E,  18,  997, XX,  34, NEQ, 0000, 0000, 0187, 0000,    0,    0, 107
IO, 97, 2019102218, 03, COTC, 120, 191N,  765E,  11, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 076
IO, 97, 2019102218, 03, NVGM, 000, 157N,  660E,  19, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 144
IO, 97, 2019102218, 03, NVGM, 006, 154N,  666E,  24, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 156
IO, 97, 2019102218, 03, NVGM, 012, 150N,  672E,  29, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 128
IO, 97, 2019102218, 03, NVGM, 018, 148N,  684E,  32, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 076
