SH, 02, 2021120106, 01, CARQ,   0, 092S, 1023E,  35, 1004, XX,  34, NEQ,   10,   10,   45,   30, 1008,   70,  45,   0,   0,   S,   0,   X, 190,   5,        TWO, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH022022, JTWC, NCEP_TCVITALS, 
SH, 02, 2021120106, 01, CARQ,   0, 092S, 1023E,  35, 1004, XX,  50, NEQ,    0,    0,    0,    0, 1008,   70,  45,   0,   0,   S,   0,   X, 190,   5,        TWO, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH022022, JTWC, NCEP_TCVITALS, 
SH, 02, 2021120106, 01, CARQ,   0, 092S, 1023E,  35, 1004, XX,  64, NEQ,    0,    0,    0,    0, 1008,   70,  45,   0,   0,   S,   0,   X, 190,   5,        TWO, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH022022, JTWC, NCEP_TCVITALS, 
SH, 02, 2021120106, 03, AC00, 000,  91S, 1027E,  31, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 02, 2021120106, 03, AC00, 006,  93S, 1028E,  25, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 02, 2021120106, 03, AC00, 012,  95S, 1026E,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 02, 2021120106, 03, AC00, 018,  97S, 1025E,  23, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 02, 2021120106, 03, AC00, 024, 100S, 1025E,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 02, 2021120106, 03, AC00, 030, 100S, 1023E,  24, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 02, 2021120106, 03, AC00, 036,  98S, 1020E,  24, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 02, 2021120106, 03, AC00, 042,  94S, 1013E,  22, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 02, 2021120106, 03, AC00, 048,  95S, 1007E,  22, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 02, 2021120106, 03, AC00, 054,  93S, 1000E,  22, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 02, 2021120106, 03, AC00, 060,  91S,  996E,  21, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 02, 2021120106, 03, AC00, 066,  91S,  990E,  21, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 02, 2021120106, 03, AC00, 072,  91S,  980E,  21, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
