WP, 92, 2011100818, 03, AVNO, 000,  88N, 1378E,  21, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 92, 2011100818, 03, AVNO, 006,  92N, 1364E,  25, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 92, 2011100818, 03, AVNO, 012,  92N, 1354E,  26, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 92, 2011100818, 03, AVNO, 018,  90N, 1342E,  27, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 92, 2011100818, 03, AVNO, 024,  89N, 1329E,  29, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 92, 2011100818, 03, AVNO, 030,  84N, 1319E,  38, 1008, XX,  34, NEQ, 0036, 0000, 0000, 0047
WP, 92, 2011100818, 03, AVNO, 036,  83N, 1311E,  39, 1004, XX,  34, NEQ, 0053, 0057, 0045, 0044
WP, 92, 2011100818, 03, AVNO, 042,  82N, 1303E,  48, 1006, XX,  34, NEQ, 0068, 0056, 0060, 0055
WP, 92, 2011100818, 03, AVNO, 048,  83N, 1293E,  45, 1003, XX,  34, NEQ, 0077, 0059, 0067, 0055
WP, 92, 2011100818, 03, AVNO, 054,  83N, 1283E,  57, 1004, XX,  34, NEQ, 0086, 0056, 0084, 0081
WP, 92, 2011100818, 03, AVNO, 054,  83N, 1283E,  57, 1004, XX,  50, NEQ, 0043, 0043, 0054, 0031
WP, 92, 2011100818, 03, AVNO, 060,  85N, 1275E,  54, 1003, XX,  34, NEQ, 0071, 0053, 0053, 0052
WP, 92, 2011100818, 03, AVNO, 060,  85N, 1275E,  54, 1003, XX,  50, NEQ, 0031, 0000, 0042, 0000
WP, 92, 2011100818, 03, AVNO, 066,  87N, 1267E,  37, 1006, XX,  34, NEQ, 0059, 0027, 0000, 0047
WP, 92, 2011100818, 03, AVNO, 072,  92N, 1259E,  30, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 92, 2011100818, 03, AVNO, 078,  97N, 1252E,  24, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 92, 2011100818, 03, AVNO, 084, 105N, 1244E,  26, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 92, 2011100818, 03, AVNO, 090, 112N, 1232E,  34, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 92, 2011100818, 03, AVNO, 096, 116N, 1220E,  38, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0032
WP, 92, 2011100818, 03, AVNO, 102, 119N, 1212E,  33, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 92, 2011100818, 03, AVNO, 108, 128N, 1207E,  28, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 92, 2011100818, 03, AVNO, 114, 135N, 1199E,  31, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 92, 2011100818, 03, AVNO, 120, 141N, 1193E,  34, 1005, XX,  34, NEQ, 0000, 0041, 0000, 0000
WP, 92, 2011100818, 03, AVNO, 126, 148N, 1188E,  38, 1007, XX,  34, NEQ, 0049, 0048, 0000, 0000
WP, 92, 2011100818, 03, AVNO, 132, 156N, 1184E,  42, 1005, XX,  34, NEQ, 0050, 0056, 0045, 0000
WP, 92, 2011100818, 03, AVNO, 138, 164N, 1180E,  36, 1007, XX,  34, NEQ, 0061, 0041, 0000, 0000
WP, 92, 2011100818, 03, AVNO, 144, 170N, 1173E,  35, 1004, XX,  34, NEQ, 0051, 0000, 0000, 0000
WP, 92, 2011100818, 03, AVNO, 150, 173N, 1169E,  40, 1006, XX,  34, NEQ, 0058, 0050, 0000, 0000
WP, 92, 2011100818, 03, AVNO, 156, 177N, 1169E,  49, 1003, XX,  34, NEQ, 0058, 0064, 0048, 0056
WP, 92, 2011100818, 03, AVNO, 162, 181N, 1168E,  43, 1005, XX,  34, NEQ, 0060, 0059, 0049, 0058
WP, 92, 2011100818, 03, AVNO, 168, 184N, 1165E,  48, 1004, XX,  34, NEQ, 0067, 0062, 0039, 0048
