SH, 19, 2004030212, 71, JNGP,   0, 131S, 1535E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030212, 71, JNGP,  12, 144S, 1525E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030212, 71, JNGP,  24, 136S, 1502E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030212, 71, JNGP,  36, 140S, 1495E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030212, 71, JNGP,  48, 152S, 1505E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030212, 71, JNGP,  60, 177S, 1524E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030212, 71, JNGP,  72, 220S, 1530E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030212, 71, JNGP,  84, 201S, 1552E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030212, 71, JNGP,  96, 178S, 1561E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030212, 72, JAVN,   0, 115S, 1535E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030212, 72, JAVN,  12, 124S, 1495E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030212, 72, JAVN,  24, 125S, 1493E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030212, 72, JAVN,  36, 135S, 1496E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030212, 72, JAVN,  48, 132S, 1502E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030212, 73, JUKM,   0, 115S, 1539E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030212, 73, JUKM,  12, 125S, 1516E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030212, 73, JUKM,  24, 125S, 1495E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030212, 73, JUKM,  36, 129S, 1485E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030212, 73, JUKM,  48, 137S, 1483E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030212, 73, JUKM,  60, 156S, 1495E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030212, 73, JUKM,  72, 177S, 1514E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030300, 71, JNGP,   0, 144S, 1526E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030300, 71, JNGP,  12, 135S, 1505E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030300, 71, JNGP,  24, 135S, 1501E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030300, 71, JNGP,  36, 145S, 1506E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030300, 71, JNGP,  48, 173S, 1516E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030300, 71, JNGP,  60, 214S, 1525E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030300, 71, JNGP,  72, 222S, 1538E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030300, 71, JNGP,  84, 237S, 1549E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030300, 71, JNGP,  96, 209S, 1558E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030300, 72, JAVN,   0, 125S, 1493E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030300, 72, JAVN,  12, 115S, 1479E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030300, 72, JAVN,  24, 138S, 1486E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030300, 72, JAVN,  36, 157S, 1524E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030300, 72, JAVN,  48, 174S, 1556E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030300, 72, JAVN,  60, 180S, 1581E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030300, 72, JAVN,  72, 178S, 1601E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030300, 72, JAVN,  84, 213S, 1629E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030300, 73, JUKM,   0, 125S, 1518E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030300, 73, JUKM,  12, 125S, 1495E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030300, 73, JUKM,  24, 134S, 1487E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030300, 73, JUKM,  36, 131S, 1486E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030300, 73, JUKM,  48, 147S, 1494E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030300, 73, JUKM,  60, 156S, 1505E,   5,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030300, 73, JUKM,  72, 156S, 1534E,   5,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030312, 71, JNGP,   0, 135S, 1507E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030312, 71, JNGP,  12, 137S, 1504E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030312, 71, JNGP,  24, 147S, 1514E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030312, 71, JNGP,  36, 169S, 1525E,   0,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030312, 71, JNGP,  48, 202S, 1535E,   0,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030312, 71, JNGP,  60, 249S, 1535E,   5,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030312, 71, JNGP,  72, 285S, 1530E,   5,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030312, 71, JNGP,  84, 357S, 1533E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030312, 71, JNGP,  96, 415S, 1554E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030312, 72, JAVN,   0, 137S, 1524E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030312, 72, JAVN,  12, 151S, 1515E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030312, 73, JUKM,   0, 130S, 1495E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030312, 73, JUKM,  12, 136S, 1503E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030312, 73, JUKM,  24, 141S, 1506E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030312, 73, JUKM,  36, 147S, 1513E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030312, 73, JUKM,  48, 176S, 1535E,   5,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030312, 73, JUKM,  60, 189S, 1556E,   5,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030318, 72, JAVN,   0, 201S, 1586E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030318, 72, JAVN,  12, 220S, 1570E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030318, 72, JAVN,  24, 245S, 1549E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030318, 72, JAVN,  36, 270S, 1528E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030318, 72, JAVN,  48, 282S, 1498E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030318, 72, JAVN,  60, 284S, 1494E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030318, 72, JAVN,  72, 296S, 1500E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030400, 71, JNGP,   0, 210S, 1572E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030400, 71, JNGP,  12, 228S, 1551E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030400, 71, JNGP,  24, 188S, 1543E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030400, 72, JAVN,   0, 212S, 1578E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030400, 72, JAVN,  12, 221S, 1559E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030400, 72, JAVN,  24, 256S, 1541E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030400, 72, JAVN,  36, 270S, 1516E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030400, 72, JAVN,  48, 291S, 1530E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030400, 72, JAVN,  60, 278S, 1515E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030400, 72, JAVN,  72, 297S, 1500E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030400, 73, JUKM,   0, 199S, 1572E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030400, 73, JUKM,  12, 216S, 1565E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030400, 73, JUKM,  24, 247S, 1545E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030400, 73, JUKM,  36, 266S, 1513E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030400, 73, JUKM,  48, 279S, 1479E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030400, 73, JUKM,  60, 285S, 1480E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004030400, 73, JUKM,  72, 293S, 1490E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004031812, 72, JAVN,   0, 155S, 1470E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004031812, 72, JAVN,  12, 146S, 1452E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004031812, 72, JAVN,  24, 155S, 1462E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004031812, 72, JAVN,  36, 154S, 1467E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004031812, 72, JAVN,  48, 156S, 1492E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004031812, 72, JAVN,  60, 152S, 1496E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004031812, 72, JAVN,  72, 155S, 1515E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004031812, 72, JAVN,  84, 155S, 1528E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004031812, 72, JAVN,  96, 166S, 1554E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004031812, 72, JAVN, 108, 175S, 1562E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004031812, 72, JAVN, 120, 177S, 1574E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004031812, 73, JUKM,   0, 155S, 1464E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004031812, 73, JUKM,  12, 144S, 1455E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004031812, 73, JUKM,  24, 145S, 1467E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004031812, 73, JUKM,  36, 155S, 1482E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004031812, 73, JUKM,  48, 154S, 1496E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004031812, 73, JUKM,  60, 157S, 1514E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004031812, 73, JUKM,  72, 164S, 1534E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 19, 2004031900, 01, CARQ,  -6, 161S, 1459E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 01, CARQ,   0, 163S, 1461E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, EGRA,   0, 167S, 1469E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, EGRA,   6, 157S, 1464E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, EGRA,  12, 147S, 1460E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, EGRA,  18, 151S, 1465E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, EGRA,  24, 155S, 1470E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, EGRA,  30, 155S, 1475E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, EGRA,  36, 155S, 1479E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, EGRA,  42, 157S, 1486E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, EGRA,  48, 159S, 1492E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, EGRA,  54, 159S, 1499E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, EGRA,  60, 159S, 1507E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, EGRA,  66, 161S, 1519E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, EGRA,  72, 164S, 1531E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, EGRA,  78, 178S, 1545E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, EGRA,  84, 185S, 1557E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, EGRA,  96, 199S, 1581E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, EGRA, 120, 238S, 1629E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, EGRR,   0, 167S, 1469E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, EGRR,  12, 171S, 1471E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, EGRR,  24, 170S, 1466E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, EGRR,  36, 156S, 1479E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, EGRR,  48, 163S, 1494E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, EGRR,  60, 164S, 1509E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, EGRR,  72, 171S, 1533E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, EGRR,  84, 182S, 1556E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, EGRR,  96, 199S, 1581E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, EGRR, 120, 238S, 1629E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, NGPA,   0, 145S, 1448E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, NGPA,   6, 144S, 1446E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, NGPA,  12, 143S, 1445E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, NGPA,  18, 143S, 1453E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, NGPA,  24, 143S, 1460E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, NGPA,  30, 145S, 1468E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, NGPA,  36, 146S, 1475E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, NGPA,  42, 148S, 1483E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, NGPA,  48, 150S, 1490E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, NGPA,  54, 153S, 1498E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, NGPA,  60, 156S, 1506E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, NGPA,  66, 163S, 1511E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, NGPA,  72, 170S, 1516E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, NGPA,  78, 174S, 1520E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, NGPA,  84, 178S, 1525E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, NGPA,  90, 186S, 1529E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, NGPA,  96, 195S, 1533E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, TCLP,   0, 115S, 1279E,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, TCLP,  12, 122S, 1260E,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, TCLP,  24, 125S, 1243E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, TCLP,  36, 134S, 1231E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, TCLP,  48, 139S, 1218E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, TCLP,  60, 145S, 1204E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, TCLP,  72, 149S, 1194E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, WBAR,   0, 163S, 1461E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, WBAR,   6, 162S, 1451E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, WBAR,  12, 170S, 1454E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, WBAR,  18, 176S, 1457E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, WBAR,  24, 182S, 1461E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, WBAR,  30, 186S, 1464E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, WBAR,  36, 190S, 1467E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, WBAR,  42, 193S, 1469E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, WBAR,  48, 197S, 1473E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, WBAR,  54, 202S, 1478E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, WBAR,  60, 210S, 1484E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, WBAR,  66, 219S, 1491E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 19, 2004031900, 03, WBAR,  72, 231S, 1498E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
