WP, 82, 2003120318, 01, CARQ, -12, 100N, 1400E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 82, 2003120318, 01, CARQ,  -6, 106N, 1386E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 82, 2003120318, 01, CARQ,   0, 114N, 1371E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 82, 2003120318, 02, WRNG, -12, 100N, 1400E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 82, 2003120318, 02, WRNG,  -6, 106N, 1386E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 82, 2003120318, 02, WRNG,   0, 120N, 1372E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 82, 2003120318, 03, HUNT,   0, 114N, 1371E,  25,    0,   ,  34, AAA,    0,    0,    0,    0, 
WP, 82, 2003120318, 03, HUNT,  24, 148N, 1327E,  35,    0,   ,  34, AAA,   45,    0,    0,    0, 
WP, 82, 2003120318, 03, HUNT,  48, 203N, 1293E,  55,    0,   ,  34, AAA,   85,    0,    0,    0, 
WP, 82, 2003120318, 03, HUNT,  48, 203N, 1293E,  55,    0,   ,  50, AAA,   30,    0,    0,    0, 
WP, 82, 2003120318, 03, HUNT,  72, 229N, 1279E,  75,    0,   ,  34, AAA,  135,    0,    0,    0, 
WP, 82, 2003120318, 03, HUNT,  72, 229N, 1279E,  75,    0,   ,  50, AAA,   65,    0,    0,    0, 
WP, 82, 2003120318, 03, HUNT,  72, 229N, 1279E,  75,    0,   ,  64, AAA,   40,    0,    0,    0, 
WP, 82, 2003120318, 03, JTWC,   0, 114N, 1371E,  25,    0,   ,  34, AAA,    0,    0,    0,    0, 
WP, 82, 2003120318, 03, JTWC,  12, 126N, 1347E,  30,    0,   ,  34, AAA,    0,    0,    0,    0,    0,    0,   0,  40,   0, 
WP, 82, 2003120318, 03, JTWC,  24, 148N, 1327E,  35,    0,   ,  34, AAA,   45,    0,    0,    0, 
WP, 82, 2003120318, 03, JTWC,  36, 175N, 1310E,  25,    0,   ,  34, AAA,    0,    0,    0,    0,    0,    0,   0,  35,   0, 
WP, 82, 2003120318, 03, JTWC,  48, 203N, 1293E,  55,    0,   ,  34, AAA,   85,    0,    0,    0, 
WP, 82, 2003120318, 03, JTWC,  48, 203N, 1293E,  55,    0,   ,  50, AAA,   30,    0,    0,    0, 
WP, 82, 2003120318, 03, JTWC,  72, 229N, 1279E,  75,    0,   ,  34, AAA,  135,    0,    0,    0, 
WP, 82, 2003120318, 03, JTWC,  72, 229N, 1279E,  75,    0,   ,  50, AAA,   65,    0,    0,    0, 
WP, 82, 2003120318, 03, JTWC,  72, 229N, 1279E,  75,    0,   ,  64, AAA,   40,    0,    0,    0, 
WP, 82, 2003120318, 03, JTWC,  96, 242N, 1275E, 100,    0,   ,  34, AAA,    0,    0,    0,    0,    0,    0,   0, 125,   0, 
WP, 82, 2003120318, 03, JTWC, 120, 255N, 1271E, 130,    0,   ,  34, AAA,    0,    0,    0,    0,    0,    0,   0, 160,   0, 
