AL, 86, 2006071218, 03, NGPS,   0, 115N,  588W,  17, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 86, 2006071218, 03, NGPS,   6, 112N,  607W,  17, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 86, 2006071218, 03, NGPS,  12, 122N,  627W,  16, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 86, 2006071218, 03, NGPS,  18, 129N,  645W,  16, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 86, 2006082100, 01, CARQ, -24, 104N,  118W,  15,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 86, 2006082100, 01, CARQ, -18, 105N,  134W,  15,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 86, 2006082100, 01, CARQ, -12, 106N,  150W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 274,  16, 
AL, 86, 2006082100, 01, CARQ,  -6, 107N,  166W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 86, 2006082100, 01, CARQ,   0, 108N,  182W,  25, 1008, DB,  34, NEQ,    0,    0,    0,    0, 1012,  200,  60,   0,   0,   L,   0,   X, 275,  16,     INVEST, D, 
AL, 86, 2006082100, 01, CARQ,   0, 108N,  182W,  25, 1008, DB,  50, NEQ,    0,    0,    0,    0, 1012,  200,  60,   0,   0,   L,   0,   X, 275,  16,     INVEST, D, 
AL, 86, 2006082100, 01, CARQ,   0, 108N,  182W,  25, 1008, DB,  64, NEQ,    0,    0,    0,    0, 1012,  200,  60,   0,   0,   L,   0,   X, 275,  16,     INVEST, D, 
AL, 86, 2006082100, 03,  NGX,   0, 118N,  164W,  11, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 86, 2006082100, 03,  NGX,  12, 120N,  192W,  11, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 86, 2006082100, 03,  NGX,  24, 125N,  215W,  15, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 86, 2006082100, 03,  NGX,  36, 134N,  232W,  11, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 86, 2006082100, 03, A90E,   0, 108N,  182W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2006082100, 03, A90E,  12, 111N,  215W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2006082100, 03, A90E,  24, 112N,  247W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2006082100, 03, A90E,  36, 113N,  276W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2006082100, 03, A90E,  48, 114N,  301W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
