IO, 92, 2011122400, 03, AVNO, 000, 73N, 849E, 31, 1004, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122400, 03, AVNO, 006, 64N, 854E, 32, 1004, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122400, 03, AVNO, 012, 61N, 863E, 31, 1001, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122400, 03, AVNO, 018, 62N, 871E, 35, 1002, XX, 34, NEQ, 0000, 0000, 0107, 0000
IO, 92, 2011122400, 03, AVNO, 024, 65N, 876E, 30, 1000, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122400, 03, AVNO, 030, 73N, 871E, 36, 1001, XX, 34, NEQ, 0000, 0000, 0145, 0000
IO, 92, 2011122400, 03, AVNO, 036, 76N, 866E, 31, 999, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122400, 03, AVNO, 042, 77N, 861E, 32, 1001, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122400, 03, AVNO, 048, 81N, 858E, 30, 999, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122400, 03, AVNO, 054, 79N, 848E, 34, 1001, XX, 34, NEQ, 0000, 0000, 0088, 0000
IO, 92, 2011122400, 03, AVNO, 060, 79N, 842E, 36, 999, XX, 34, NEQ, 0000, 0000, 0118, 0000
IO, 92, 2011122400, 03, AVNO, 066, 80N, 838E, 43, 999, XX, 34, NEQ, 0118, 0109, 0110, 0137
IO, 92, 2011122400, 03, AVNO, 072, 89N, 833E, 44, 995, XX, 34, NEQ, 0186, 0113, 0106, 0232
IO, 92, 2011122400, 03, AVNO, 078, 91N, 827E, 55, 997, XX, 34, NEQ, 0175, 0089, 0087, 0226
IO, 92, 2011122400, 03, AVNO, 078, 91N, 827E, 55, 997, XX, 50, NEQ, 0000, 0043, 0000, 0000
IO, 92, 2011122400, 03, AVNO, 084, 96N, 818E, 51, 995, XX, 34, NEQ, 0147, 0103, 0138, 0180
IO, 92, 2011122400, 03, AVNO, 084, 96N, 818E, 51, 995, XX, 50, NEQ, 0000, 0067, 0000, 0000
IO, 92, 2011122400, 03, AVNO, 090, 102N, 809E, 51, 1000, XX, 34, NEQ, 0107, 0098, 0095, 0110
IO, 92, 2011122400, 03, AVNO, 090, 102N, 809E, 51, 1000, XX, 50, NEQ, 0000, 0057, 0000, 0000
IO, 92, 2011122400, 03, AVNO, 096, 103N, 797E, 38, 999, XX, 34, NEQ, 0098, 0054, 0082, 0000
IO, 92, 2011122400, 03, AVNO, 102, 102N, 786E, 29, 1004, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122400, 03, AVNO, 108, 104N, 775E, 25, 1004, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122400, 03, AVNO, 114, 107N, 757E, 23, 1006, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122400, 03, AVNO, 120, 102N, 750E, 22, 1004, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122400, 03, AVNO, 126, 100N, 744E, 24, 1007, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122400, 03, AVNO, 132, 100N, 739E, 22, 1004, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122400, 03, AVNO, 138, 101N, 732E, 22, 1005, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122400, 03, AVNO, 144, 101N, 721E, 25, 1004, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122400, 03, AVNO, 150, 100N, 710E, 25, 1006, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122400, 03, AVNO, 156, 98N, 703E, 25, 1003, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122400, 03, AVNO, 162, 97N, 696E, 23, 1005, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122400, 03, AVNO, 168, 96N, 689E, 25, 1003, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122400, 03, AVNO, 174, 100N, 683E, 27, 1005, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122400, 03, AVNO, 180, 106N, 674E, 27, 1004, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122406, 03, AVNO, 000, 65N, 855E, 31, 1004, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122406, 03, AVNO, 006, 65N, 869E, 31, 1001, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122406, 03, AVNO, 012, 61N, 876E, 33, 1002, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122406, 03, AVNO, 018, 68N, 882E, 29, 1000, XX, 34, NEQ, 0000, 0000, 0000, 0231
IO, 92, 2011122406, 03, AVNO, 024, 70N, 874E, 34, 1002, XX, 34, NEQ, 0000, 0000, 0125, 0000
IO, 92, 2011122406, 03, AVNO, 030, 75N, 873E, 30, 1000, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122406, 03, AVNO, 036, 80N, 872E, 34, 1001, XX, 34, NEQ, 0119, 0000, 0000, 0000
IO, 92, 2011122406, 03, AVNO, 042, 82N, 866E, 33, 999, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122406, 03, AVNO, 048, 84N, 857E, 35, 1000, XX, 34, NEQ, 0148, 0000, 0000, 0000
IO, 92, 2011122406, 03, AVNO, 054, 85N, 848E, 38, 998, XX, 34, NEQ, 0000, 0158, 0000, 0185
IO, 92, 2011122406, 03, AVNO, 060, 81N, 848E, 43, 998, XX, 34, NEQ, 0249, 0161, 0117, 0192
IO, 92, 2011122406, 03, AVNO, 066, 93N, 845E, 43, 995, XX, 34, NEQ, 0225, 0152, 0180, 0180
IO, 92, 2011122406, 03, AVNO, 072, 90N, 832E, 52, 995, XX, 34, NEQ, 0240, 0164, 0109, 0244
IO, 92, 2011122406, 03, AVNO, 072, 90N, 832E, 52, 995, XX, 50, NEQ, 0000, 0066, 0000, 0000
IO, 92, 2011122406, 03, AVNO, 078, 100N, 826E, 56, 992, XX, 34, NEQ, 0189, 0121, 0155, 0185
IO, 92, 2011122406, 03, AVNO, 078, 100N, 826E, 56, 992, XX, 50, NEQ, 0105, 0088, 0096, 0000
IO, 92, 2011122406, 03, AVNO, 084, 102N, 815E, 55, 996, XX, 34, NEQ, 0129, 0108, 0128, 0177
IO, 92, 2011122406, 03, AVNO, 084, 102N, 815E, 55, 996, XX, 50, NEQ, 0000, 0083, 0073, 0000
IO, 92, 2011122406, 03, AVNO, 090, 106N, 804E, 50, 996, XX, 34, NEQ, 0125, 0122, 0085, 0092
IO, 92, 2011122406, 03, AVNO, 090, 106N, 804E, 50, 996, XX, 50, NEQ, 0057, 0000, 0000, 0000
IO, 92, 2011122406, 03, AVNO, 096, 106N, 796E, 43, 1000, XX, 34, NEQ, 0106, 0107, 0097, 0000
IO, 92, 2011122406, 03, AVNO, 102, 110N, 787E, 29, 1001, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122406, 03, AVNO, 108, 111N, 772E, 23, 1006, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122406, 03, AVNO, 114, 109N, 756E, 23, 1004, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122406, 03, AVNO, 120, 103N, 754E, 21, 1007, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122406, 03, AVNO, 126, 102N, 752E, 20, 1004, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122406, 03, AVNO, 132, 102N, 748E, 26, 1006, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122406, 03, AVNO, 138, 105N, 739E, 28, 1004, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122406, 03, AVNO, 144, 105N, 731E, 27, 1007, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122406, 03, AVNO, 150, 107N, 722E, 26, 1004, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122406, 03, AVNO, 156, 107N, 713E, 25, 1006, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122406, 03, AVNO, 162, 109N, 704E, 28, 1004, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122406, 03, AVNO, 168, 111N, 696E, 29, 1006, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122406, 03, AVNO, 174, 111N, 687E, 27, 1004, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122406, 03, AVNO, 180, 114N, 677E, 27, 1007, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122412, 03, AVNO, 000, 66N, 870E, 30, 1001, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122412, 03, AVNO, 006, 62N, 878E, 32, 1002, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122412, 03, AVNO, 012, 70N, 878E, 33, 1000, XX, 34, NEQ, 0000, 0000, 0166, 0203
IO, 92, 2011122412, 03, AVNO, 018, 72N, 875E, 34, 1001, XX, 34, NEQ, 0000, 0000, 0134, 0000
IO, 92, 2011122412, 03, AVNO, 024, 76N, 873E, 35, 999, XX, 34, NEQ, 0134, 0000, 0000, 0000
IO, 92, 2011122412, 03, AVNO, 030, 85N, 871E, 38, 1000, XX, 34, NEQ, 0145, 0000, 0000, 0094
IO, 92, 2011122412, 03, AVNO, 036, 82N, 862E, 37, 998, XX, 34, NEQ, 0172, 0135, 0000, 0000
IO, 92, 2011122412, 03, AVNO, 042, 84N, 862E, 37, 999, XX, 34, NEQ, 0189, 0000, 0000, 0192
IO, 92, 2011122412, 03, AVNO, 048, 91N, 854E, 38, 997, XX, 34, NEQ, 0184, 0184, 0115, 0165
IO, 92, 2011122412, 03, AVNO, 054, 88N, 843E, 42, 997, XX, 34, NEQ, 0286, 0106, 0094, 0167
IO, 92, 2011122412, 03, AVNO, 060, 92N, 843E, 50, 993, XX, 34, NEQ, 0253, 0110, 0157, 0198
IO, 92, 2011122412, 03, AVNO, 060, 92N, 843E, 50, 993, XX, 50, NEQ, 0000, 0075, 0000, 0000
IO, 92, 2011122412, 03, AVNO, 066, 99N, 838E, 56, 993, XX, 34, NEQ, 0202, 0145, 0166, 0203
IO, 92, 2011122412, 03, AVNO, 066, 99N, 838E, 56, 993, XX, 50, NEQ, 0000, 0073, 0000, 0000
IO, 92, 2011122412, 03, AVNO, 072, 101N, 831E, 60, 991, XX, 34, NEQ, 0145, 0128, 0152, 0196
IO, 92, 2011122412, 03, AVNO, 072, 101N, 831E, 60, 991, XX, 50, NEQ, 0080, 0081, 0098, 0000
IO, 92, 2011122412, 03, AVNO, 078, 104N, 825E, 61, 994, XX, 34, NEQ, 0129, 0120, 0129, 0135
IO, 92, 2011122412, 03, AVNO, 078, 104N, 825E, 61, 994, XX, 50, NEQ, 0083, 0087, 0089, 0053
IO, 92, 2011122412, 03, AVNO, 084, 110N, 817E, 61, 993, XX, 34, NEQ, 0131, 0142, 0120, 0141
IO, 92, 2011122412, 03, AVNO, 084, 110N, 817E, 61, 993, XX, 50, NEQ, 0080, 0000, 0059, 0072
IO, 92, 2011122412, 03, AVNO, 090, 113N, 807E, 61, 996, XX, 34, NEQ, 0126, 0110, 0083, 0101
IO, 92, 2011122412, 03, AVNO, 090, 113N, 807E, 61, 996, XX, 50, NEQ, 0065, 0066, 0059, 0053
IO, 92, 2011122412, 03, AVNO, 096, 116N, 799E, 47, 998, XX, 34, NEQ, 0095, 0094, 0000, 0000
IO, 92, 2011122412, 03, AVNO, 102, 118N, 788E, 29, 1003, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122412, 03, AVNO, 108, 118N, 777E, 21, 1004, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122412, 03, AVNO, 114, 119N, 765E, 22, 1008, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122412, 03, AVNO, 120, 117N, 753E, 20, 1005, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122412, 03, AVNO, 126, 112N, 749E, 19, 1006, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122412, 03, AVNO, 132, 108N, 746E, 23, 1005, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122412, 03, AVNO, 138, 107N, 742E, 24, 1007, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122412, 03, AVNO, 144, 108N, 739E, 20, 1005, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122412, 03, AVNO, 150, 112N, 735E, 21, 1006, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122412, 03, AVNO, 156, 117N, 728E, 24, 1005, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122412, 03, AVNO, 162, 122N, 719E, 26, 1008, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122412, 03, AVNO, 168, 123N, 711E, 23, 1005, XX, 34, NEQ, 0000, 0000, 0000, 0000
IO, 92, 2011122412, 03, AVNO, 174, 121N, 705E, 23, 1007, XX, 34, NEQ, 0000, 0000, 0000, 0000
