EP, 98, 2022072612, 03, AC00, 000, 154N, 1124W,  20, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2022072612, 03, AC00, 006, 156N, 1128W,  21, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2022072612, 03, AC00, 012, 157N, 1134W,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2022072612, 03, AC00, 018, 157N, 1139W,  17, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2022072612, 03, AC00, 024, 156N, 1145W,  21, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2022072612, 03, AC00, 030, 156N, 1156W,  24, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2022072612, 03, AC00, 036, 153N, 1163W,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2022072612, 03, AC00, 042, 149N, 1173W,  19, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2022072612, 03, AC00, 048, 146N, 1179W,  21, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2022072612, 03, AEMN, 000, 155N, 1124W,  21, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2022072612, 03, AEMN, 006, 157N, 1128W,  22, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2022072612, 03, AEMN, 012, 157N, 1134W,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2022072612, 03, AEMN, 018, 156N, 1139W,  19, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2022072612, 03, AEMN, 024, 155N, 1146W,  21, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2022072612, 03, AEMN, 030, 153N, 1155W,  23, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2022072612, 03, AEMN, 036, 150N, 1163W,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
