AL, 98, 2008073012, 03,  CMC,   0, 156N,  208W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2008073012, 03,  CMC,   6, 161N,  224W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2008073012, 03,  CMC,  12, 169N,  239W,  29, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2008073012, 03,  CMC,  18, 172N,  255W,  27, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2008073012, 03,  CMC,  24, 179N,  271W,  29, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2008073012, 03,  CMC,  30, 181N,  285W,  28, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2008073012, 03,  CMC,  36, 179N,  303W,  27, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2008073012, 03,  CMC,  42, 182N,  326W,  23, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2008073012, 03,  CMC,  48, 183N,  342W,  22, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2008073012, 03,  CMC,  54, 186N,  356W,  23, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2008073012, 03,  CMC,  60, 181N,  375W,  24, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2008073012, 03,  CMC,  66, 178N,  393W,  21, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2008073012, 03,  CMC,  72, 172N,  409W,  20, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2008073012, 03,  CMC,  78, 166N,  427W,  19, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2008073012, 03,  NGX,   0, 152N,  202W,  17, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2008073012, 03, AC00,   0, 152N,  214W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2008073012, 03, AC00,   6, 152N,  232W,  20, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2008073012, 03, AC00,  12, 159N,  248W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2008073012, 03, AC00,  18, 159N,  267W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2008073012, 03, AC00,  24, 166N,  281W,  22, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2008073012, 03, AC00,  30, 164N,  295W,  18, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2008073012, 03, AC00,  36, 168N,  310W,  18, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
