WP, 25, 2018082712, 03, CTCX, 000, 140N, 1586E,  30, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 050
WP, 25, 2018082712, 03, CTCX, 006, 148N, 1584E,  40, 1006, XX,  34, NEQ, 0150, 0124, 0000, 0000,    0,    0, 035
WP, 25, 2018082712, 03, CTCX, 012, 160N, 1577E,  41, 1005, XX,  34, NEQ, 0146, 0209, 0000, 0270,    0,    0, 049
WP, 25, 2018082712, 03, CTCX, 018, 164N, 1571E,  46, 1002, XX,  34, NEQ, 0207, 0151, 0000, 0125,    0,    0, 053
WP, 25, 2018082712, 03, CTCX, 024, 172N, 1563E,  60,  999, XX,  34, NEQ, 0184, 0093, 0000, 0115,    0,    0, 032
WP, 25, 2018082712, 03, CTCX, 024, 172N, 1563E,  60,  999, XX,  50, NEQ, 0040, 0000, 0000, 0039,    0,    0, 032
WP, 25, 2018082712, 03, CTCX, 030, 175N, 1556E,  51,  994, XX,  34, NEQ, 0221, 0118, 0030, 0210,    0,    0, 014
WP, 25, 2018082712, 03, CTCX, 030, 175N, 1556E,  51,  994, XX,  50, NEQ, 0035, 0000, 0000, 0015,    0,    0, 014
WP, 25, 2018082712, 03, CTCX, 036, 180N, 1545E,  57,  995, XX,  34, NEQ, 0153, 0098, 0000, 0121,    0,    0, 050
WP, 25, 2018082712, 03, CTCX, 036, 180N, 1545E,  57,  995, XX,  50, NEQ, 0053, 0000, 0000, 0032,    0,    0, 050
WP, 25, 2018082712, 03, CTCX, 042, 184N, 1538E,  64,  985, XX,  34, NEQ, 0177, 0141, 0041, 0189,    0,    0, 019
WP, 25, 2018082712, 03, CTCX, 042, 184N, 1538E,  64,  985, XX,  50, NEQ, 0049, 0057, 0000, 0042,    0,    0, 019
WP, 25, 2018082712, 03, CTCX, 042, 184N, 1538E,  64,  985, XX,  64, NEQ, 0000, 0000, 0000, 0019,    0,    0, 019
WP, 25, 2018082712, 03, CTCX, 048, 186N, 1529E,  64,  986, XX,  34, NEQ, 0140, 0180, 0046, 0163,    0,    0, 019
WP, 25, 2018082712, 03, CTCX, 048, 186N, 1529E,  64,  986, XX,  50, NEQ, 0064, 0023, 0000, 0053,    0,    0, 019
WP, 25, 2018082712, 03, CTCX, 048, 186N, 1529E,  64,  986, XX,  64, NEQ, 0020, 0000, 0000, 0000,    0,    0, 019
WP, 25, 2018082712, 03, CTCX, 054, 187N, 1518E,  67,  981, XX,  34, NEQ, 0180, 0163, 0052, 0172,    0,    0, 027
WP, 25, 2018082712, 03, CTCX, 054, 187N, 1518E,  67,  981, XX,  50, NEQ, 0079, 0027, 0000, 0058,    0,    0, 027
WP, 25, 2018082712, 03, CTCX, 054, 187N, 1518E,  67,  981, XX,  64, NEQ, 0029, 0000, 0000, 0029,    0,    0, 027
WP, 25, 2018082712, 03, CTCX, 060, 190N, 1507E,  71,  981, XX,  34, NEQ, 0186, 0175, 0053, 0226,    0,    0, 021
WP, 25, 2018082712, 03, CTCX, 060, 190N, 1507E,  71,  981, XX,  50, NEQ, 0058, 0049, 0000, 0047,    0,    0, 021
WP, 25, 2018082712, 03, CTCX, 060, 190N, 1507E,  71,  981, XX,  64, NEQ, 0028, 0000, 0000, 0028,    0,    0, 021
WP, 25, 2018082712, 03, CTCX, 066, 193N, 1496E,  72,  978, XX,  34, NEQ, 0203, 0114, 0091, 0196,    0,    0, 020
WP, 25, 2018082712, 03, CTCX, 066, 193N, 1496E,  72,  978, XX,  50, NEQ, 0068, 0035, 0028, 0046,    0,    0, 020
WP, 25, 2018082712, 03, CTCX, 066, 193N, 1496E,  72,  978, XX,  64, NEQ, 0028, 0000, 0000, 0026,    0,    0, 020
WP, 25, 2018082712, 03, CTCX, 072, 196N, 1485E,  80,  974, XX,  34, NEQ, 0231, 0136, 0085, 0215,    0,    0, 019
WP, 25, 2018082712, 03, CTCX, 072, 196N, 1485E,  80,  974, XX,  50, NEQ, 0083, 0042, 0034, 0061,    0,    0, 019
WP, 25, 2018082712, 03, CTCX, 072, 196N, 1485E,  80,  974, XX,  64, NEQ, 0030, 0023, 0024, 0031,    0,    0, 019
WP, 25, 2018082712, 03, CTCX, 078, 198N, 1471E,  94,  964, XX,  34, NEQ, 0213, 0166, 0114, 0238,    0,    0, 021
WP, 25, 2018082712, 03, CTCX, 078, 198N, 1471E,  94,  964, XX,  50, NEQ, 0084, 0045, 0043, 0051,    0,    0, 021
WP, 25, 2018082712, 03, CTCX, 078, 198N, 1471E,  94,  964, XX,  64, NEQ, 0035, 0036, 0022, 0033,    0,    0, 021
WP, 25, 2018082712, 03, CTCX, 084, 202N, 1460E, 107,  959, XX,  34, NEQ, 0187, 0175, 0144, 0144,    0,    0, 016
WP, 25, 2018082712, 03, CTCX, 084, 202N, 1460E, 107,  959, XX,  50, NEQ, 0080, 0070, 0050, 0070,    0,    0, 016
WP, 25, 2018082712, 03, CTCX, 084, 202N, 1460E, 107,  959, XX,  64, NEQ, 0039, 0032, 0031, 0041,    0,    0, 016
WP, 25, 2018082712, 03, CTCX, 090, 205N, 1448E, 119,  948, XX,  34, NEQ, 0179, 0160, 0112, 0148,    0,    0, 020
WP, 25, 2018082712, 03, CTCX, 090, 205N, 1448E, 119,  948, XX,  50, NEQ, 0088, 0055, 0049, 0070,    0,    0, 020
WP, 25, 2018082712, 03, CTCX, 090, 205N, 1448E, 119,  948, XX,  64, NEQ, 0047, 0038, 0035, 0044,    0,    0, 020
WP, 25, 2018082712, 03, CTCX, 096, 209N, 1439E, 118,  944, XX,  34, NEQ, 0198, 0170, 0138, 0200,    0,    0, 022
WP, 25, 2018082712, 03, CTCX, 096, 209N, 1439E, 118,  944, XX,  50, NEQ, 0090, 0084, 0054, 0090,    0,    0, 022
WP, 25, 2018082712, 03, CTCX, 096, 209N, 1439E, 118,  944, XX,  64, NEQ, 0062, 0035, 0042, 0058,    0,    0, 022
WP, 25, 2018082712, 03, CTCX, 102, 214N, 1430E, 122,  940, XX,  34, NEQ, 0173, 0160, 0132, 0142,    0,    0, 020
WP, 25, 2018082712, 03, CTCX, 102, 214N, 1430E, 122,  940, XX,  50, NEQ, 0098, 0094, 0053, 0075,    0,    0, 020
WP, 25, 2018082712, 03, CTCX, 102, 214N, 1430E, 122,  940, XX,  64, NEQ, 0068, 0040, 0037, 0048,    0,    0, 020
WP, 25, 2018082712, 03, CTCX, 108, 220N, 1423E, 121,  941, XX,  34, NEQ, 0160, 0150, 0157, 0155,    0,    0, 017
WP, 25, 2018082712, 03, CTCX, 108, 220N, 1423E, 121,  941, XX,  50, NEQ, 0111, 0112, 0056, 0095,    0,    0, 017
WP, 25, 2018082712, 03, CTCX, 108, 220N, 1423E, 121,  941, XX,  64, NEQ, 0068, 0043, 0040, 0052,    0,    0, 017
WP, 25, 2018082712, 03, CTCX, 114, 226N, 1415E, 120,  937, XX,  34, NEQ, 0158, 0167, 0188, 0173,    0,    0, 018
WP, 25, 2018082712, 03, CTCX, 114, 226N, 1415E, 120,  937, XX,  50, NEQ, 0106, 0137, 0072, 0094,    0,    0, 018
WP, 25, 2018082712, 03, CTCX, 114, 226N, 1415E, 120,  937, XX,  64, NEQ, 0059, 0059, 0045, 0054,    0,    0, 018
WP, 25, 2018082712, 03, CTCX, 120, 231N, 1410E, 119,  939, XX,  34, NEQ, 0172, 0206, 0147, 0149,    0,    0, 019
WP, 25, 2018082712, 03, CTCX, 120, 231N, 1410E, 119,  939, XX,  50, NEQ, 0100, 0103, 0083, 0110,    0,    0, 019
WP, 25, 2018082712, 03, CTCX, 120, 231N, 1410E, 119,  939, XX,  64, NEQ, 0061, 0078, 0050, 0060,    0,    0, 019
WP, 25, 2018082712, 03, CTCX, 126, 237N, 1406E, 117,  938, XX,  34, NEQ, 0176, 0191, 0156, 0148,    0,    0, 020
WP, 25, 2018082712, 03, CTCX, 126, 237N, 1406E, 117,  938, XX,  50, NEQ, 0101, 0103, 0101, 0114,    0,    0, 020
WP, 25, 2018082712, 03, CTCX, 126, 237N, 1406E, 117,  938, XX,  64, NEQ, 0071, 0073, 0051, 0054,    0,    0, 020
WP, 25, 2018082718, 03, CTCX, 000, 146N, 1582E,  30, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 039
WP, 25, 2018082718, 03, CTCX, 006, 159N, 1576E,  49, 1007, XX,  34, NEQ, 0151, 0125, 0000, 0085,    0,    0, 028
WP, 25, 2018082718, 03, CTCX, 012, 169N, 1569E,  48, 1003, XX,  34, NEQ, 0114, 0108, 0000, 0074,    0,    0, 027
WP, 25, 2018082718, 03, CTCX, 018, 173N, 1559E,  54, 1002, XX,  34, NEQ, 0115, 0162, 0000, 0241,    0,    0, 022
WP, 25, 2018082718, 03, CTCX, 018, 173N, 1559E,  54, 1002, XX,  50, NEQ, 0000, 0000, 0000, 0025,    0,    0, 022
WP, 25, 2018082718, 03, CTCX, 024, 176N, 1551E,  59,  991, XX,  34, NEQ, 0184, 0101, 0009, 0093,    0,    0, 035
WP, 25, 2018082718, 03, CTCX, 024, 176N, 1551E,  59,  991, XX,  50, NEQ, 0042, 0000, 0000, 0016,    0,    0, 035
WP, 25, 2018082718, 03, CTCX, 030, 181N, 1544E,  66,  991, XX,  34, NEQ, 0143, 0191, 0017, 0101,    0,    0, 027
WP, 25, 2018082718, 03, CTCX, 030, 181N, 1544E,  66,  991, XX,  50, NEQ, 0044, 0000, 0000, 0036,    0,    0, 027
WP, 25, 2018082718, 03, CTCX, 030, 181N, 1544E,  66,  991, XX,  64, NEQ, 0030, 0000, 0000, 0000,    0,    0, 027
WP, 25, 2018082718, 03, CTCX, 036, 184N, 1533E,  58,  985, XX,  34, NEQ, 0148, 0144, 0046, 0137,    0,    0, 012
WP, 25, 2018082718, 03, CTCX, 036, 184N, 1533E,  58,  985, XX,  50, NEQ, 0027, 0019, 0000, 0036,    0,    0, 012
WP, 25, 2018082718, 03, CTCX, 042, 186N, 1525E,  79,  982, XX,  34, NEQ, 0154, 0142, 0039, 0150,    0,    0, 017
WP, 25, 2018082718, 03, CTCX, 042, 186N, 1525E,  79,  982, XX,  50, NEQ, 0041, 0000, 0018, 0038,    0,    0, 017
WP, 25, 2018082718, 03, CTCX, 042, 186N, 1525E,  79,  982, XX,  64, NEQ, 0025, 0000, 0000, 0022,    0,    0, 017
WP, 25, 2018082718, 03, CTCX, 048, 188N, 1512E,  69,  980, XX,  34, NEQ, 0169, 0182, 0058, 0195,    0,    0, 026
WP, 25, 2018082718, 03, CTCX, 048, 188N, 1512E,  69,  980, XX,  50, NEQ, 0063, 0028, 0022, 0040,    0,    0, 026
WP, 25, 2018082718, 03, CTCX, 048, 188N, 1512E,  69,  980, XX,  64, NEQ, 0026, 0000, 0000, 0030,    0,    0, 026
WP, 25, 2018082718, 03, CTCX, 054, 188N, 1501E,  87,  978, XX,  34, NEQ, 0195, 0131, 0076, 0209,    0,    0, 017
WP, 25, 2018082718, 03, CTCX, 054, 188N, 1501E,  87,  978, XX,  50, NEQ, 0061, 0062, 0016, 0043,    0,    0, 017
WP, 25, 2018082718, 03, CTCX, 054, 188N, 1501E,  87,  978, XX,  64, NEQ, 0032, 0000, 0000, 0027,    0,    0, 017
WP, 25, 2018082718, 03, CTCX, 060, 192N, 1490E,  92,  965, XX,  34, NEQ, 0233, 0291, 0187, 0251,    0,    0, 022
WP, 25, 2018082718, 03, CTCX, 060, 192N, 1490E,  92,  965, XX,  50, NEQ, 0076, 0069, 0019, 0045,    0,    0, 022
WP, 25, 2018082718, 03, CTCX, 060, 192N, 1490E,  92,  965, XX,  64, NEQ, 0036, 0026, 0000, 0022,    0,    0, 022
WP, 25, 2018082718, 03, CTCX, 066, 194N, 1480E, 101,  963, XX,  34, NEQ, 0243, 0113, 0112, 0147,    0,    0, 018
WP, 25, 2018082718, 03, CTCX, 066, 194N, 1480E, 101,  963, XX,  50, NEQ, 0065, 0055, 0034, 0060,    0,    0, 018
WP, 25, 2018082718, 03, CTCX, 066, 194N, 1480E, 101,  963, XX,  64, NEQ, 0042, 0029, 0022, 0037,    0,    0, 018
WP, 25, 2018082718, 03, CTCX, 072, 196N, 1467E, 106,  956, XX,  34, NEQ, 0171, 0134, 0075, 0255,    0,    0, 019
WP, 25, 2018082718, 03, CTCX, 072, 196N, 1467E, 106,  956, XX,  50, NEQ, 0078, 0036, 0033, 0066,    0,    0, 019
WP, 25, 2018082718, 03, CTCX, 072, 196N, 1467E, 106,  956, XX,  64, NEQ, 0040, 0026, 0019, 0038,    0,    0, 019
WP, 25, 2018082718, 03, CTCX, 078, 198N, 1458E, 111,  954, XX,  34, NEQ, 0140, 0153, 0089, 0184,    0,    0, 021
WP, 25, 2018082718, 03, CTCX, 078, 198N, 1458E, 111,  954, XX,  50, NEQ, 0084, 0040, 0042, 0060,    0,    0, 021
WP, 25, 2018082718, 03, CTCX, 078, 198N, 1458E, 111,  954, XX,  64, NEQ, 0051, 0028, 0022, 0039,    0,    0, 021
WP, 25, 2018082718, 03, CTCX, 084, 204N, 1448E, 105,  947, XX,  34, NEQ, 0217, 0173, 0122, 0170,    0,    0, 017
WP, 25, 2018082718, 03, CTCX, 084, 204N, 1448E, 105,  947, XX,  50, NEQ, 0088, 0088, 0042, 0075,    0,    0, 017
WP, 25, 2018082718, 03, CTCX, 084, 204N, 1448E, 105,  947, XX,  64, NEQ, 0049, 0030, 0027, 0046,    0,    0, 017
WP, 25, 2018082718, 03, CTCX, 090, 208N, 1438E, 115,  947, XX,  34, NEQ, 0165, 0268, 0122, 0227,    0,    0, 022
WP, 25, 2018082718, 03, CTCX, 090, 208N, 1438E, 115,  947, XX,  50, NEQ, 0089, 0055, 0039, 0074,    0,    0, 022
WP, 25, 2018082718, 03, CTCX, 090, 208N, 1438E, 115,  947, XX,  64, NEQ, 0053, 0034, 0029, 0052,    0,    0, 022
WP, 25, 2018082718, 03, CTCX, 096, 213N, 1428E, 113,  946, XX,  34, NEQ, 0230, 0133, 0113, 0164,    0,    0, 020
