WP, 08, 2017072100, 03, JTWC,   0, 171N, 1148E,  30,    0, TD,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,  40,   0,    ,   0, SJB,   0,   0, 
WP, 08, 2017072100, 03, JTWC,   3, 173N, 1145E,  30,    0, TD,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,  40,   0,    ,   0, SJB,   0,   0, 
WP, 08, 2017072100, 03, JTWC,  12, 178N, 1137E,  40,    0, TS,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,  50,   0,    ,   0, SJB,   0,   0, 
WP, 08, 2017072100, 03, JTWC,  24, 182N, 1127E,  50,    0, TS,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,  65,   0,    ,   0, SJB,   0,   0, 
WP, 08, 2017072100, 03, JTWC,  36, 186N, 1114E,  55,    0, TS,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,  70,   0,    ,   0, SJB,   0,   0, 
WP, 08, 2017072100, 03, JTWC,  48, 189N, 1100E,  50,    0, TS,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,  65,   0,    ,   0, SJB,   0,   0, 
WP, 08, 2017072100, 03, JTWC,  72, 198N, 1077E,  40,    0, TS,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,  50,   0,    ,   0, SJB,   0,   0, 
WP, 08, 2017072100, 03, JTWC,  96, 211N, 1055E,  30,    0, TD,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,  40,   0,    ,   0, SJB,   0,   0, 
WP, 08, 2017072100, 03, JTWC, 120, 225N, 1039E,  20,    0, DB,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,  30,   0,    ,   0, SJB,   0,   0, 
WP, 08, 2017072106, 03, COTC, 000, 176N, 1139E,  30, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 048
WP, 08, 2017072106, 03, COTC, 006, 181N, 1130E,  23, 1002, XX,  34, NEQ, 0264, 0000, 0000, 0150,    0,    0, 051
WP, 08, 2017072106, 03, COTC, 012, 186N, 1120E,  28, 1005, XX,  34, NEQ, 0201, 0242, 0000, 0000,    0,    0, 045
WP, 08, 2017072106, 03, COTC, 018, 192N, 1115E,  29, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0129,    0,    0, 018
WP, 08, 2017072106, 03, COTC, 024, 194N, 1110E,  28, 1004, XX,  34, NEQ, 0190, 0000, 0000, 0000,    0,    0, 098
WP, 08, 2017072106, 03, COTC, 030, 195N, 1105E,  28, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 106
WP, 08, 2017072106, 03, COTC, 036, 197N, 1092E,  32, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 090
WP, 08, 2017072106, 03, COTC, 042, 201N, 1085E,  32, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 062
WP, 08, 2017072106, 03, COTC, 048, 200N, 1082E,  30, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 040
WP, 08, 2017072106, 03, COTC, 054, 203N, 1083E,  32,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 012
WP, 08, 2017072106, 03, COTC, 060, 210N, 1076E,  36,  999, XX,  34, NEQ, 0077, 0000, 0000, 0000,    0,    0, 077
WP, 08, 2017072106, 03, COTC, 066, 214N, 1072E,  30,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 044
WP, 08, 2017072106, 03, COTC, 072, 217N, 1064E,  26, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 023
WP, 08, 2017072106, 03, CTCX, 000, 176N, 1139E,  30, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 048
WP, 08, 2017072106, 03, CTCX, 006, 178N, 1133E,  23, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 078
WP, 08, 2017072106, 03, CTCX, 012, 182N, 1126E,  32, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 033
WP, 08, 2017072106, 03, CTCX, 018, 187N, 1121E,  29, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 012
WP, 08, 2017072106, 03, CTCX, 024, 189N, 1119E,  32, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 036
WP, 08, 2017072106, 03, CTCX, 030, 187N, 1114E,  28, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 038
WP, 08, 2017072106, 03, CTCX, 036, 190N, 1109E,  31, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 021
WP, 08, 2017072106, 03, CTCX, 042, 195N, 1108E,  34, 1001, XX,  34, NEQ, 0038, 0000, 0000, 0000,    0,    0, 038
WP, 08, 2017072106, 03, CTCX, 048, 194N, 1108E,  31, 1003, XX,  34, NEQ, 0000, 0227, 0000, 0000,    0,    0, 015
WP, 08, 2017072106, 03, CTCX, 054, 194N, 1105E,  23, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 045
WP, 08, 2017072106, 03, CTCX, 060, 198N, 1102E,  23, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 048
WP, 08, 2017072106, 03, CTCX, 066, 201N, 1099E,  23, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 017
WP, 08, 2017072106, 03, CTCX, 072, 199N, 1094E,  33, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 029
WP, 08, 2017072106, 03, CTCX, 078, 199N, 1086E,  24,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 029
WP, 08, 2017072106, 03, CTCX, 084, 204N, 1079E,  19, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 033
WP, 08, 2017072106, 03, CTCX, 090, 207N, 1075E,  37, 1000, XX,  34, NEQ, 0036, 0000, 0000, 0000,    0,    0, 034
WP, 08, 2017072106, 03, CTCX, 096, 208N, 1069E,  21, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 083
WP, 08, 2017072106, 03, CTCX, 102, 205N, 1053E,  17, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 053
WP, 08, 2017072106, 03, JTWC,   0, 178N, 1137E,  30,    0, TD,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0, SJB,   0,   0, 
WP, 08, 2017072106, 03, JTWC,   3, 179N, 1134E,  30,    0, TD,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0, SJB,   0,   0, 
WP, 08, 2017072106, 03, JTWC,  12, 183N, 1125E,  40,    0, TS,  34, NEQ,   60,   50,   50,   60,    0,    0,   0,  50,   0,    ,   0, SJB,   0,   0, 
WP, 08, 2017072106, 03, JTWC,  24, 187N, 1113E,  50,    0, TS,  34, NEQ,   60,   50,   50,   60,    0,    0,   0,  65,   0,    ,   0, SJB,   0,   0, 
