WP, 09, 2017072106, 03, JTWC,   0, 265N, 1771E,  35,    0, DB,  34, NEQ,  140,  110,   45,  110,    0,    0,   0,   0,   0,    ,   0, SJB,   0,   0, 
WP, 09, 2017072106, 03, JTWC,   3, 270N, 1766E,  35,    0, DB,  34, NEQ,  140,  110,   45,  110,    0,    0,   0,   0,   0,    ,   0, SJB,   0,   0, 
WP, 09, 2017072106, 03, JTWC,  12, 285N, 1752E,  45,    0, TS,  34, NEQ,  240,   85,   10,  150,    0,    0,   0,  55,   0,    ,   0, SJB,   0,   0, 
WP, 09, 2017072106, 03, JTWC,  24, 297N, 1723E,  50,    0, TS,  34, NEQ,  210,   65,   50,  165,    0,    0,   0,  65,   0,    ,   0, SJB,   0,   0, 
WP, 09, 2017072106, 03, JTWC,  24, 297N, 1723E,  50,    0, TS,  50, NEQ,   30,   30,   30,   30,    0,    0,   0,  65,   0,    ,   0, SJB,   0,   0, 
WP, 09, 2017072106, 03, JTWC,  36, 301N, 1695E,  50,    0, TS,  34, NEQ,  145,   85,   60,  115,    0,    0,   0,  65,   0,    ,   0, SJB,   0,   0, 
WP, 09, 2017072106, 03, JTWC,  36, 301N, 1695E,  50,    0, TS,  50, NEQ,   30,   30,   30,   30,    0,    0,   0,  65,   0,    ,   0, SJB,   0,   0, 
WP, 09, 2017072106, 03, JTWC,  48, 306N, 1671E,  50,    0, TS,  34, NEQ,  100,   65,   45,   55,    0,    0,   0,  65,   0,    ,   0, SJB,   0,   0, 
WP, 09, 2017072106, 03, JTWC,  48, 306N, 1671E,  50,    0, TS,  50, NEQ,   30,   30,   30,   30,    0,    0,   0,  65,   0,    ,   0, SJB,   0,   0, 
WP, 09, 2017072106, 03, JTWC,  72, 319N, 1630E,  45,    0, TS,  34, NEQ,   95,  120,   55,  105,    0,    0,   0,  55,   0,    ,   0, SJB,   0,   0, 
WP, 09, 2017072106, 03, JTWC,  96, 330N, 1593E,  40,    0, TS,  34, NEQ,  125,  105,   45,  115,    0,    0,   0,  50,   0,    ,   0, SJB,   0,   0, 
WP, 09, 2017072106, 03, JTWC, 120, 335N, 1572E,  35,    0, TS,  34, NEQ,  120,   80,   45,  125,    0,    0,   0,  45,   0,    ,   0, SJB,   0,   0, 
WP, 09, 2017072106, 03, NVGM, 000, 264N, 1764E,  31, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0197,    0,    0, 146
WP, 09, 2017072106, 03, NVGM, 006, 278N, 1760E,  34, 1007, XX,  34, NEQ, 0244, 0000, 0000, 0201,    0,    0, 106
WP, 09, 2017072106, 03, NVGM, 012, 294N, 1748E,  37, 1004, XX,  34, NEQ, 0150, 0000, 0000, 0153,    0,    0, 155
WP, 09, 2017072106, 03, NVGM, 018, 305N, 1724E,  40, 1003, XX,  34, NEQ, 0197, 0000, 0000, 0097,    0,    0, 095
WP, 09, 2017072106, 03, NVGM, 024, 305N, 1702E,  42, 1001, XX,  34, NEQ, 0126, 0000, 0000, 0078,    0,    0, 110
WP, 09, 2017072106, 03, NVGM, 030, 301N, 1689E,  37,  999, XX,  34, NEQ, 0121, 0123, 0000, 0120,    0,    0, 112
WP, 09, 2017072106, 03, NVGM, 036, 303N, 1682E,  48,  996, XX,  34, NEQ, 0137, 0101, 0000, 0124,    0,    0, 069
WP, 09, 2017072106, 03, NVGM, 042, 306N, 1669E,  46,  996, XX,  34, NEQ, 0157, 0124, 0000, 0138,    0,    0, 112
WP, 09, 2017072106, 03, NVGM, 048, 308N, 1660E,  45,  995, XX,  34, NEQ, 0172, 0161, 0000, 0127,    0,    0, 128
WP, 09, 2017072106, 03, NVGM, 054, 309N, 1651E,  40,  996, XX,  34, NEQ, 0145, 0182, 0000, 0109,    0,    0, 118
WP, 09, 2017072106, 03, NVGM, 060, 311N, 1644E,  38,  995, XX,  34, NEQ, 0171, 0000, 0000, 0146,    0,    0, 147
WP, 09, 2017072106, 03, NVGM, 066, 314N, 1637E,  37,  995, XX,  34, NEQ, 0121, 0111, 0000, 0125,    0,    0, 158
WP, 09, 2017072106, 03, NVGM, 072, 319N, 1632E,  38,  995, XX,  34, NEQ, 0070, 0000, 0000, 0080,    0,    0, 099
WP, 09, 2017072106, 03, NVGM, 078, 324N, 1626E,  38,  996, XX,  34, NEQ, 0097, 0000, 0000, 0128,    0,    0, 100
WP, 09, 2017072106, 03, NVGM, 084, 329N, 1618E,  38,  995, XX,  34, NEQ, 0171, 0000, 0342, 0000,    0,    0, 108
WP, 09, 2017072106, 03, NVGM, 090, 335N, 1604E,  33,  996, XX,  34, NEQ, 0000, 0337, 0273, 0000,    0,    0, 121
WP, 09, 2017072106, 03, NVGM, 090, 335N, 1604E,  33,  996, XX,  50, NEQ, 0000, 0000, 0323, 0000,    0,    0, 121
