EP, 98, 2005092712, 01, CARQ, -24, 168N, 1002W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 98, 2005092712, 01, CARQ, -18, 169N, 1009W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 98, 2005092712, 01, CARQ, -12, 170N, 1016W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 274,   7, 
EP, 98, 2005092712, 01, CARQ,  -6, 170N, 1023W,  25,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 98, 2005092712, 01, CARQ,   0, 170N, 1030W,  25, 1007, DB,  34, NEQ,    0,    0,    0,    0, 1010,  150,  40,   0,   0,   E,   0,   X, 270,   7,     INVEST, D, 
EP, 98, 2005092712, 01, CARQ,   0, 170N, 1030W,  25, 1007, DB,  50, NEQ,    0,    0,    0,    0, 1010,  150,  40,   0,   0,   E,   0,   X, 270,   7,     INVEST, D, 
EP, 98, 2005092712, 01, CARQ,   0, 170N, 1030W,  25, 1007, DB,  64, NEQ,    0,    0,    0,    0, 1010,  150,  40,   0,   0,   E,   0,   X, 270,   7,     INVEST, D, 
EP, 98, 2005092712, 03, BAMD,  12, 168N, 1051W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2005092712, 03, BAMD,  24, 167N, 1069W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2005092712, 03, BAMD,  36, 170N, 1084W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2005092712, 03, BAMD,  48, 175N, 1099W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2005092712, 03, BAMD,  60, 183N, 1115W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2005092712, 03, BAMD,  72, 192N, 1130W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2005092712, 03, BAMD,  84, 202N, 1144W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2005092712, 03, BAMD,  96, 210N, 1155W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2005092712, 03, BAMD, 108, 220N, 1165W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2005092712, 03, BAMD, 120, 233N, 1173W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2005092712, 03, BAMM,  12, 170N, 1048W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2005092712, 03, BAMM,  24, 172N, 1067W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2005092712, 03, BAMM,  36, 178N, 1085W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 98, 2005092712, 03, BAMM,  48, 185N, 1105W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
