SH, 01, 2004083018, 72, JAVN,   0,  34S,  895E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 01, 2004083018, 72, JAVN,  12,  28S,  895E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 01, 2004083018, 72, JAVN,  24,  35S,  902E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 01, 2004083018, 72, JAVN,  36,  44S,  888E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 01, 2004083018, 72, JAVN,  48,  59S,  885E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 01, 2004083018, 72, JAVN,  60,  65S,  887E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 01, 2004083018, 72, JAVN,  72,  86S,  895E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 01, 2004083018, 72, JAVN,  84,  95S,  901E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 01, 2004083018, 72, JAVN,  96, 116S,  905E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 01, 2004083018, 72, JAVN, 108, 126S,  914E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 01, 2004083018, 72, JAVN, 120, 141S,  925E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 01, 2004083100, 72, JAVN,   0,  37S,  895E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 01, 2004083100, 72, JAVN,  12,  35S,  903E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 01, 2004083100, 72, JAVN,  24,  45S,  899E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 01, 2004083100, 72, JAVN,  36,  53S,  895E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 01, 2004083100, 72, JAVN,  48,  65S,  885E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 01, 2004083100, 72, JAVN,  60,  72S,  885E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 01, 2004083100, 72, JAVN,  72,  69S,  885E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 01, 2004083100, 72, JAVN,  84,  90S,  895E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 01, 2004083100, 72, JAVN,  96,  96S,  903E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 01, 2004083100, 72, JAVN, 108, 112S,  905E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 01, 2004083100, 72, JAVN, 120, 120S,  915E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 01, 2004083100, 73, JUKM,   0,  15S,  893E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 01, 2004083100, 73, JUKM,  12,  24S,  886E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 01, 2004083100, 73, JUKM,  24,  34S,  894E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 01, 2004083100, 73, JUKM,  36,  45S,  904E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 01, 2004083100, 73, JUKM,  48,  55S,  910E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 01, 2004083100, 73, JUKM,  60,  65S,  914E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
