WP, 05, 2007072812, 03,  UKM,   0, 181N, 1494E,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072812, 03,  UKM,  12, 171N, 1481E,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072812, 03,  UKM,  24, 183N, 1470E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072812, 03,  UKM,  36, 193N, 1453E,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072812, 03,  UKM,  48, 213N, 1441E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072812, 03,  UKM,  60, 234N, 1415E,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072812, 03,  UKM,  72, 249N, 1404E,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072812, 03,  UKM,  84, 268N, 1385E,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072812, 03,  UKM,  96, 286N, 1371E,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072812, 03,  UKM, 108, 324N, 1358E,  39,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072812, 03,  UKM, 120, 350N, 1358E,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072812, 03,  UKM, 132, 356N, 1369E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072812, 03,  UKM, 144, 353N, 1415E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072900, 03,  UKM,   0, 175N, 1477E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072900, 03,  UKM,  12, 182N, 1445E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072900, 03,  UKM,  24, 186N, 1432E,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072900, 03,  UKM,  36, 204N, 1416E,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072900, 03,  UKM,  48, 219N, 1398E,  37,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072900, 03,  UKM,  60, 235N, 1381E,  39,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072900, 03,  UKM,  72, 256N, 1365E,  43,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072900, 03,  UKM,  84, 286N, 1352E,  42,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072900, 03,  UKM,  96, 316N, 1335E,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072900, 03,  UKM, 108, 335N, 1341E,  38,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072900, 03,  UKM, 120, 346N, 1347E,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072900, 03,  UKM, 132, 355N, 1390E,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072900, 03,  UKM, 144, 378N, 1419E,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072912, 03,  UKM,   0, 178N, 1441E,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072912, 03,  UKM,  12, 196N, 1416E,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072912, 03,  UKM,  24, 205N, 1402E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072912, 03,  UKM,  36, 207N, 1381E,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072912, 03,  UKM,  48, 223N, 1363E,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072912, 03,  UKM,  60, 237N, 1343E,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072912, 03,  UKM,  72, 250N, 1320E,  37,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072912, 03,  UKM,  84, 269N, 1302E,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072912, 03,  UKM,  96, 287N, 1286E,  38,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072912, 03,  UKM, 108, 307N, 1284E,  37,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072912, 03,  UKM, 120, 321N, 1291E,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 05, 2007072912, 03,  UKM, 132, 330N, 1297E,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
