WP, 32, 2017121318, 03, CTCX, 000, 112N, 1274E,  25, 1002, XX,  34, NEQ, 0337, 0000, 0000, 0218,    0,    0, 044
WP, 32, 2017121318, 03, CTCX, 006, 111N, 1256E,  58, 1001, XX,  34, NEQ, 0351, 0000, 0084, 0086,    0,    0, 078
WP, 32, 2017121318, 03, CTCX, 006, 111N, 1256E,  58, 1001, XX,  50, NEQ, 0081, 0000, 0000, 0080,    0,    0, 078
WP, 32, 2017121318, 03, CTCX, 012, 106N, 1262E,  47,  999, XX,  34, NEQ, 0280, 0059, 0091, 0199,    0,    0, 047
WP, 32, 2017121318, 03, CTCX, 012, 106N, 1262E,  47,  999, XX,  50, NEQ, 0212, 0000, 0000, 0000,    0,    0, 047
WP, 32, 2017121318, 03, CTCX, 018, 109N, 1271E,  47,  997, XX,  34, NEQ, 0266, 0206, 0162, 0229,    0,    0, 063
WP, 32, 2017121318, 03, CTCX, 024, 111N, 1271E,  43,  997, XX,  34, NEQ, 0268, 0094, 0219, 0268,    0,    0, 050
WP, 32, 2017121318, 03, CTCX, 030, 113N, 1273E,  43,  999, XX,  34, NEQ, 0289, 0323, 0183, 0194,    0,    0, 065
WP, 32, 2017121318, 03, CTCX, 036, 117N, 1271E,  42,  995, XX,  34, NEQ, 0244, 0155, 0153, 0232,    0,    0, 037
WP, 32, 2017121318, 03, CTCX, 042, 121N, 1274E,  46,  996, XX,  34, NEQ, 0278, 0196, 0129, 0218,    0,    0, 073
WP, 32, 2017121318, 03, CTCX, 048, 124N, 1276E,  44,  996, XX,  34, NEQ, 0265, 0125, 0132, 0242,    0,    0, 085
WP, 32, 2017121318, 03, CTCX, 048, 124N, 1276E,  44,  996, XX,  50, NEQ, 0000, 0000, 0000, 0128,    0,    0, 085
WP, 32, 2017121318, 03, CTCX, 054, 129N, 1271E,  48,  997, XX,  34, NEQ, 0136, 0151, 0145, 0230,    0,    0, 061
WP, 32, 2017121318, 03, CTCX, 060, 132N, 1269E,  48,  995, XX,  34, NEQ, 0198, 0136, 0122, 0228,    0,    0, 029
WP, 32, 2017121318, 03, CTCX, 066, 135N, 1268E,  50,  994, XX,  34, NEQ, 0350, 0121, 0130, 0344,    0,    0, 078
WP, 32, 2017121318, 03, CTCX, 066, 135N, 1268E,  50,  994, XX,  50, NEQ, 0000, 0000, 0058, 0078,    0,    0, 078
WP, 32, 2017121318, 03, CTCX, 072, 135N, 1270E,  47,  997, XX,  34, NEQ, 0257, 0118, 0158, 0350,    0,    0, 099
WP, 32, 2017121318, 03, CTCX, 078, 132N, 1267E,  51,  998, XX,  34, NEQ, 0350, 0133, 0112, 0350,    0,    0, 044
WP, 32, 2017121318, 03, CTCX, 078, 132N, 1267E,  51,  998, XX,  50, NEQ, 0000, 0000, 0047, 0000,    0,    0, 044
WP, 32, 2017121318, 03, CTCX, 084, 135N, 1266E,  47,  999, XX,  34, NEQ, 0292, 0000, 0113, 0319,    0,    0, 076
WP, 32, 2017121318, 03, CTCX, 090, 138N, 1267E,  56, 1000, XX,  34, NEQ, 0282, 0000, 0132, 0322,    0,    0, 080
WP, 32, 2017121318, 03, CTCX, 090, 138N, 1267E,  56, 1000, XX,  50, NEQ, 0139, 0000, 0000, 0090,    0,    0, 080
WP, 32, 2017121318, 03, CTCX, 096, 141N, 1267E,  55, 1000, XX,  34, NEQ, 0236, 0000, 0139, 0300,    0,    0, 091
WP, 32, 2017121318, 03, CTCX, 096, 141N, 1267E,  55, 1000, XX,  50, NEQ, 0088, 0000, 0000, 0096,    0,    0, 091
WP, 32, 2017121318, 03, CTCX, 102, 144N, 1266E,  48, 1004, XX,  34, NEQ, 0227, 0000, 0147, 0267,    0,    0, 078
WP, 32, 2017121318, 03, CTCX, 108, 148N, 1263E,  48, 1004, XX,  34, NEQ, 0211, 0000, 0107, 0241,    0,    0, 072
WP, 32, 2017121318, 03, CTCX, 114, 149N, 1259E,  49, 1006, XX,  34, NEQ, 0213, 0000, 0104, 0270,    0,    0, 095
WP, 32, 2017121318, 03, CTCX, 120, 146N, 1253E,  41, 1006, XX,  34, NEQ, 0273, 0000, 0070, 0277,    0,    0, 086
WP, 32, 2017121318, 03, CTCX, 126, 143N, 1248E,  43, 1008, XX,  34, NEQ, 0263, 0000, 0108, 0272,    0,    0, 105
WP, 32, 2017121400, 03, COTC, 000, 111N, 1273E,  30, 1002, XX,  34, NEQ, 0322, 0000, 0000, 0301,    0,    0, 031
WP, 32, 2017121400, 03, COTC, 006, 110N, 1269E,  33,  999, XX,  34, NEQ, 0274, 0000, 0000, 0216,    0,    0, 099
WP, 32, 2017121400, 03, COTC, 012, 113N, 1265E,  43,  999, XX,  34, NEQ, 0250, 0000, 0000, 0186,    0,    0, 100
