WP, 17, 2014092412, 03, NG01, 000, 184N, 1491E,  36,  997, XX,  34, NEQ, 0237, 0183, 0000, 0247
WP, 17, 2014092412, 03, NG01, 006, 187N, 1489E,  41,  995, XX,  34, NEQ, 0450, 0185, 0365, 0220
WP, 17, 2014092412, 03, NG01, 012, 193N, 1484E,  38,  996, XX,  34, NEQ, 0289, 0171, 0213, 0259
WP, 17, 2014092412, 03, NG01, 018, 201N, 1478E,  40,  994, XX,  34, NEQ, 0460, 0246, 0000, 0275
WP, 17, 2014092412, 03, NG01, 024, 210N, 1470E,  42,  995, XX,  34, NEQ, 0420, 0191, 0000, 0245
WP, 17, 2014092412, 03, NG01, 030, 219N, 1461E,  41,  992, XX,  34, NEQ, 0265, 0320, 0193, 0173
WP, 17, 2014092412, 03, NG01, 036, 227N, 1454E,  49,  992, XX,  34, NEQ, 0475, 0270, 0172, 0375
WP, 17, 2014092412, 03, NG01, 042, 233N, 1445E,  47,  989, XX,  34, NEQ, 0335, 0181, 0215, 0234
WP, 17, 2014092412, 03, NG01, 048, 240N, 1439E,  47,  988, XX,  34, NEQ, 0210, 0245, 0185, 0226
WP, 17, 2014092412, 03, NG01, 048, 240N, 1439E,  47,  988, XX,  50, NEQ, 0169, 0178, 0000, 0000
WP, 17, 2014092412, 03, NG01, 054, 246N, 1434E,  53,  986, XX,  34, NEQ, 0271, 0292, 0295, 0277
WP, 17, 2014092412, 03, NG01, 054, 246N, 1434E,  53,  986, XX,  50, NEQ, 0000, 0187, 0000, 0000
WP, 17, 2014092412, 03, NG01, 060, 254N, 1430E,  54,  986, XX,  34, NEQ, 0625, 0290, 0218, 0105
WP, 17, 2014092412, 03, NG01, 060, 254N, 1430E,  54,  986, XX,  50, NEQ, 0181, 0198, 0000, 0202
WP, 17, 2014092412, 03, NG01, 066, 262N, 1426E,  54,  985, XX,  34, NEQ, 0250, 0293, 0167, 0345
WP, 17, 2014092412, 03, NG01, 066, 262N, 1426E,  54,  985, XX,  50, NEQ, 0226, 0159, 0000, 0345
WP, 17, 2014092412, 03, NG01, 072, 271N, 1424E,  53,  986, XX,  34, NEQ, 0435, 0350, 0185, 0435
WP, 17, 2014092412, 03, NG01, 072, 271N, 1424E,  53,  986, XX,  50, NEQ, 0203, 0149, 0000, 0435
WP, 17, 2014092412, 03, NG01, 078, 280N, 1422E,  52,  985, XX,  34, NEQ, 0283, 0289, 0355, 0395
WP, 17, 2014092412, 03, NG01, 078, 280N, 1422E,  52,  985, XX,  50, NEQ, 0203, 0177, 0000, 0395
WP, 17, 2014092412, 03, NG01, 084, 289N, 1422E,  52,  986, XX,  34, NEQ, 0261, 0249, 0183, 0250
WP, 17, 2014092412, 03, NG01, 084, 289N, 1422E,  52,  986, XX,  50, NEQ, 0000, 0148, 0000, 0195
WP, 17, 2014092412, 03, NG01, 090, 296N, 1425E,   0,  985, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 17, 2014092412, 03, NG01, 096, 302N, 1427E,   0,  987, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 17, 2014092412, 03, NG01, 102, 309N, 1430E,   0,  986, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 17, 2014092412, 03, NG01, 108, 313N, 1439E,   0,  988, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 17, 2014092412, 03, NG01, 114, 320N, 1449E,   0,  987, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 17, 2014092412, 03, NG01, 120, 325N, 1460E,   0,  988, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 17, 2014092412, 03, NG01, 126, 331N, 1472E,   0,  988, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 17, 2014092412, 03, NG01, 132, 339N, 1487E,   0,  989, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 17, 2014092412, 03, NG01, 138, 348N, 1504E,   0,  989, XX,  34, NEQ, 0000, 0000, 0000, 0000
