EP, 94, 2019062912, 03, COTC, 000,  72N, 1044W,  26, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 075
EP, 94, 2019062912, 03, COTC, 006,  76N, 1058W,  37, 1004, XX,  34, NEQ, 0196, 0082, 0167, 0000,    0,    0, 047
EP, 94, 2019062912, 03, COTC, 012,  96N, 1072W,  32, 1003, XX,  34, NEQ, 0276, 0000, 0000, 0000,    0,    0, 068
EP, 94, 2019062912, 03, COTC, 018, 103N, 1080W,  38, 1004, XX,  34, NEQ, 0000, 0088, 0000, 0000,    0,    0, 073
EP, 94, 2019062912, 03, COTC, 024, 120N, 1073W,  37, 1003, XX,  34, NEQ, 0132, 0018, 0000, 0000,    0,    0, 016
EP, 94, 2019062912, 03, COTC, 030, 124N, 1073W,  36, 1003, XX,  34, NEQ, 0000, 0121, 0000, 0000,    0,    0, 099
EP, 94, 2019062912, 03, COTC, 036, 134N, 1080W,  32, 1003, XX,  34, NEQ, 0000, 0000, 0125, 0000,    0,    0, 023
EP, 94, 2019062912, 03, COTC, 042, 142N, 1083W,  35, 1005, XX,  34, NEQ, 0000, 0182, 0122, 0000,    0,    0, 055
EP, 94, 2019062912, 03, COTC, 048, 149N, 1087W,  38, 1002, XX,  34, NEQ, 0281, 0190, 0101, 0045,    0,    0, 107
EP, 94, 2019062912, 03, COTC, 054, 157N, 1087W,  47, 1002, XX,  34, NEQ, 0233, 0132, 0296, 0000,    0,    0, 030
EP, 94, 2019062912, 03, COTC, 060, 170N, 1089W,  55,  998, XX,  34, NEQ, 0078, 0252, 0231, 0000,    0,    0, 050
EP, 94, 2019062912, 03, COTC, 060, 170N, 1089W,  55,  998, XX,  50, NEQ, 0000, 0053, 0000, 0000,    0,    0, 050
EP, 94, 2019062912, 03, COTC, 066, 179N, 1091W,  48,  999, XX,  34, NEQ, 0194, 0118, 0159, 0000,    0,    0, 085
EP, 94, 2019062912, 03, COTC, 072, 186N, 1093W,  42,  996, XX,  34, NEQ, 0091, 0109, 0110, 0000,    0,    0, 070
EP, 94, 2019062912, 03, COTC, 078, 194N, 1094W,  37,  998, XX,  34, NEQ, 0080, 0119, 0119, 0000,    0,    0, 052
EP, 94, 2019062912, 03, COTC, 084, 204N, 1098W,  45,  996, XX,  34, NEQ, 0042, 0000, 0000, 0000,    0,    0, 034
EP, 94, 2019062912, 03, COTC, 090, 211N, 1101W,  33,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 059
EP, 94, 2019062912, 03, COTC, 096, 221N, 1103W,  35,  998, XX,  34, NEQ, 0035, 0000, 0000, 0000,    0,    0, 031
EP, 94, 2019062912, 03, COTC, 102, 230N, 1111W,  31, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 091
EP, 94, 2019062912, 03, COTC, 108, 241N, 1118W,  29, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 081
EP, 94, 2019062912, 03, COTC, 114, 247N, 1123W,  24, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 030
EP, 94, 2019062912, 03, COTC, 120, 255N, 1129W,  24, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 104
EP, 94, 2019062912, 03, NG01, 000,  77N, 1038W,  49, 1003, XX,  34, NEQ, 0095, 0130, 0141, 0154,    0,    0, 049
EP, 94, 2019062912, 03, NG01, 006,  82N, 1048W,  49, 1003, XX,  34, NEQ, 0145, 0098, 0109, 0000,    0,    0, 052
EP, 94, 2019062912, 03, NG01, 012,  91N, 1059W,  58, 1002, XX,  34, NEQ, 0113, 0130, 0128, 0092,    0,    0, 056
EP, 94, 2019062912, 03, NG01, 012,  91N, 1059W,  58, 1002, XX,  50, NEQ, 0069, 0057, 0000, 0000,    0,    0, 056
EP, 94, 2019062912, 03, NG01, 018, 103N, 1071W,  50, 1000, XX,  34, NEQ, 0123, 0154, 0095, 0093,    0,    0, 067
EP, 94, 2019062912, 03, NG01, 018, 103N, 1071W,  50, 1000, XX,  50, NEQ, 0069, 0000, 0000, 0000,    0,    0, 067
EP, 94, 2019062912, 03, NG01, 024, 111N, 1088W,  53,  996, XX,  34, NEQ, 0065, 0162, 0033, 0035,    0,    0, 046
EP, 94, 2019062912, 03, NG01, 024, 111N, 1088W,  53,  996, XX,  50, NEQ, 0000, 0056, 0000, 0000,    0,    0, 046
EP, 94, 2019062912, 03, NG01, 030, 115N, 1102W,  56,  996, XX,  34, NEQ, 0146, 0144, 0121, 0036,    0,    0, 050
EP, 94, 2019062912, 03, NG01, 030, 115N, 1102W,  56,  996, XX,  50, NEQ, 0055, 0060, 0000, 0000,    0,    0, 050
EP, 94, 2019062912, 03, NG01, 036, 116N, 1116W,  59,  995, XX,  34, NEQ, 0172, 0118, 0133, 0119,    0,    0, 037
EP, 94, 2019062912, 03, NG01, 036, 116N, 1116W,  59,  995, XX,  50, NEQ, 0079, 0049, 0058, 0066,    0,    0, 037
EP, 94, 2019062912, 03, NG01, 042, 116N, 1126W,  63,  998, XX,  34, NEQ, 0101, 0128, 0078, 0116,    0,    0, 037
EP, 94, 2019062912, 03, NG01, 042, 116N, 1126W,  63,  998, XX,  50, NEQ, 0065, 0058, 0000, 0047,    0,    0, 037
EP, 94, 2019062912, 03, NG01, 048, 121N, 1135W,  66,  995, XX,  34, NEQ, 0149, 0164, 0105, 0116,    0,    0, 040
EP, 94, 2019062912, 03, NG01, 048, 121N, 1135W,  66,  995, XX,  50, NEQ, 0059, 0077, 0000, 0057,    0,    0, 040
EP, 94, 2019062912, 03, NG01, 048, 121N, 1135W,  66,  995, XX,  64, NEQ, 0043, 0000, 0000, 0000,    0,    0, 040
EP, 94, 2019062912, 03, NG01, 054, 125N, 1144W,  56,  996, XX,  34, NEQ, 0148, 0159, 0094, 0021,    0,    0, 038
EP, 94, 2019062912, 03, NG01, 054, 125N, 1144W,  56,  996, XX,  50, NEQ, 0000, 0054, 0056, 0051,    0,    0, 038
EP, 94, 2019062912, 03, NG01, 060, 131N, 1154W,  55,  994, XX,  34, NEQ, 0105, 0152, 0157, 0097,    0,    0, 041
EP, 94, 2019062912, 03, NG01, 060, 131N, 1154W,  55,  994, XX,  50, NEQ, 0048, 0000, 0032, 0069,    0,    0, 041
EP, 94, 2019062912, 03, NG01, 066, 135N, 1166W,  61,  998, XX,  34, NEQ, 0070, 0195, 0121, 0122,    0,    0, 044
EP, 94, 2019062912, 03, NG01, 066, 135N, 1166W,  61,  998, XX,  50, NEQ, 0067, 0063, 0000, 0036,    0,    0, 044
EP, 94, 2019062912, 03, NG01, 072, 138N, 1171W,  54,  996, XX,  34, NEQ, 0154, 0117, 0077, 0025,    0,    0, 040
EP, 94, 2019062912, 03, NG01, 072, 138N, 1171W,  54,  996, XX,  50, NEQ, 0045, 0068, 0000, 0000,    0,    0, 040
EP, 94, 2019062912, 03, NG01, 078, 143N, 1177W,  50, 1000, XX,  34, NEQ, 0129, 0087, 0096, 0047,    0,    0, 046
EP, 94, 2019062912, 03, NG01, 078, 143N, 1177W,  50, 1000, XX,  50, NEQ, 0000, 0048, 0000, 0000,    0,    0, 046
EP, 94, 2019062912, 03, NG01, 084, 149N, 1185W,  44,  997, XX,  34, NEQ, 0122, 0075, 0084, 0067,    0,    0, 051
EP, 94, 2019062912, 03, NG01, 090, 153N, 1194W,  41, 1000, XX,  34, NEQ, 0087, 0103, 0055, 0069,    0,    0, 054
EP, 94, 2019062912, 03, NG01, 096, 158N, 1205W,  46,  997, XX,  34, NEQ, 0095, 0030, 0066, 0031,    0,    0, 058
EP, 94, 2019062912, 03, NG01, 102, 163N, 1216W,  42, 1000, XX,  34, NEQ, 0079, 0073, 0000, 0030,    0,    0, 063
EP, 94, 2019062912, 03, NG01, 108, 167N, 1228W,  39,  998, XX,  34, NEQ, 0060, 0062, 0075, 0029,    0,    0, 046
EP, 94, 2019062912, 03, NG01, 114, 167N, 1238W,  42, 1001, XX,  34, NEQ, 0084, 0052, 0000, 0041,    0,    0, 047
EP, 94, 2019062912, 03, NG01, 120, 168N, 1245W,  41,  998, XX,  34, NEQ, 0093, 0066, 0054, 0043,    0,    0, 049
EP, 94, 2019062912, 03, NG01, 126, 169N, 1254W,  45, 1000, XX,  34, NEQ, 0074, 0081, 0000, 0030,    0,    0, 049
EP, 94, 2019062912, 03, NG01, 132, 171N, 1261W,  43,  997, XX,  34, NEQ, 0068, 0066, 0061, 0081,    0,    0, 052
EP, 94, 2019062912, 03, NG01, 138, 175N, 1270W,  41,  999, XX,  34, NEQ, 0083, 0048, 0000, 0047,    0,    0, 039
EP, 94, 2019062912, 03, NG01, 144, 181N, 1278W,  43,  998, XX,  34, NEQ, 0084, 0081, 0097, 0050,    0,    0, 052
EP, 94, 2019062912, 03, NG01, 150, 186N, 1286W,  46, 1001, XX,  34, NEQ, 0097, 0084, 0046, 0091,    0,    0, 055
EP, 94, 2019062912, 03, NG01, 156, 193N, 1297W,  43, 1002, XX,  34, NEQ, 0085, 0055, 0000, 0025,    0,    0, 057
EP, 94, 2019062912, 03, NG01, 162, 200N, 1310W,  42, 1005, XX,  34, NEQ, 0078, 0000, 0000, 0098,    0,    0, 062
EP, 94, 2019062912, 03, NG01, 168, 206N, 1325W,  40, 1003, XX,  34, NEQ, 0068, 0058, 0000, 0067,    0,    0, 055
EP, 94, 2019062912, 03, NG01, 174, 211N, 1337W,  39, 1007, XX,  34, NEQ, 0078, 0000, 0000, 0073,    0,    0, 056
EP, 94, 2019062912, 03, NG01, 180, 216N, 1349W,  33, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 058
EP, 94, 2019062912, 03, NG02, 000,  87N, 1043W,  28, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 143
EP, 94, 2019062912, 03, NG02, 006,  98N, 1054W,  28, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 070
EP, 94, 2019062912, 03, NG02, 012, 102N, 1072W,  35, 1006, XX,  34, NEQ, 0133, 0000, 0000, 0000,    0,    0, 130
EP, 94, 2019062912, 03, NG02, 018, 103N, 1083W,  37, 1006, XX,  34, NEQ, 0094, 0097, 0000, 0000,    0,    0, 079
EP, 94, 2019062912, 03, NG02, 024, 114N, 1094W,  42, 1003, XX,  34, NEQ, 0110, 0000, 0000, 0104,    0,    0, 072
EP, 94, 2019062912, 03, NG02, 030, 116N, 1106W,  38, 1002, XX,  34, NEQ, 0087, 0000, 0000, 0046,    0,    0, 125
EP, 94, 2019062912, 03, NG02, 036, 120N, 1115W,  39, 1000, XX,  34, NEQ, 0072, 0074, 0088, 0043,    0,    0, 070
EP, 94, 2019062912, 03, NG02, 042, 121N, 1123W,  43, 1000, XX,  34, NEQ, 0100, 0114, 0044, 0031,    0,    0, 053
EP, 94, 2019062912, 03, NG02, 048, 125N, 1131W,  52,  997, XX,  34, NEQ, 0127, 0136, 0095, 0131,    0,    0, 063
EP, 94, 2019062912, 03, NG02, 048, 125N, 1131W,  52,  997, XX,  50, NEQ, 0069, 0000, 0000, 0000,    0,    0, 063
EP, 94, 2019062912, 03, NG02, 054, 131N, 1141W,  54,  996, XX,  34, NEQ, 0131, 0143, 0105, 0081,    0,    0, 043
EP, 94, 2019062912, 03, NG02, 054, 131N, 1141W,  54,  996, XX,  50, NEQ, 0074, 0075, 0000, 0000,    0,    0, 043
EP, 94, 2019062912, 03, NG02, 060, 138N, 1151W,  55,  993, XX,  34, NEQ, 0136, 0050, 0111, 0025,    0,    0, 064
EP, 94, 2019062912, 03, NG02, 060, 138N, 1151W,  55,  993, XX,  50, NEQ, 0078, 0076, 0000, 0000,    0,    0, 064
EP, 94, 2019062912, 03, NG02, 066, 142N, 1158W,  63,  994, XX,  34, NEQ, 0130, 0105, 0123, 0082,    0,    0, 045
EP, 94, 2019062912, 03, NG02, 066, 142N, 1158W,  63,  994, XX,  50, NEQ, 0058, 0072, 0059, 0000,    0,    0, 045
EP, 94, 2019062912, 03, NG02, 072, 148N, 1163W,  65,  992, XX,  34, NEQ, 0140, 0203, 0080, 0095,    0,    0, 048
EP, 94, 2019062912, 03, NG02, 072, 148N, 1163W,  65,  992, XX,  50, NEQ, 0063, 0083, 0000, 0000,    0,    0, 048
EP, 94, 2019062912, 03, NG02, 072, 148N, 1163W,  65,  992, XX,  64, NEQ, 0000, 0050, 0000, 0000,    0,    0, 048
EP, 94, 2019062912, 03, NG02, 078, 152N, 1170W,  58,  992, XX,  34, NEQ, 0113, 0126, 0133, 0121,    0,    0, 047
EP, 94, 2019062912, 03, NG02, 078, 152N, 1170W,  58,  992, XX,  50, NEQ, 0068, 0000, 0000, 0000,    0,    0, 047
EP, 94, 2019062912, 03, NG02, 084, 154N, 1178W,  59,  988, XX,  34, NEQ, 0065, 0123, 0128, 0018,    0,    0, 053
EP, 94, 2019062912, 03, NG02, 084, 154N, 1178W,  59,  988, XX,  50, NEQ, 0065, 0069, 0061, 0039,    0,    0, 053
EP, 94, 2019062912, 03, NG02, 090, 155N, 1184W,  64,  991, XX,  34, NEQ, 0119, 0158, 0130, 0150,    0,    0, 039
EP, 94, 2019062912, 03, NG02, 090, 155N, 1184W,  64,  991, XX,  50, NEQ, 0071, 0076, 0085, 0058,    0,    0, 039
EP, 94, 2019062912, 03, NG02, 096, 158N, 1191W,  58,  991, XX,  34, NEQ, 0092, 0167, 0129, 0089,    0,    0, 050
EP, 94, 2019062912, 03, NG02, 096, 158N, 1191W,  58,  991, XX,  50, NEQ, 0048, 0075, 0073, 0051,    0,    0, 050
EP, 94, 2019062912, 03, NG02, 102, 161N, 1199W,  58,  993, XX,  34, NEQ, 0107, 0104, 0137, 0118,    0,    0, 044
EP, 94, 2019062912, 03, NG02, 102, 161N, 1199W,  58,  993, XX,  50, NEQ, 0040, 0061, 0052, 0056,    0,    0, 044
EP, 94, 2019062912, 03, NG02, 108, 169N, 1210W,  54,  990, XX,  34, NEQ, 0085, 0098, 0121, 0017,    0,    0, 036
EP, 94, 2019062912, 03, NG02, 108, 169N, 1210W,  54,  990, XX,  50, NEQ, 0055, 0067, 0000, 0060,    0,    0, 036
