SH, 05, 2012122812, 03, JTWC,   0, 107S, 1605E,  35,    0, TS,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0, MEK,   0,   0, 
SH, 05, 2012122812, 03, JTWC,   3, 109S, 1603E,  35,    0, TS,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0, MEK,   0,   0, 
SH, 05, 2012122812, 03, JTWC,  12, 114S, 1599E,  45,    0, TS,  34, NEQ,   70,   70,   65,   60,    0,    0,   0,  55,   0,    ,   0, MEK,   0,   0, 
SH, 05, 2012122812, 03, JTWC,  24, 121S, 1598E,  55,    0, TS,  34, NEQ,   80,   80,   75,   70,    0,    0,   0,  70,   0,    ,   0, MEK,   0,   0, 
SH, 05, 2012122812, 03, JTWC,  24, 121S, 1598E,  55,    0, TS,  50, NEQ,   35,   35,   30,   30,    0,    0,   0,  70,   0,    ,   0, MEK,   0,   0, 
SH, 05, 2012122812, 03, JTWC,  36, 129S, 1598E,  65,    0, TY,  34, NEQ,   90,   90,   85,   80,    0,    0,   0,  80,   0,    ,   0, MEK,   0,   0, 
SH, 05, 2012122812, 03, JTWC,  36, 129S, 1598E,  65,    0, TY,  50, NEQ,   40,   40,   35,   35,    0,    0,   0,  80,   0,    ,   0, MEK,   0,   0, 
SH, 05, 2012122812, 03, JTWC,  48, 138S, 1599E,  75,    0, TY,  34, NEQ,  100,  100,   95,   90,    0,    0,   0,  90,   0,    ,   0, MEK,   0,   0, 
SH, 05, 2012122812, 03, JTWC,  48, 138S, 1599E,  75,    0, TY,  50, NEQ,   45,   45,   40,   40,    0,    0,   0,  90,   0,    ,   0, MEK,   0,   0, 
SH, 05, 2012122812, 03, JTWC,  48, 138S, 1599E,  75,    0, TY,  64, NEQ,   25,   25,   25,   25,    0,    0,   0,  90,   0,    ,   0, MEK,   0,   0, 
SH, 05, 2012122812, 03, JTWC,  72, 151S, 1598E,  80,    0, TY,  34, NEQ,  105,  105,  100,   95,    0,    0,   0, 100,   0,    ,   0, MEK,   0,   0, 
SH, 05, 2012122812, 03, JTWC,  72, 151S, 1598E,  80,    0, TY,  50, NEQ,   45,   45,   40,   40,    0,    0,   0, 100,   0,    ,   0, MEK,   0,   0, 
SH, 05, 2012122812, 03, JTWC,  72, 151S, 1598E,  80,    0, TY,  64, NEQ,   25,   25,   25,   25,    0,    0,   0, 100,   0,    ,   0, MEK,   0,   0, 
SH, 05, 2012122812, 03, JTWC,  96, 167S, 1600E,  70,    0, TY,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,  85,   0,    ,   0, MEK,   0,   0, 
SH, 05, 2012122812, 03, JTWC, 120, 190S, 1618E,  50,    0, TS,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,  65,   0,    ,   0, MEK,   0,   0, 
SH, 05, 2012122818, 03, GFDN,   0, 118S, 1601E,  47,  993
SH, 05, 2012122818, 03, GFDN,   6, 124S, 1597E,  72,  979
SH, 05, 2012122818, 03, GFDN,  12, 129S, 1597E,  64,  978
SH, 05, 2012122818, 03, GFDN,  18, 136S, 1595E,  72,  974
SH, 05, 2012122818, 03, GFDN,  24, 141S, 1591E,  74,  971
SH, 05, 2012122818, 03, GFDN,  30, 146S, 1589E,  72,  972
SH, 05, 2012122818, 03, GFDN,  36, 150S, 1587E,  76,  969
SH, 05, 2012122818, 03, GFDN,  42, 152S, 1584E,  75,  971
SH, 05, 2012122818, 03, GFDN,  48, 152S, 1581E,  70,  971
SH, 05, 2012122818, 03, GFDN,  54, 152S, 1578E,  75,  974
SH, 05, 2012122818, 03, GFDN,  60, 152S, 1578E,  66,  980
SH, 05, 2012122818, 03, GFDN,  66, 154S, 1580E,  77,  982
SH, 05, 2012122818, 03, GFDN,  72, 157S, 1575E,  48,  988
SH, 05, 2012122818, 03, GFDN,  78, 158S, 1569E,  42,  993
SH, 05, 2012122818, 03, GFDN,  84, 162S, 1566E,  51,  993
SH, 05, 2012122818, 03, GFDN,  90, 161S, 1565E,  48,  995
SH, 05, 2012122818, 03, GFDN,  96, 161S, 1558E,  35,  996
SH, 05, 2012122818, 03, GFDN, 102, 161S, 1558E,  31,  997
SH, 05, 2012122818, 03, GFDN, 108, 161S, 1557E,  32,  996
SH, 05, 2012122818, 03, GFDN, 114, 158S, 1555E,  28,  998
SH, 05, 2012122818, 03, GFDN, 120, 157S, 1556E,  29,  997
SH, 05, 2012122818, 03, GFDN, 126, 156S, 1555E,  34,  997
SH, 05, 2012122818, 03, NGPS, 000, 117S, 1597E,  38,  996, XX,  34, NEQ, 0000, 0000, 0000, 0109
SH, 05, 2012122818, 03, NGPS, 006, 123S, 1598E,  48,  997, XX,  34, NEQ, 0179, 0181, 0000, 0000
SH, 05, 2012122818, 03, NGPS, 012, 131S, 1594E,  44,  994, XX,  34, NEQ, 0163, 0141, 0062, 0000
SH, 05, 2012122818, 03, NGPS, 018, 135S, 1589E,  45,  996, XX,  34, NEQ, 0092, 0165, 0143, 0000
SH, 05, 2012122818, 03, NGPS, 024, 138S, 1586E,  49,  992, XX,  34, NEQ, 0111, 0300, 0154, 0096
SH, 05, 2012122818, 03, NGPS, 030, 143S, 1584E,  57,  993, XX,  34, NEQ, 0089, 0176, 0194, 0066
SH, 05, 2012122818, 03, NGPS, 030, 143S, 1584E,  57,  993, XX,  50, NEQ, 0000, 0076, 0098, 0077
SH, 05, 2012122818, 03, NGPS, 036, 150S, 1582E,  57,  991, XX,  34, NEQ, 0140, 0215, 0154, 0121
SH, 05, 2012122818, 03, NGPS, 036, 150S, 1582E,  57,  991, XX,  50, NEQ, 0000, 0069, 0091, 0067
SH, 05, 2012122818, 03, NGPS, 042, 153S, 1576E,  56,  994, XX,  34, NEQ, 0096, 0159, 0250, 0114
SH, 05, 2012122818, 03, NGPS, 042, 153S, 1576E,  56,  994, XX,  50, NEQ, 0000, 0056, 0070, 0000
SH, 05, 2012122818, 03, NGPS, 048, 154S, 1569E,  48,  993, XX,  34, NEQ, 0066, 0148, 0152, 0083
SH, 05, 2012122818, 03, NGPS, 054, 156S, 1564E,  45,  995, XX,  34, NEQ, 0065, 0085, 0305, 0066
SH, 05, 2012122818, 03, NGPS, 060, 161S, 1559E,  43,  993, XX,  34, NEQ, 0076, 0126, 0153, 0107
SH, 05, 2012122818, 03, NGPS, 066, 165S, 1554E,  53,  994, XX,  34, NEQ, 0107, 0172, 0208, 0093
SH, 05, 2012122818, 03, NGPS, 066, 165S, 1554E,  53,  994, XX,  50, NEQ, 0000, 0000, 0090, 0000
SH, 05, 2012122818, 03, NGPS, 072, 169S, 1547E,  52,  991, XX,  34, NEQ, 0075, 0148, 0182, 0084
SH, 05, 2012122818, 03, NGPS, 072, 169S, 1547E,  52,  991, XX,  50, NEQ, 0000, 0000, 0068, 0000
SH, 05, 2012122818, 03, NGPS, 078, 174S, 1541E,  43,  995, XX,  34, NEQ, 0081, 0180, 0138, 0081
SH, 05, 2012122818, 03, NGPS, 084, 176S, 1536E,  44,  993, XX,  34, NEQ, 0063, 0119, 0182, 0120
SH, 05, 2012122818, 03, NGPS, 090, 176S, 1534E,  50,  995, XX,  34, NEQ, 0075, 0189, 0135, 0113
SH, 05, 2012122818, 03, NGPS, 096, 178S, 1531E,  46,  992, XX,  34, NEQ, 0135, 0102, 0147, 0094
SH, 05, 2012122818, 03, NGPS, 102, 177S, 1529E,  47,  992, XX,  34, NEQ, 0116, 0138, 0146, 0166
SH, 05, 2012122818, 03, NGPS, 108, 175S, 1530E,  45,  990, XX,  34, NEQ, 0122, 0119, 0109, 0096
SH, 05, 2012122818, 03, NGPS, 114, 172S, 1532E,  52,  992, XX,  34, NEQ, 0114, 0116, 0110, 0108
SH, 05, 2012122818, 03, NGPS, 114, 172S, 1532E,  52,  992, XX,  50, NEQ, 0000, 0000, 0062, 0000
SH, 05, 2012122818, 03, NGPS, 120, 172S, 1533E,  52,  989, XX,  34, NEQ, 0105, 0085, 0115, 0093
SH, 05, 2012122818, 03, NGPS, 120, 172S, 1533E,  52,  989, XX,  50, NEQ, 0000, 0090, 0051, 0000
SH, 05, 2012122818, 03, NGPS, 126, 175S, 1535E,  60,  987, XX,  34, NEQ, 0155, 0126, 0131, 0173
SH, 05, 2012122818, 03, NGPS, 126, 175S, 1535E,  60,  987, XX,  50, NEQ, 0000, 0070, 0100, 0000
SH, 05, 2012122818, 03, NGPS, 132, 176S, 1535E,  61,  984, XX,  34, NEQ, 0125, 0152, 0197, 0117
SH, 05, 2012122818, 03, NGPS, 132, 176S, 1535E,  61,  984, XX,  50, NEQ, 0055, 0000, 0076, 0062
SH, 05, 2012122818, 99, CHIP,   0, 118S, 1600E,  44,  997,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHIP,   6, 121S, 1599E,  46,  995,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHIP,  12, 124S, 1597E,  51,  992,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHIP,  18, 128S, 1597E,  57,  989,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHIP,  24, 132S, 1597E,  64,  985,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHIP,  30, 136S, 1597E,  72,  980,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHIP,  36, 140S, 1597E,  80,  974,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHIP,  42, 144S, 1597E,  89,  967,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHIP,  48, 148S, 1597E,  94,  962,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHIP,  54, 151S, 1597E,  98,  957,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHIP,  60, 155S, 1597E, 103,  953,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHIP,  66, 158S, 1597E, 108,  947,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHIP,  72, 162S, 1597E, 113,  942,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHIP,  78, 166S, 1598E, 114,  941,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHIP,  84, 170S, 1600E, 110,  945,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHIP,  90, 174S, 1602E, 105,  950,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHIP,  96, 179S, 1604E, 100,  956,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHIP, 102, 185S, 1608E,  91,  964,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHIP, 108, 190S, 1612E,  81,  972,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHIP, 114, 196S, 1617E,  71,  979,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHIP, 120, 202S, 1621E,  63,  985,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP2,   0, 118S, 1600E,  43,  996,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP2,   6, 121S, 1599E,  55,  990,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP2,  12, 124S, 1597E,  64,  984,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP2,  18, 128S, 1597E,  74,  978,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP2,  24, 132S, 1597E,  85,  969,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP2,  30, 136S, 1597E,  96,  960,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP2,  36, 140S, 1597E, 107,  950,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP2,  42, 144S, 1597E, 116,  940,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP2,  48, 148S, 1597E, 119,  935,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP2,  54, 151S, 1597E, 118,  936,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP2,  60, 155S, 1597E, 117,  937,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP2,  66, 158S, 1597E, 116,  938,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP2,  72, 162S, 1597E, 116,  938,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP2,  78, 166S, 1598E, 114,  941,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP2,  84, 170S, 1600E, 108,  947,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP2,  90, 174S, 1602E, 103,  952,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP2,  96, 179S, 1604E,  98,  957,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP2, 102, 185S, 1608E,  90,  964,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP2, 108, 190S, 1612E,  80,  972,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP2, 114, 196S, 1617E,  71,  979,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP2, 120, 202S, 1621E,  62,  985,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP3,   0, 118S, 1600E,  39,  997,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP3,   6, 121S, 1599E,  41,  996,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP3,  12, 124S, 1597E,  44,  995,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP3,  18, 128S, 1597E,  49,  993,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP3,  24, 132S, 1597E,  54,  990,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP3,  30, 136S, 1597E,  60,  987,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP3,  36, 140S, 1597E,  66,  984,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP3,  42, 144S, 1597E,  72,  979,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP3,  48, 148S, 1597E,  77,  975,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP3,  54, 151S, 1597E,  82,  971,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP3,  60, 155S, 1597E,  87,  967,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP3,  66, 158S, 1597E,  93,  962,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP3,  72, 162S, 1597E, 100,  956,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP3,  78, 166S, 1598E, 105,  951,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP3,  84, 170S, 1600E, 105,  951,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP3,  90, 174S, 1602E, 103,  953,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP3,  96, 179S, 1604E,  99,  956,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP3, 102, 185S, 1608E,  91,  964,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP3, 108, 190S, 1612E,  81,  971,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP3, 114, 196S, 1617E,  73,  978,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP3, 120, 202S, 1621E,  64,  983,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP4,   0, 118S, 1600E,  41,  997,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP4,   6, 121S, 1599E,  47,  994,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP4,  12, 124S, 1597E,  54,  990,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP4,  18, 128S, 1597E,  62,  986,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP4,  24, 132S, 1597E,  70,  980,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP4,  30, 136S, 1597E,  79,  974,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP4,  36, 140S, 1597E,  89,  967,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP4,  42, 144S, 1597E,  98,  959,   ,   0,    ,    0,    0,    0,    0,
SH, 05, 2012122818, 99, CHP4,  48, 148S, 1597E, 104,  952,   ,   0,    ,    0,    0,    0,    0,
