EP, 97, 2007071400, 03, NGPS,   0, 150N, 1123W,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2007071400, 03, NGPS,   6, 157N, 1128W,  20, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2007071400, 03, NGPS,  12, 160N, 1134W,  19, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2007071400, 03, NGPS,  18, 161N, 1127W,  18, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2007071400, 03, NGPS,  24, 161N, 1134W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2007071400, 03, NGPS,  30, 159N, 1149W,  20, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2007071400, 65, AFW1,   0, 150N, 1119W,  26, 1007,   ,   0,    ,    0,    0,    0,    0, 
EP, 97, 2007071400, 65, AFW1,   6, 154N, 1127W,  30, 1008,   ,   0,    ,    0,    0,    0,    0, 
EP, 97, 2007071400, 65, AFW1,  12, 165N, 1136W,  29, 1006,   ,   0,    ,    0,    0,    0,    0, 
EP, 97, 2007071400, 65, AFW1,  18, 169N, 1143W,  32, 1006,   ,   0,    ,    0,    0,    0,    0, 
EP, 97, 2007071400, 65, AFW1,  24, 173N, 1153W,  32, 1003,   ,   0,    ,    0,    0,    0,    0, 
EP, 97, 2007071400, 65, AFW1,  30, 178N, 1166W,  32, 1006,   ,   0,    ,    0,    0,    0,    0, 
EP, 97, 2007071400, 65, AFW1,  36, 181N, 1184W,  36, 1005,   ,   0,    ,    0,    0,    0,    0, 
EP, 97, 2007071400, 65, AFW1,  42, 185N, 1197W,  38, 1006,   ,   0,    ,    0,    0,    0,    0, 
EP, 97, 2007071400, 65, AFW1,  48, 189N, 1213W,  32, 1006,   ,   0,    ,    0,    0,    0,    0, 
EP, 97, 2007071400, 65, AFW1,  54, 189N, 1224W,  30, 1008,   ,   0,    ,    0,    0,    0,    0, 
EP, 97, 2007071400, 65, AFW1,  60, 189N, 1239W,  26, 1007,   ,   0,    ,    0,    0,    0,    0, 
EP, 97, 2007071400, 65, AFW1,  66, 185N, 1257W,  25, 1008,   ,   0,    ,    0,    0,    0,    0, 
EP, 97, 2007071400, 65, AFW1,  72, 171N, 1279W,  36, 1005,   ,   0,    ,    0,    0,    0,    0, 
EP, 97, 2007071406, 03, NGPS,   0, 156N, 1127W,  21, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2007071406, 03, NGPS,   6, 163N, 1138W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2007071406, 03, NGPS,  12, 170N, 1146W,  22, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2007071406, 03, NGPS,  18, 172N, 1164W,  22, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2007071406, 03, NGPS,  24, 154N, 1186W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2007071406, 03, NGPS,  30, 153N, 1195W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2007071406, 03, NGPS,  36, 164N, 1192W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2007071406, 03, NGPS,  42, 165N, 1199W,  22, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2007071406, 03, NGPS,  48, 170N, 1207W,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2007071406, 03, NGPS,  54, 170N, 1219W,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2007071406, 03, NGPS,  60, 169N, 1232W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 97, 2007071406, 03, NGPS,  66, 171N, 1243W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
