EP, 24, 2018101712, 01, CARQ, -24, 137N,  866W,  15,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 24, 2018101712, 01, CARQ, -18, 129N,  873W,  15,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 24, 2018101712, 01, CARQ, -12, 123N,  882W,  15,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 251,  11,     INVEST,  , 
EP, 24, 2018101712, 01, CARQ,  -6, 122N,  894W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 24, 2018101712, 01, CARQ,   0, 122N,  905W,  25, 1007, LO,  34, NEQ,    0,    0,    0,    0, 1010,  150,  70,   0,   0,   E,   0,   X, 270,  11,     INVEST, S, 
EP, 24, 2018101712, 01, CARQ,   0, 122N,  905W,  25, 1007, LO,  50, NEQ,    0,    0,    0,    0, 1010,  150,  70,   0,   0,   E,   0,   X, 270,  11,     INVEST, S, 
EP, 24, 2018101712, 01, CARQ,   0, 122N,  905W,  25, 1007, LO,  64, NEQ,    0,    0,    0,    0, 1010,  150,  70,   0,   0,   E,   0,   X, 270,  11,     INVEST, S, 
EP, 24, 2018101712, 03, AC00,   0, 118N,  905W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 24, 2018101712, 03, AC00,   6, 120N,  905W,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 24, 2018101712, 03, AC00,  12, 125N,  902W,  23, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 24, 2018101712, 03, AC00,  18, 129N,  909W,  23, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 24, 2018101712, 03, AC00,  24, 131N,  930W,  33, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 24, 2018101712, 03, AC00,  30, 134N,  960W,  35, 1006, XX,  34, NEQ,    0,    0,    0,   40, 
EP, 24, 2018101712, 03, AC00,  36, 133N,  965W,  30, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 24, 2018101712, 03, AC00,  42, 134N,  971W,  30, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 24, 2018101712, 03, AC00,  48, 136N,  973W,  28, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 24, 2018101712, 03, AC00,  54, 140N,  978W,  32, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 24, 2018101712, 03, AC00,  60, 146N,  983W,  36, 1002, XX,  34, NEQ,   57,   53,    0,    0, 
EP, 24, 2018101712, 03, AC00,  66, 151N,  990W,  35, 1003, XX,  34, NEQ,    0,   55,    0,    0, 
EP, 24, 2018101712, 03, AC00,  72, 156N,  997W,  38, 1001, XX,  34, NEQ,   49,   49,    0,    0, 
EP, 24, 2018101712, 03, AC00,  78, 163N, 1005W,  28, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 24, 2018101712, 03, AC00,  84, 165N, 1015W,  19, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 24, 2018101712, 03, AC00,  90, 161N, 1025W,  25, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 24, 2018101712, 03, AC00,  96, 166N, 1033W,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 24, 2018101712, 03, AC00, 102, 168N, 1042W,  26, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 24, 2018101712, 03, AC00, 108, 169N, 1049W,  26, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
