IO, 95, 2023073106, 01, CARQ,   0, 190N, 0910E,  25,  994, XX,  34, NEQ,    0,    0,    0,    0,  997,  160,  55,   0,   0,   B,   0,   X, 330,   3,     INVEST, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, IO952023, JTWC, NCEP_TCVITALS, 
IO, 95, 2023073106, 01, CARQ,   0, 190N, 0910E,  25,  994, XX,  50, NEQ,    0,    0,    0,    0,  997,  160,  55,   0,   0,   B,   0,   X, 330,   3,     INVEST, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, IO952023, JTWC, NCEP_TCVITALS, 
IO, 95, 2023073106, 01, CARQ,   0, 190N, 0910E,  25,  994, XX,  64, NEQ,    0,    0,    0,    0,  997,  160,  55,   0,   0,   B,   0,   X, 330,   3,     INVEST, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, IO952023, JTWC, NCEP_TCVITALS, 
IO, 95, 2023073106, 03, AC00, 000, 188N,  911E,  36,  992, XX,  34, NEQ, 0000, 0053, 0000, 0000
IO, 95, 2023073106, 03, AC00, 006, 194N,  910E,  35,  990, XX,  34, NEQ, 0000, 0091, 0085, 0000
IO, 95, 2023073106, 03, AC00, 012, 195N,  910E,  37,  991, XX,  34, NEQ, 0000, 0090, 0094, 0000
IO, 95, 2023073106, 03, AC00, 018, 202N,  910E,  35,  990, XX,  34, NEQ, 0000, 0080, 0000, 0000
IO, 95, 2023073106, 03, AC00, 024, 205N,  904E,  36,  990, XX,  34, NEQ, 0000, 0052, 0000, 0000
IO, 95, 2023073106, 03, AC00, 030, 213N,  900E,  35,  989, XX,  34, NEQ, 0066, 0000, 0000, 0000
IO, 95, 2023073106, 03, AC00, 036, 222N,  892E,  33,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AC00, 042, 228N,  879E,  26,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AC00, 048, 230N,  866E,  21,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AC00, 054, 231N,  856E,  19,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AC00, 060, 232N,  848E,  18,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AC00, 066, 233N,  844E,  17,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AC00, 072, 236N,  839E,  17,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AC00, 078, 243N,  839E,  16,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AC00, 084, 245N,  839E,  15,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AC00, 090, 248N,  837E,  14,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AC00, 096, 251N,  830E,  16,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AC00, 102, 257N,  830E,  15,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AC00, 108, 258N,  829E,  14,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AC00, 114, 258N,  831E,  13,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AC00, 120, 257N,  834E,  15, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AC00, 126, 259N,  843E,  13,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AC00, 132, 260N,  849E,  12,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AC00, 138, 263N,  850E,  14,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AEMN, 000, 188N,  911E,  38,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AEMN, 006, 193N,  910E,  37,  990, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AEMN, 012, 196N,  910E,  38,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AEMN, 018, 202N,  910E,  37,  990, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AEMN, 024, 207N,  905E,  35,  990, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AEMN, 030, 213N,  899E,  34,  989, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AEMN, 036, 220N,  892E,  32,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AEMN, 042, 224N,  879E,  27,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AEMN, 048, 226N,  868E,  24,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AEMN, 054, 229N,  859E,  23,  990, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AEMN, 060, 229N,  851E,  21,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AEMN, 066, 230N,  844E,  21,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AEMN, 072, 232N,  839E,  21,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AEMN, 078, 237N,  837E,  20,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AEMN, 084, 241N,  836E,  18,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AEMN, 090, 244N,  833E,  16,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AEMN, 096, 247N,  829E,  17,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AEMN, 102, 252N,  828E,  16,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AEMN, 108, 254N,  827E,  14,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AEMN, 114, 256N,  826E,  14,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AEMN, 120, 260N,  823E,  15, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AEMN, 126, 262N,  825E,  15,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AEMN, 132, 262N,  828E,  13,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AEMN, 138, 262N,  833E,  13,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AEMN, 144, 262N,  834E,  15,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AEMN, 150, 265N,  838E,  15,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AP01, 000, 185N,  911E,  45,  988, XX,  34, NEQ, 0060, 0083, 0069, 0000
IO, 95, 2023073106, 03, AP01, 006, 192N,  911E,  38,  988, XX,  34, NEQ, 0000, 0223, 0253, 0000
IO, 95, 2023073106, 03, AP01, 012, 196N,  912E,  42,  989, XX,  34, NEQ, 0000, 0098, 0105, 0000
IO, 95, 2023073106, 03, AP01, 018, 201N,  913E,  38,  988, XX,  34, NEQ, 0000, 0161, 0070, 0000
IO, 95, 2023073106, 03, AP01, 024, 205N,  910E,  37,  989, XX,  34, NEQ, 0000, 0065, 0000, 0000
IO, 95, 2023073106, 03, AP01, 030, 210N,  906E,  36,  988, XX,  34, NEQ, 0061, 0000, 0000, 0000
IO, 95, 2023073106, 03, AP01, 036, 216N,  902E,  35,  990, XX,  34, NEQ, 0000, 0039, 0000, 0000
IO, 95, 2023073106, 03, AP01, 042, 220N,  898E,  31,  990, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AP01, 048, 227N,  890E,  22,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AP01, 054, 231N,  880E,  20,  990, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AP01, 060, 233N,  868E,  22,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AP01, 066, 231N,  857E,  23,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AP01, 072, 234N,  855E,  20,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AP01, 078, 239N,  849E,  18,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AP01, 084, 243N,  846E,  17,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AP01, 090, 245N,  844E,  17,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AP01, 096, 246N,  848E,  18,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AP01, 102, 253N,  847E,  15,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 95, 2023073106, 03, AP01, 108, 255N,  849E,  12, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
