EP, 98, 2021072218, 01, CARQ, -24,  86N, 1173W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 98, 2021072218, 01, CARQ, -18,  96N, 1187W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 98, 2021072218, 01, CARQ, -12,  99N, 1193W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 302,   8,     INVEST,  , 
EP, 98, 2021072218, 01, CARQ,  -6, 104N, 1200W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 98, 2021072218, 01, CARQ,   0, 109N, 1207W,  20, 1009, DB,  34, NEQ,    0,    0,    0,    0, 1013,  180,  60,   0,   0,   E,   0,   X, 290,   8,     INVEST, S, 
EP, 98, 2021072218, 01, CARQ,   0, 109N, 1207W,  20, 1009, DB,  50, NEQ,    0,    0,    0,    0, 1013,  180,  60,   0,   0,   E,   0,   X, 290,   8,     INVEST, S, 
EP, 98, 2021072218, 01, CARQ,   0, 109N, 1207W,  20, 1009, DB,  64, NEQ,    0,    0,    0,    0, 1013,  180,  60,   0,   0,   E,   0,   X, 290,   8,     INVEST, S, 
EP, 98, 2021072218, 03, AC00, 000, 107N, 1218W,  21, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2021072218, 03, AC00,   0, 107N, 1218W,  21, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2021072218, 03, AC00, 006, 111N, 1222W,  20, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2021072218, 03, AC00,   6, 111N, 1222W,  20, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2021072218, 03, AC00, 012, 115N, 1229W,  22, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2021072218, 03, AC00,  12, 115N, 1229W,  22, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2021072218, 03, AC00, 018, 118N, 1237W,  21, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2021072218, 03, AC00,  18, 118N, 1237W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2021072218, 03, AC00, 024, 124N, 1249W,  23, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2021072218, 03, AC00,  24, 124N, 1249W,  23, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2021072218, 03, AC00, 030, 129N, 1259W,  22, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2021072218, 03, AC00,  30, 129N, 1259W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2021072218, 03, AC00, 036, 134N, 1270W,  26, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2021072218, 03, AC00,  36, 134N, 1270W,  26, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2021072218, 03, AC00, 042, 137N, 1286W,  26, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2021072218, 03, AC00,  42, 137N, 1286W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2021072218, 03, AC00, 048, 138N, 1304W,  27, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2021072218, 03, AC00,  48, 138N, 1304W,  27, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2021072218, 03, AC00, 054, 138N, 1320W,  26, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2021072218, 03, AC00,  54, 138N, 1320W,  26, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2021072218, 03, AC00, 060, 141N, 1335W,  26, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2021072218, 03, AC00,  60, 141N, 1335W,  26, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2021072218, 03, AC00, 066, 140N, 1356W,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2021072218, 03, AC00,  66, 140N, 1356W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2021072218, 03, AC00, 072, 142N, 1368W,  26, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2021072218, 03, AC00,  72, 142N, 1368W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2021072218, 03, AC00, 078, 148N, 1379W,  27, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2021072218, 03, AC00,  78, 148N, 1379W,  27, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2021072218, 03, AC00, 084, 153N, 1389W,  31, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2021072218, 03, AC00,  84, 153N, 1389W,  31, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2021072218, 03, AC00, 090, 156N, 1404W,  33, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 98, 2021072218, 03, AC00,  90, 156N, 1404W,  33, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2021072218, 03, AC00, 096, 158N, 1417W,  35, 1008, XX,  34, NEQ, 0044, 0000, 0000, 0000
EP, 98, 2021072218, 03, AC00,  96, 158N, 1417W,  35, 1008, XX,  34, NEQ,   44,    0,    0,    0, 
EP, 98, 2021072218, 03, AC00, 102, 160N, 1430W,  35, 1006, XX,  34, NEQ, 0043, 0000, 0000, 0000
EP, 98, 2021072218, 03, AC00, 102, 160N, 1430W,  35, 1006, XX,  34, NEQ,   43,    0,    0,    0, 
EP, 98, 2021072218, 03, AC00, 108, 161N, 1443W,  31, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
