CP, 80, 2007060506, 01, CARQ, -24, 185N, 1410W,  25,    0, TD,  34, AAA,    0,    0,    0,    0, 
CP, 80, 2007060506, 01, CARQ, -18, 185N, 1416W,  25,    0, TD,  34, AAA,    0,    0,    0,    0, 
CP, 80, 2007060506, 01, CARQ, -12, 187N, 1422W,  25,    0, TD,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X, 285,   6, 
CP, 80, 2007060506, 01, CARQ,  -6, 188N, 1428W,  25,    0, TD,  34, AAA,    0,    0,    0,    0, 
CP, 80, 2007060506, 01, CARQ,   0, 188N, 1433W,  30, 1008, TD,  34, NEQ,    0,    0,    0,    0, 1011,   90,  45,   0,   0,   C,   0,   X, 280,   5,    SAMTEST, S, 
CP, 80, 2007060506, 01, CARQ,   0, 188N, 1433W,  30, 1008, TD,  50, NEQ,    0,    0,    0,    0, 1011,   90,  45,   0,   0,   C,   0,   X, 280,   5,    SAMTEST, S, 
CP, 80, 2007060506, 01, CARQ,   0, 188N, 1433W,  30, 1008, TD,  64, NEQ,    0,    0,    0,    0, 1011,   90,  45,   0,   0,   C,   0,   X, 280,   5,    SAMTEST, S, 
CP, 80, 2007060506, 03, BAMD,  12, 194N, 1451W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2007060506, 03, BAMD,  24, 200N, 1468W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2007060506, 03, BAMD,  36, 204N, 1481W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2007060506, 03, BAMD,  48, 206N, 1494W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2007060506, 03, BAMD,  60, 207N, 1507W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2007060506, 03, BAMD,  72, 208N, 1523W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2007060506, 03, BAMD,  84, 209N, 1540W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2007060506, 03, BAMD,  96, 210N, 1560W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2007060506, 03, BAMD, 108, 210N, 1582W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2007060506, 03, BAMD, 120, 211N, 1607W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2007060506, 03, BAMM,  12, 191N, 1453W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2007060506, 03, BAMM,  24, 196N, 1473W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2007060506, 03, BAMM,  36, 199N, 1491W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2007060506, 03, BAMM,  48, 201N, 1509W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2007060506, 03, BAMM,  60, 201N, 1528W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2007060506, 03, BAMM,  72, 201N, 1549W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2007060506, 03, BAMM,  84, 201N, 1571W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2007060506, 03, BAMM,  96, 201N, 1595W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2007060506, 03, BAMM, 108, 201N, 1620W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2007060506, 03, BAMM, 120, 200N, 1644W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2007060506, 03, BAMS,  12, 186N, 1457W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2007060506, 03, BAMS,  24, 184N, 1481W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2007060506, 03, BAMS,  36, 182N, 1505W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2007060506, 03, BAMS,  48, 177N, 1529W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 80, 2007060506, 03, BAMS,  60, 173N, 1554W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
