AL, 91, 2009081600, 03,  CMC,   0, 260N,  825W,  21, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03,  CMC,   6, 269N,  840W,  23, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03,  CMC,  12, 286N,  848W,  25, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03,  CMC,  18, 298N,  853W,  25, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03,  CMC,  24, 304N,  863W,  18, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03,  CMC,  30, 311N,  871W,  15, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03,  CMC,  36, 321N,  873W,  11, 1016, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03,  CMC,  42, 329N,  874W,  11, 1017, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03,  CMC,  48, 337N,  876W,  11, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03,  CMC,  54, 344N,  877W,  11, 1016, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03,  NAM,   0, 254N,  828W,  18, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AC00,   0, 266N,  825W,  15, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AEMN,   0, 265N,  827W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AEMN,   6, 272N,  844W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AEMN,  12, 282N,  858W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AEMN,  18, 289N,  869W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AEMN,  24, 296N,  878W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP01,   0, 269N,  824W,  15, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP01,   6, 277N,  835W,  16, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP02,   0, 261N,  830W,  16, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP02,   6, 270N,  844W,  19, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP02,  12, 280N,  858W,  17, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP02,  18, 289N,  867W,  19, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP02,  24, 297N,  872W,  18, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP02,  30, 301N,  881W,  16, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP02,  36, 311N,  875W,  13, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP02,  42, 314N,  886W,  14, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP02,  48, 313N,  894W,  10, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP03,   0, 259N,  827W,  15, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP03,   6, 269N,  843W,  18, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP04,   0, 261N,  827W,  15, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP04,   6, 266N,  854W,  17, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP04,  12, 278N,  862W,  17, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP04,  18, 283N,  880W,  17, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP04,  24, 289N,  888W,  16, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP04,  30, 293N,  901W,  16, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP04,  36, 306N,  910W,  11, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP04,  42, 312N,  917W,  14, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP04,  48, 318N,  924W,   8, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP05,   0, 267N,  829W,  18, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP06,   0, 265N,  825W,  14, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP07,   0, 259N,  827W,  15, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP07,   6, 268N,  851W,  19, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP07,  12, 279N,  863W,  19, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP07,  18, 284N,  878W,  19, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP07,  24, 294N,  885W,  17, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP08,   0, 266N,  826W,  16, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP09,   0, 259N,  832W,  16, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP09,   6, 264N,  848W,  17, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP09,  12, 278N,  858W,  19, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP09,  18, 282N,  872W,  18, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP09,  24, 284N,  885W,  15, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP09,  30, 290N,  899W,  15, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP09,  36, 305N,  900W,  11, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP09,  42, 310N,  907W,  14, 1016, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP09,  48, 317N,  912W,   9, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP10,   0, 267N,  825W,  15, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP10,   6, 278N,  839W,  17, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP10,  12, 290N,  851W,  16, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP11,   0, 266N,  825W,  16, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP11,   6, 276N,  843W,  19, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP12,   0, 263N,  828W,  12, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP12,   6, 269N,  836W,  15, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP12,  12, 281N,  847W,  13, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP12,  18, 291N,  853W,  14, 1016, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP12,  24, 298N,  861W,  13, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP13,   0, 267N,  826W,  19, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP13,   6, 271N,  851W,  18, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP13,  12, 279N,  864W,  19, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP13,  18, 284N,  882W,  14, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP13,  24, 282N,  895W,  16, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP14,   0, 267N,  825W,  17, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP15,   0, 268N,  828W,  13, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP15,   6, 276N,  835W,  15, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP15,  12, 289N,  843W,  14, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP15,  18, 299N,  858W,  16, 1016, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP15,  24, 310N,  862W,  14, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP16,   0, 267N,  826W,  16, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP17,   0, 264N,  828W,  17, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP18,   0, 266N,  829W,  14, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP19,   0, 264N,  831W,  19, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP19,   6, 273N,  852W,  20, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP19,  12, 280N,  874W,  20, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP19,  18, 291N,  876W,  22, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP19,  24, 301N,  889W,  18, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP19,  30, 302N,  907W,  18, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP19,  36, 312N,  915W,   9, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP19,  42, 329N,  922W,  10, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP19,  48, 326N,  928W,   9, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP20,   0, 267N,  827W,  14, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP20,   6, 277N,  841W,  16, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP20,  12, 285N,  859W,  15, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP20,  18, 300N,  859W,  16, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AP20,  24, 309N,  865W,  15, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, AVNO,   0, 265N,  826W,  17, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, GFDL,   0, 258N,  837W,  23, 1013,   ,   0,    ,    0,    0,    0,    0, 
AL, 91, 2009081600, 03, GFDL,   6, 270N,  841W,  43, 1009,   ,   0,    ,    0,    0,    0,    0, 
