IO, 92, 2017041406, 03, COTC, 000, 100N,  868E,  22, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
IO, 92, 2017041406, 03, COTC, 006, 108N,  865E,  30,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 097
IO, 92, 2017041406, 03, COTC, 012, 122N,  861E,  33,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
IO, 92, 2017041406, 03, COTC, 018, 139N,  866E,  28,  998, XX,  34, NEQ, 0138, 0215, 0000, 0000,    0,    0, 107
IO, 92, 2017041406, 03, COTC, 024, 161N,  876E,  42,  999, XX,  34, NEQ, 0112, 0104, 0000, 0000,    0,    0, 054
IO, 92, 2017041406, 03, COTC, 030, 175N,  890E,  36,  994, XX,  34, NEQ, 0074, 0227, 0000, 0000,    0,    0, 040
IO, 92, 2017041406, 03, COTC, 036, 188N,  909E,  46,  994, XX,  34, NEQ, 0066, 0152, 0000, 0000,    0,    0, 045
IO, 92, 2017041406, 03, COTC, 042, 203N,  922E,  46,  988, XX,  34, NEQ, 0019, 0204, 0077, 0054,    0,    0, 012
IO, 92, 2017041406, 03, COTC, 048, 204N,  946E,  40,  996, XX,  34, NEQ, 0000, 0000, 0103, 0000,    0,    0, 093
IO, 92, 2017041406, 03, COTC, 054, 219N,  974E,   0,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
IO, 92, 2017041406, 03, CTCX, 000,  99N,  865E,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 045
IO, 92, 2017041406, 03, CTCX, 006, 110N,  868E,  41, 1002, XX,  34, NEQ, 0106, 0000, 0168, 0000,    0,    0, 102
IO, 92, 2017041406, 03, CTCX, 012, 109N,  870E,  37, 1003, XX,  34, NEQ, 0179, 0150, 0000, 0000,    0,    0, 106
IO, 92, 2017041406, 03, CTCX, 018, 121N,  879E,  46,  998, XX,  34, NEQ, 0130, 0157, 0000, 0089,    0,    0, 048
IO, 92, 2017041406, 03, CTCX, 024, 129N,  884E,  66,  992, XX,  34, NEQ, 0191, 0232, 0074, 0101,    0,    0, 034
IO, 92, 2017041406, 03, CTCX, 024, 129N,  884E,  66,  992, XX,  50, NEQ, 0078, 0000, 0044, 0036,    0,    0, 034
IO, 92, 2017041406, 03, CTCX, 024, 129N,  884E,  66,  992, XX,  64, NEQ, 0000, 0000, 0036, 0000,    0,    0, 034
IO, 92, 2017041406, 03, CTCX, 030, 139N,  890E,  63,  983, XX,  34, NEQ, 0171, 0198, 0089, 0114,    0,    0, 026
IO, 92, 2017041406, 03, CTCX, 030, 139N,  890E,  63,  983, XX,  50, NEQ, 0071, 0026, 0042, 0051,    0,    0, 026
IO, 92, 2017041406, 03, CTCX, 036, 149N,  897E,  63,  980, XX,  34, NEQ, 0168, 0156, 0071, 0129,    0,    0, 022
IO, 92, 2017041406, 03, CTCX, 036, 149N,  897E,  63,  980, XX,  50, NEQ, 0093, 0044, 0032, 0093,    0,    0, 022
IO, 92, 2017041406, 03, CTCX, 042, 162N,  906E,  80,  970, XX,  34, NEQ, 0151, 0175, 0105, 0125,    0,    0, 025
IO, 92, 2017041406, 03, CTCX, 042, 162N,  906E,  80,  970, XX,  50, NEQ, 0109, 0067, 0049, 0050,    0,    0, 025
IO, 92, 2017041406, 03, CTCX, 042, 162N,  906E,  80,  970, XX,  64, NEQ, 0022, 0025, 0030, 0026,    0,    0, 025
IO, 92, 2017041406, 03, CTCX, 048, 173N,  914E,  97,  971, XX,  34, NEQ, 0131, 0185, 0094, 0125,    0,    0, 022
IO, 92, 2017041406, 03, CTCX, 048, 173N,  914E,  97,  971, XX,  50, NEQ, 0084, 0130, 0049, 0060,    0,    0, 022
IO, 92, 2017041406, 03, CTCX, 048, 173N,  914E,  97,  971, XX,  64, NEQ, 0000, 0034, 0034, 0036,    0,    0, 022
IO, 92, 2017041406, 03, CTCX, 054, 183N,  921E,  86,  974, XX,  34, NEQ, 0113, 0173, 0067, 0099,    0,    0, 021
IO, 92, 2017041406, 03, CTCX, 054, 183N,  921E,  86,  974, XX,  50, NEQ, 0056, 0051, 0043, 0055,    0,    0, 021
IO, 92, 2017041406, 03, CTCX, 054, 183N,  921E,  86,  974, XX,  64, NEQ, 0039, 0026, 0035, 0035,    0,    0, 021
IO, 92, 2017041406, 03, CTCX, 060, 190N,  925E,  64,  985, XX,  34, NEQ, 0077, 0132, 0060, 0078,    0,    0, 022
IO, 92, 2017041406, 03, CTCX, 060, 190N,  925E,  64,  985, XX,  50, NEQ, 0052, 0020, 0031, 0037,    0,    0, 022
IO, 92, 2017041406, 03, CTCX, 066, 198N,  929E,  56,  991, XX,  34, NEQ, 0039, 0055, 0050, 0041,    0,    0, 020
IO, 92, 2017041406, 03, CTCX, 066, 198N,  929E,  56,  991, XX,  50, NEQ, 0021, 0021, 0027, 0026,    0,    0, 020
IO, 92, 2017041406, 03, CTCX, 072, 207N,  927E,  33, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 043
IO, 92, 2017041406, 03, CTCX, 078, 219N,  921E,  19, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 106
IO, 92, 2017041406, 03, CTCX, 084, 220N,  915E,  18, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 053
IO, 92, 2017041406, 03, CTCX, 090, 224N,  915E,  17, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 090
IO, 92, 2017041406, 03, CTCX, 096, 235N,  913E,  16, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
IO, 92, 2017041406, 03, GFDN,   0,  94N,  864E,  26, 1006
IO, 92, 2017041406, 03, GFDN,   6, 104N,  876E,  47,  999
IO, 92, 2017041406, 03, GFDN,  12, 112N,  879E,  44, 1000
IO, 92, 2017041406, 03, GFDN,  18, 125N,  885E,  50,  991
IO, 92, 2017041406, 03, GFDN,  24, 137N,  888E,  51,  995
IO, 92, 2017041406, 03, GFDN,  30, 142N,  890E,  49,  992
IO, 92, 2017041406, 03, GFDN,  36, 146N,  890E,  55,  994
IO, 92, 2017041406, 03, GFDN,  42, 154N,  896E,  52,  995
IO, 92, 2017041406, 03, GFDN,  48, 163N,  902E,  55,  993
IO, 92, 2017041406, 03, GFDN,  54, 166N,  901E,  53,  994
IO, 92, 2017041406, 03, GFDN,  60, 165N,  902E,  37,  996
IO, 92, 2017041406, 03, GFDN,  66, 169N,  905E,  40,  997
IO, 92, 2017041406, 03, GFDN,  72, 172N,  908E,  46,  997
IO, 92, 2017041406, 03, GFDN,  78, 175N,  909E,  36,  997
IO, 92, 2017041406, 03, GFDN,  84, 178N,  911E,  31,  999
IO, 92, 2017041406, 03, GFDN,  90, 183N,  914E,  49,  997
IO, 92, 2017041406, 03, GFDN,  96, 185N,  918E,  49,  998
IO, 92, 2017041406, 03, GFDN, 102, 191N,  917E,  39,  998
IO, 92, 2017041406, 03, GFDN, 108, 199N,  920E,  26, 1000
IO, 92, 2017041406, 03, GFDN, 114, 206N,  923E,  26, 1002
IO, 92, 2017041406, 03, GFDN, 120, 237N,  901E,  12, 1001
IO, 92, 2017041406, 03, NVGM, 000,  97N,  870E,  22, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 110
IO, 92, 2017041406, 03, NVGM, 006, 101N,  870E,  26, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 077
IO, 92, 2017041406, 03, NVGM, 012, 104N,  871E,  26, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 130
IO, 92, 2017041406, 03, NVGM, 018, 109N,  877E,  29, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 152
IO, 92, 2017041406, 03, NVGM, 024, 117N,  885E,  33, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 137
IO, 92, 2017041406, 03, NVGM, 030, 126N,  889E,  36,  999, XX,  34, NEQ, 0126, 0000, 0000, 0118,    0,    0, 115
IO, 92, 2017041406, 03, NVGM, 036, 134N,  894E,  38, 1000, XX,  34, NEQ, 0157, 0000, 0000, 0109,    0,    0, 065
IO, 92, 2017041406, 03, NVGM, 042, 143N,  898E,  39,  998, XX,  34, NEQ, 0110, 0171, 0000, 0082,    0,    0, 082
IO, 92, 2017041406, 03, NVGM, 048, 151N,  902E,  44,  998, XX,  34, NEQ, 0127, 0177, 0000, 0055,    0,    0, 068
IO, 92, 2017041406, 03, NVGM, 054, 155N,  906E,  41,  995, XX,  34, NEQ, 0108, 0175, 0092, 0100,    0,    0, 106
IO, 92, 2017041406, 03, NVGM, 060, 160N,  911E,  41,  997, XX,  34, NEQ, 0118, 0166, 0000, 0051,    0,    0, 093
IO, 92, 2017041406, 03, NVGM, 066, 166N,  915E,  44,  996, XX,  34, NEQ, 0137, 0180, 0000, 0058,    0,    0, 089
IO, 92, 2017041406, 03, NVGM, 072, 171N,  920E,  45,  997, XX,  34, NEQ, 0117, 0156, 0048, 0037,    0,    0, 062
IO, 92, 2017041406, 03, NVGM, 078, 175N,  925E,  41,  995, XX,  34, NEQ, 0103, 0143, 0059, 0052,    0,    0, 066
IO, 92, 2017041406, 03, NVGM, 084, 183N,  930E,  42,  998, XX,  34, NEQ, 0065, 0093, 0091, 0028,    0,    0, 033
