SH, 95, 2020012312, 01, CARQ,   0, 179S, 0489E,  20, 1002, XX,  34, NEQ,    0,    0,    0,    0, 1005,  160,  30,   0,   0,   S,   0,   X, 105,  13,     INVEST, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH952020, JTWC, NCEP_TCVITALS, 
SH, 95, 2020012312, 01, CARQ,   0, 179S, 0489E,  20, 1002, XX,  50, NEQ,    0,    0,    0,    0, 1005,  160,  30,   0,   0,   S,   0,   X, 105,  13,     INVEST, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH952020, JTWC, NCEP_TCVITALS, 
SH, 95, 2020012312, 01, CARQ,   0, 179S, 0489E,  20, 1002, XX,  64, NEQ,    0,    0,    0,    0, 1005,  160,  30,   0,   0,   S,   0,   X, 105,  13,     INVEST, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH952020, JTWC, NCEP_TCVITALS, 
SH, 95, 2020012312, 03, AC00, 000, 188S,  498E,  24, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 95, 2020012312, 03, AC00, 006, 188S,  506E,  29, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 95, 2020012312, 03, AC00, 012, 186S,  520E,  35,  999, XX,  34, NEQ, 0000, 0000, 0000, 0089
SH, 95, 2020012312, 03, AC00, 018, 184S,  537E,  38, 1001, XX,  34, NEQ, 0096, 0000, 0000, 0085
SH, 95, 2020012312, 03, AC00, 024, 187S,  560E,  37,  999, XX,  34, NEQ, 0080, 0000, 0000, 0103
SH, 95, 2020012312, 03, AC00, 030, 192S,  581E,  35, 1001, XX,  34, NEQ, 0088, 0000, 0000, 0000
SH, 95, 2020012312, 03, AC00, 036, 198S,  599E,  37,  998, XX,  34, NEQ, 0112, 0000, 0000, 0081
SH, 95, 2020012312, 03, AC00, 042, 203S,  615E,  36, 1000, XX,  34, NEQ, 0084, 0000, 0000, 0085
SH, 95, 2020012312, 03, AC00, 048, 207S,  633E,  33,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 95, 2020012312, 03, AC00, 054, 208S,  650E,  33, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 95, 2020012312, 03, AC00, 060, 212S,  670E,  35,  998, XX,  34, NEQ, 0107, 0000, 0000, 0103
SH, 95, 2020012312, 03, AC00, 066, 217S,  689E,  37,  998, XX,  34, NEQ, 0196, 0077, 0060, 0195
SH, 95, 2020012312, 03, AC00, 072, 223S,  707E,  38,  995, XX,  34, NEQ, 0226, 0230, 0083, 0230
SH, 95, 2020012312, 03, AC00, 078, 236S,  724E,  38,  995, XX,  34, NEQ, 0252, 0196, 0071, 0061
SH, 95, 2020012312, 03, AC00, 084, 248S,  735E,  42,  992, XX,  34, NEQ, 0281, 0229, 0194, 0100
SH, 95, 2020012312, 03, AC00, 090, 259S,  742E,  45,  991, XX,  34, NEQ, 0253, 0262, 0253, 0107
SH, 95, 2020012312, 03, AC00, 096, 268S,  747E,  44,  988, XX,  34, NEQ, 0000, 0355, 0313, 0095
SH, 95, 2020012312, 03, AC00, 102, 277S,  744E,  42,  990, XX,  34, NEQ, 0000, 0339, 0324, 0077
SH, 95, 2020012312, 03, AC00, 108, 283S,  730E,  44,  989, XX,  34, NEQ, 0000, 0437, 0343, 0110
SH, 95, 2020012312, 03, AC00, 114, 285S,  720E,  45,  989, XX,  34, NEQ, 0000, 0495, 0283, 0113
