WP, 27, 2019111218, 03, COTC, 000, 119N, 1304E,  25, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 058
WP, 27, 2019111218, 03, COTC, 006, 121N, 1298E,  32, 1003, XX,  34, NEQ, 0000, 0000, 0235, 0000,    0,    0, 025
WP, 27, 2019111218, 03, COTC, 012, 127N, 1284E,  34, 1003, XX,  34, NEQ, 0150, 0000, 0166, 0121,    0,    0, 107
WP, 27, 2019111218, 03, COTC, 018, 127N, 1276E,  28, 1005, XX,  34, NEQ, 0243, 0000, 0000, 0263,    0,    0, 107
WP, 27, 2019111218, 03, COTC, 024, 131N, 1265E,  36, 1002, XX,  34, NEQ, 0000, 0231, 0000, 0189,    0,    0, 102
WP, 27, 2019111218, 03, COTC, 030, 139N, 1249E,  45, 1002, XX,  34, NEQ, 0292, 0000, 0000, 0162,    0,    0, 047
WP, 27, 2019111218, 03, COTC, 036, 140N, 1239E,  51,  991, XX,  34, NEQ, 0284, 0014, 0078, 0180,    0,    0, 066
WP, 27, 2019111218, 03, COTC, 036, 140N, 1239E,  51,  991, XX,  50, NEQ, 0067, 0000, 0009, 0000,    0,    0, 066
WP, 27, 2019111218, 03, COTC, 042, 142N, 1237E,  64,  989, XX,  34, NEQ, 0286, 0031, 0088, 0194,    0,    0, 018
WP, 27, 2019111218, 03, COTC, 042, 142N, 1237E,  64,  989, XX,  50, NEQ, 0000, 0022, 0021, 0063,    0,    0, 018
WP, 27, 2019111218, 03, COTC, 042, 142N, 1237E,  64,  989, XX,  64, NEQ, 0000, 0018, 0000, 0000,    0,    0, 018
WP, 27, 2019111218, 03, COTC, 048, 145N, 1236E,  62,  984, XX,  34, NEQ, 0249, 0042, 0080, 0172,    0,    0, 017
WP, 27, 2019111218, 03, COTC, 048, 145N, 1236E,  62,  984, XX,  50, NEQ, 0022, 0024, 0038, 0064,    0,    0, 017
WP, 27, 2019111218, 03, COTC, 054, 147N, 1234E,  69,  983, XX,  34, NEQ, 0259, 0058, 0077, 0180,    0,    0, 018
WP, 27, 2019111218, 03, COTC, 054, 147N, 1234E,  69,  983, XX,  50, NEQ, 0029, 0026, 0031, 0036,    0,    0, 018
WP, 27, 2019111218, 03, COTC, 054, 147N, 1234E,  69,  983, XX,  64, NEQ, 0000, 0017, 0023, 0000,    0,    0, 018
WP, 27, 2019111218, 03, COTC, 060, 149N, 1233E,  65,  981, XX,  34, NEQ, 0254, 0066, 0061, 0182,    0,    0, 016
WP, 27, 2019111218, 03, COTC, 060, 149N, 1233E,  65,  981, XX,  50, NEQ, 0040, 0032, 0038, 0041,    0,    0, 016
WP, 27, 2019111218, 03, COTC, 060, 149N, 1233E,  65,  981, XX,  64, NEQ, 0000, 0017, 0018, 0000,    0,    0, 016
WP, 27, 2019111218, 03, COTC, 066, 152N, 1232E,  77,  978, XX,  34, NEQ, 0197, 0169, 0068, 0106,    0,    0, 033
WP, 27, 2019111218, 03, COTC, 066, 152N, 1232E,  77,  978, XX,  50, NEQ, 0036, 0042, 0037, 0048,    0,    0, 033
WP, 27, 2019111218, 03, COTC, 066, 152N, 1232E,  77,  978, XX,  64, NEQ, 0021, 0016, 0027, 0036,    0,    0, 033
WP, 27, 2019111218, 03, COTC, 072, 155N, 1230E,  69,  981, XX,  34, NEQ, 0161, 0111, 0058, 0180,    0,    0, 019
WP, 27, 2019111218, 03, COTC, 072, 155N, 1230E,  69,  981, XX,  50, NEQ, 0123, 0035, 0041, 0050,    0,    0, 019
WP, 27, 2019111218, 03, COTC, 072, 155N, 1230E,  69,  981, XX,  64, NEQ, 0021, 0023, 0025, 0031,    0,    0, 019
WP, 27, 2019111218, 03, COTC, 078, 156N, 1227E,  67,  983, XX,  34, NEQ, 0169, 0080, 0056, 0188,    0,    0, 026
WP, 27, 2019111218, 03, COTC, 078, 156N, 1227E,  67,  983, XX,  50, NEQ, 0088, 0037, 0035, 0045,    0,    0, 026
WP, 27, 2019111218, 03, COTC, 078, 156N, 1227E,  67,  983, XX,  64, NEQ, 0000, 0028, 0024, 0000,    0,    0, 026
WP, 27, 2019111218, 03, COTC, 084, 160N, 1220E,  73,  980, XX,  34, NEQ, 0202, 0111, 0046, 0184,    0,    0, 026
WP, 27, 2019111218, 03, COTC, 084, 160N, 1220E,  73,  980, XX,  50, NEQ, 0064, 0036, 0032, 0012,    0,    0, 026
WP, 27, 2019111218, 03, COTC, 084, 160N, 1220E,  73,  980, XX,  64, NEQ, 0031, 0032, 0000, 0000,    0,    0, 026
WP, 27, 2019111218, 03, COTC, 090, 161N, 1214E,  62,  984, XX,  34, NEQ, 0198, 0111, 0028, 0175,    0,    0, 022
WP, 27, 2019111218, 03, COTC, 090, 161N, 1214E,  62,  984, XX,  50, NEQ, 0040, 0040, 0000, 0000,    0,    0, 022
WP, 27, 2019111218, 03, COTC, 096, 166N, 1206E,  44,  988, XX,  34, NEQ, 0169, 0141, 0000, 0113,    0,    0, 029
WP, 27, 2019111218, 03, COTC, 102, 175N, 1204E,  56,  992, XX,  34, NEQ, 0166, 0132, 0029, 0108,    0,    0, 081
WP, 27, 2019111218, 03, COTC, 102, 175N, 1204E,  56,  992, XX,  50, NEQ, 0083, 0000, 0000, 0000,    0,    0, 081
WP, 27, 2019111218, 03, COTC, 108, 180N, 1202E,  54,  993, XX,  34, NEQ, 0124, 0118, 0020, 0090,    0,    0, 056
WP, 27, 2019111218, 03, COTC, 108, 180N, 1202E,  54,  993, XX,  50, NEQ, 0075, 0000, 0000, 0048,    0,    0, 056
WP, 27, 2019111218, 03, COTC, 114, 184N, 1201E,  49,  994, XX,  34, NEQ, 0107, 0107, 0023, 0135,    0,    0, 024
WP, 27, 2019111218, 03, COTC, 120, 189N, 1199E,  51,  996, XX,  34, NEQ, 0107, 0130, 0000, 0077,    0,    0, 034
WP, 27, 2019111218, 03, COTC, 120, 189N, 1199E,  51,  996, XX,  50, NEQ, 0000, 0000, 0000, 0036,    0,    0, 034
WP, 27, 2019111218, 03, NVGM, 000, 121N, 1301E,  28, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 132
WP, 27, 2019111218, 03, NVGM, 006, 121N, 1291E,  28, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 157
WP, 27, 2019111218, 03, NVGM, 012, 129N, 1282E,  29, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 162
WP, 27, 2019111218, 03, NVGM, 018, 136N, 1271E,  29, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 146
WP, 27, 2019111218, 03, NVGM, 024, 143N, 1259E,  28, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 150
WP, 27, 2019111218, 03, NVGM, 030, 148N, 1246E,  33, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 140
WP, 27, 2019111218, 03, NVGM, 036, 152N, 1237E,  36, 1000, XX,  34, NEQ, 0136, 0000, 0000, 0230,    0,    0, 112
WP, 27, 2019111218, 03, NVGM, 042, 157N, 1232E,  37, 1001, XX,  34, NEQ, 0169, 0000, 0000, 0230,    0,    0, 137
WP, 27, 2019111218, 03, NVGM, 048, 164N, 1227E,  41, 1000, XX,  34, NEQ, 0132, 0000, 0000, 0188,    0,    0, 129
WP, 27, 2019111218, 03, NVGM, 054, 168N, 1224E,  43, 1002, XX,  34, NEQ, 0250, 0000, 0197, 0184,    0,    0, 151
WP, 27, 2019111218, 03, NVGM, 060, 173N, 1219E,  39, 1000, XX,  34, NEQ, 0141, 0000, 0000, 0115,    0,    0, 155
WP, 27, 2019111218, 03, NVGM, 066, 175N, 1214E,  42, 1002, XX,  34, NEQ, 0088, 0000, 0124, 0192,    0,    0, 100
WP, 27, 2019111218, 03, NVGM, 072, 174N, 1206E,  43, 1000, XX,  34, NEQ, 0105, 0000, 0000, 0050,    0,    0, 097
WP, 27, 2019111218, 03, NVGM, 078, 172N, 1203E,  38, 1000, XX,  34, NEQ, 0115, 0000, 0000, 0227,    0,    0, 144
WP, 27, 2019111218, 03, NVGM, 084, 177N, 1205E,  38,  999, XX,  34, NEQ, 0083, 0000, 0000, 0064,    0,    0, 077
WP, 27, 2019111218, 03, NVGM, 090, 180N, 1202E,  40,  999, XX,  34, NEQ, 0101, 0000, 0000, 0065,    0,    0, 072
WP, 27, 2019111218, 03, NVGM, 096, 183N, 1198E,  35,  998, XX,  34, NEQ, 0107, 0000, 0086, 0086,    0,    0, 135
WP, 27, 2019111218, 03, NVGM, 102, 187N, 1195E,  39,  998, XX,  34, NEQ, 0060, 0000, 0000, 0088,    0,    0, 054
