SH, 22, 2013040900, 03, NG01, 000, 114S, 1020E,  29, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 22, 2013040900, 03, NG01, 006, 118S, 1020E,  34, 1004, XX,  34, NEQ, 0077, 0000, 0000, 0000
SH, 22, 2013040900, 03, NG01, 012, 121S, 1020E,  23, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 22, 2013040900, 03, NG01, 018, 125S, 1024E,  22, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 22, 2013040900, 03, NG01, 024, 132S, 1027E,  20, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 22, 2013040900, 03, NG01, 030, 142S, 1029E,  19, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 22, 2013040900, 03, NG01, 036, 152S, 1031E,  21, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 22, 2013040900, 03, NG01, 042, 160S, 1030E,  24, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 22, 2013040900, 03, NG01, 048, 170S, 1030E,  20, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 22, 2013040900, 03, NG01, 054, 181S, 1030E,  20, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 22, 2013040900, 03, NG01, 060, 192S, 1031E,  20, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 22, 2013040900, 03, NG01, 066, 202S, 1035E,  21, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 22, 2013040900, 03, NG01, 072, 211S, 1036E,  22, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 22, 2013040900, 03, NG01, 078, 221S, 1039E,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 22, 2013040900, 03, NG01, 084, 231S, 1042E,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 22, 2013040900, 03, NG01, 090, 242S, 1044E,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 22, 2013040900, 03, NG01, 096, 254S, 1048E,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 22, 2013040900, 03, NG01, 102, 261S, 1051E,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
