IO, 94, 2005112000, 01, CARQ, -24,  76N,  859E,  15,    0, DB,  34, AAA,    0,    0,    0,    0, 
IO, 94, 2005112000, 01, CARQ, -18,  74N,  855E,  15,    0, DB,  34, AAA,    0,    0,    0,    0, 
IO, 94, 2005112000, 01, CARQ, -12,  75N,  850E,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   B,   0,   X, 289,   6, 
IO, 94, 2005112000, 01, CARQ,  -6,  78N,  843E,  15,    0, DB,  34, AAA,    0,    0,    0,    0, 
IO, 94, 2005112000, 01, CARQ,   0,  80N,  835E,  25, 1002, DB,  34, NEQ,    0,    0,    0,    0, 1006,  100,  45,   0,  30,   B,   0,   X, 285,   7,     INVEST, S, 
IO, 94, 2005112000, 01, CARQ,   0,  80N,  835E,  25, 1002, DB,  50, NEQ,    0,    0,    0,    0, 1006,  100,  45,   0,  30,   B,   0,   X, 285,   7,     INVEST, S, 
IO, 94, 2005112000, 01, CARQ,   0,  80N,  835E,  25, 1002, DB,  64, NEQ,    0,    0,    0,    0, 1006,  100,  45,   0,  30,   B,   0,   X, 285,   7,     INVEST, S, 
IO, 94, 2005112006, 01, CARQ, -24,  74N,  855E,  15,    0, DB,  34, AAA,    0,    0,    0,    0, 
IO, 94, 2005112006, 01, CARQ, -18,  75N,  850E,  15,    0, DB,  34, AAA,    0,    0,    0,    0, 
IO, 94, 2005112006, 01, CARQ, -12,  77N,  845E,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   B,   0,   X, 292,   5, 
IO, 94, 2005112006, 01, CARQ,  -6,  79N,  840E,  25,    0, DB,  34, AAA,    0,    0,    0,    0, 
IO, 94, 2005112006, 01, CARQ,   0,  78N,  835E,  25, 1002, DB,  34, NEQ,    0,    0,    0,    0, 1006,  100,  45,   0,   0,   B,   0,   X, 280,   5,     INVEST, S, 
IO, 94, 2005112006, 01, CARQ,   0,  78N,  835E,  25, 1002, DB,  50, NEQ,    0,    0,    0,    0, 1006,  100,  45,   0,   0,   B,   0,   X, 280,   5,     INVEST, S, 
IO, 94, 2005112006, 01, CARQ,   0,  78N,  835E,  25, 1002, DB,  64, NEQ,    0,    0,    0,    0, 1006,  100,  45,   0,   0,   B,   0,   X, 280,   5,     INVEST, S, 
IO, 94, 2005112012, 01, CARQ, -24,  75N,  850E,  15,    0, DB,  34, AAA,    0,    0,    0,    0, 
IO, 94, 2005112012, 01, CARQ, -18,  77N,  845E,  15,    0, DB,  34, AAA,    0,    0,    0,    0, 
IO, 94, 2005112012, 01, CARQ, -12,  75N,  840E,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   B,   0,   X, 276,   5, 
IO, 94, 2005112012, 01, CARQ,  -6,  78N,  835E,  25,    0, DB,  34, AAA,    0,    0,    0,    0, 
IO, 94, 2005112012, 01, CARQ,   0,  82N,  839E,  25, 1002, DB,  34, NEQ,    0,    0,    0,    0, 1006,  100,  45,   0,   0,   B,   0,   X, 310,   3,     INVEST, S, 
IO, 94, 2005112012, 01, CARQ,   0,  82N,  839E,  25, 1002, DB,  50, NEQ,    0,    0,    0,    0, 1006,  100,  45,   0,   0,   B,   0,   X, 310,   3,     INVEST, S, 
IO, 94, 2005112012, 01, CARQ,   0,  82N,  839E,  25, 1002, DB,  64, NEQ,    0,    0,    0,    0, 1006,  100,  45,   0,   0,   B,   0,   X, 310,   3,     INVEST, S, 
IO, 94, 2005112012, 09, GFDN,   0,  82N,  839E,  29, 1001,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112012, 09, GFDN,   6,  82N,  835E,  42, 1001,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112012, 09, GFDN,  12,  83N,  826E,  43, 1000,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112012, 09, GFDN,  18,  85N,  818E,  46,  998,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112012, 09, GFDN,  24,  88N,  812E,  36, 1000,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112012, 09, GFDN,  30,  90N,  803E,  35, 1000,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112012, 09, GFDN,  36,  92N,  797E,  34, 1003,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112012, 09, GFDN,  42,  93N,  789E,  29, 1004,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112012, 09, GFDN,  48,  95N,  770E,  30,  999,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112012, 09, GFDN,  54,  96N,  758E,  44, 1001,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112012, 09, GFDN,  60,  97N,  752E,  48,  998,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112012, 09, GFDN,  66, 105N,  742E,  70,  989,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112012, 09, GFDN,  72, 110N,  731E,  66,  989,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112012, 09, GFDN,  78, 114N,  722E,  77,  978,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112012, 09, GFDN,  84, 120N,  710E,  83,  976,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112012, 09, GFDN,  90, 123N,  698E, 101,  965,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112012, 09, GFDN,  96, 126N,  687E, 103,  956,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112012, 09, GFDN, 102, 129N,  677E, 105,  952,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112012, 09, GFDN, 108, 133N,  668E, 116,  943,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112012, 09, GFDN, 114, 135N,  659E, 118,  940,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112012, 09, GFDN, 120, 139N,  654E, 112,  939,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112012, 09, GFDN, 126, 142N,  650E, 111,  938,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112212, 01, CARQ, -24,  93N,  815E,  25,    0, DB,  34, AAA,    0,    0,    0,    0, 
IO, 94, 2005112212, 01, CARQ, -18,  93N,  805E,  25,    0, DB,  34, AAA,    0,    0,    0,    0, 
IO, 94, 2005112212, 01, CARQ, -12,  89N,  796E,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   B,   0,   X, 243,   8, 
IO, 94, 2005112212, 01, CARQ,  -6,  86N,  791E,  25,    0, DB,  34, AAA,    0,    0,    0,    0, 
IO, 94, 2005112212, 01, CARQ,   0,  83N,  786E,  25, 1002, DB,  34, NEQ,    0,    0,    0,    0, 1006,  120,  40,   0,   0,   B,   0,   X, 240,   7,     INVEST, S, 
IO, 94, 2005112212, 01, CARQ,   0,  83N,  786E,  25, 1002, DB,  50, NEQ,    0,    0,    0,    0, 1006,  120,  40,   0,   0,   B,   0,   X, 240,   7,     INVEST, S, 
IO, 94, 2005112212, 01, CARQ,   0,  83N,  786E,  25, 1002, DB,  64, NEQ,    0,    0,    0,    0, 1006,  120,  40,   0,   0,   B,   0,   X, 240,   7,     INVEST, S, 
IO, 94, 2005112212, 03, CLIM,  12,  86N,  766E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112212, 03, CLIM,  24,  89N,  748E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112212, 03, CLIM,  36,  94N,  731E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112212, 03, CLIM,  48,  99N,  714E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112212, 03, CLIM,  72, 109N,  691E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112212, 03, CLIP,  12,  80N,  773E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112212, 03, CLIP,  24,  77N,  758E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112212, 03, CLIP,  36,  75N,  745E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 94, 2005112212, 03, CLIP,  48,  73N,  733E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
