WP, 23, 2003100712, 71, JNGP,   0, 265N, 1258E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100712, 71, JNGP,  12, 261N, 1265E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100712, 71, JNGP,  24, 255N, 1287E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100712, 71, JNGP,  36, 245N, 1296E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100712, 71, JNGP,  48, 215N, 1274E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100712, 72, JAVN,   0, 226N, 1206E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100712, 72, JAVN,  12, 215N, 1198E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100712, 73, JUKM,   0, 225N, 1222E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100718, 72, JAVN,   0, 258N, 1261E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100800, 71, JNGP,   0, 256N, 1264E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100800, 71, JNGP,  12, 250N, 1275E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100800, 71, JNGP,  24, 245N, 1278E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100800, 71, JNGP,  36, 229N, 1285E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100800, 71, JNGP,  48, 225N, 1275E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100800, 71, JNGP,  60, 216N, 1275E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100806, 72, JAVN,   0, 254N, 1277E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100806, 72, JAVN,  12, 249N, 1282E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100806, 72, JAVN,  24, 240N, 1295E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100806, 72, JAVN,  36, 267N, 1289E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100806, 72, JAVN,  48, 262N, 1303E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100806, 72, JAVN,  60, 271N, 1308E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100806, 72, JAVN,  72, 287N, 1301E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100806, 72, JAVN,  84, 282N, 1290E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100806, 72, JAVN,  96, 290N, 1299E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100806, 72, JAVN, 108, 308N, 1311E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100806, 72, JAVN, 120, 328N, 1339E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100812, 71, JNGP,   0, 245N, 1284E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100812, 71, JNGP,  12, 245N, 1301E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100812, 71, JNGP,  24, 245N, 1313E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100812, 71, JNGP,  36, 255N, 1339E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100812, 71, JNGP,  48, 262N, 1330E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100812, 71, JNGP,  60, 270N, 1330E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100812, 71, JNGP,  72, 282N, 1317E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100812, 71, JNGP,  84, 280N, 1290E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100812, 71, JNGP,  96, 295N, 1293E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100812, 71, JNGP, 108, 299N, 1297E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100812, 71, JNGP, 120, 327N, 1292E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100812, 72, JAVN,   0, 251N, 1295E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100812, 72, JAVN,  12, 245N, 1295E,   0,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100812, 72, JAVN,  24, 241N, 1305E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100812, 72, JAVN,  36, 235N, 1303E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 23, 2003100812, 72, JAVN,  48, 245N, 1304E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
