SH, 12, 2012020918, 01, CARQ,   0, 141S, 0647E,  45,  989, XX,  34, NEQ,   40,   40,   40,   40, 1006,  150,  40,   0,   0,   S,   0,   X, 265,   8,     TWELVE, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH122012, JTWC, NCEP_TCVITALS, 
SH, 12, 2012020918, 01, CARQ,   0, 141S, 0647E,  45,  989, XX,  50, NEQ,    0,    0,    0,    0, 1006,  150,  40,   0,   0,   S,   0,   X, 265,   8,     TWELVE, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH122012, JTWC, NCEP_TCVITALS, 
SH, 12, 2012020918, 01, CARQ,   0, 141S, 0647E,  45,  989, XX,  64, NEQ,    0,    0,    0,    0, 1006,  150,  40,   0,   0,   S,   0,   X, 265,   8,     TWELVE, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH122012, JTWC, NCEP_TCVITALS, 
SH, 12, 2012020918, 03, AVNO, 000, 142S,  646E,  20, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 12, 2012020918, 03, AVNO, 006, 145S,  637E,  23, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 12, 2012020918, 03, AVNO, 012, 144S,  627E,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 12, 2012020918, 03, AVNO, 018, 146S,  619E,  25, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 12, 2012020918, 03, AVNO, 024, 150S,  614E,  31, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 12, 2012020918, 03, AVNO, 030, 152S,  606E,  34, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 12, 2012020918, 03, AVNO, 036, 155S,  600E,  36, 1002, XX,  34, NEQ, 0000, 0086, 0073, 0000
SH, 12, 2012020918, 03, AVNO, 042, 158S,  593E,  39,  997, XX,  34, NEQ, 0000, 0102, 0101, 0000
SH, 12, 2012020918, 03, AVNO, 048, 156S,  586E,  48,  998, XX,  34, NEQ, 0095, 0138, 0118, 0097
SH, 12, 2012020918, 03, AVNO, 054, 154S,  581E,  50,  993, XX,  34, NEQ, 0109, 0148, 0131, 0105
SH, 12, 2012020918, 03, AVNO, 060, 153S,  574E,  55,  992, XX,  34, NEQ, 0106, 0150, 0155, 0140
SH, 12, 2012020918, 03, AVNO, 060, 153S,  574E,  55,  992, XX,  50, NEQ, 0072, 0097, 0090, 0065
SH, 12, 2012020918, 03, AVNO, 066, 153S,  564E,  67,  986, XX,  34, NEQ, 0125, 0164, 0159, 0150
SH, 12, 2012020918, 03, AVNO, 066, 153S,  564E,  67,  986, XX,  50, NEQ, 0082, 0095, 0094, 0085
SH, 12, 2012020918, 03, AVNO, 066, 153S,  564E,  67,  986, XX,  64, NEQ, 0000, 0057, 0000, 0000
SH, 12, 2012020918, 03, AVNO, 072, 151S,  554E,  71,  987, XX,  34, NEQ, 0137, 0204, 0204, 0170
SH, 12, 2012020918, 03, AVNO, 072, 151S,  554E,  71,  987, XX,  50, NEQ, 0080, 0094, 0110, 0108
SH, 12, 2012020918, 03, AVNO, 072, 151S,  554E,  71,  987, XX,  64, NEQ, 0058, 0066, 0000, 0000
